,eprintid,status_changed,eprint_status,subjects,abstract,title,rev_number,metadata_visibility,type,divisions,creators,dir,lastmod,userid,datestamp,ispublished,documents,publisher,full_text_status,uri,related_url,official_url,issn,publication,refereed,event_type,event_dates,date_type,event_title,event_location,pres_type,corp_creators,volume,number,pagerange,contact_email,contributors,referencetext,book_title,pages,isbn,department,institution,monograph_type,output_media,funders,projects,place_of_pub,id_number
54,42579,2022-06-20 01:19:38,archive,['H1'],,A Farm Woman Empowerment Model and Strategy of Communication in an Agropolitan Area at Pesawaran in Indonesia,6,show,article,['FISIP4'],"[{'id': 'andy,corry@fisip.unila.ac.id', 'name': {'given': 'Andy Corry', 'lineage': None, 'honourific': None, 'family': 'Wardhani'}}]",disk0/00/04/25/79,2022-06-20 01:19:38,887,2022-06-20 01:19:38,pub,"[{'files': [{'mime_type': 'application/pdf', 'fileid': 467465, 'filename': 'JURNAL Internasional Innovation&creativity_2020 A FARM POWERMANT.pdf', 'hash': 'e9674d15f0b7aca0eb513cc8069f8c28', 'hash_type': 'MD5', 'mtime': '2022-06-17 03:44:50', 'datasetid': 'document', 'filesize': 293596, 'objectid': 164292, 'uri': 'http://repository.lppm.unila.ac.id/id/file/467465'}], 'docid': 164292, 'main': 'JURNAL Internasional Innovation&creativity_2020 A FARM POWERMANT.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164292', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 42579, 'mime_type': 'application/pdf', 'language': 'en'}]",JICC,public,http://repository.lppm.unila.ac.id/id/eprint/42579,,,2201-1323,"International Journal of Innovation, Creativity and Change.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,
55,45440,2022-10-03 06:36:23,archive,['H1'],,A Farm Woman Empowerment Model and Strategy of Communication in an Agropolitan Area at Pesawaran in Indonesia,7,show,other,['FISIP4'],"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'given': 'Andy Corry', 'lineage': None, 'honourific': None, 'family': 'Wardhani'}}]",disk0/00/04/54/40,2022-10-03 06:36:23,887,2022-10-03 06:36:23,pub,"[{'eprintid': 45440, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'JURNAL Internasional Innovation&creativity_2020 A FARM POWERMANT.pdf.pdf', 'docid': 167437, 'files': [{'filename': 'JURNAL Internasional Innovation&creativity_2020 A FARM POWERMANT.pdf.pdf', 'hash': '6be7365319330d989716294c8a67f354', 'hash_type': 'MD5', 'mtime': '2022-10-03 03:00:07', 'mime_type': 'application/pdf', 'fileid': 488051, 'filesize': 344802, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/488051', 'objectid': 167437}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/167437', 'rev_number': 1}]","International Journal of Innovation, Creativity and Change",public,http://repository.lppm.unila.ac.id/id/eprint/45440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,42574,2022-06-20 01:19:35,archive,['H1'],,Komunikasi Mitigasi Bencana Kota Bandar Lampung,6,show,article,['FISIP4'],"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'given': 'Andy Corry', 'family': 'Wardhani', 'honourific': None, 'lineage': None}}]",disk0/00/04/25/74,2022-06-20 01:19:35,887,2022-06-20 01:19:35,pub,"[{'eprintid': 42574, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 164288, 'main': 'KOMUNIKASI MITIGASI.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/467445', 'objectid': 164288, 'filesize': 669180, 'datasetid': 'document', 'filename': 'KOMUNIKASI MITIGASI.pdf', 'hash': '448ec7e48889cd3981be2c900c2ee711', 'hash_type': 'MD5', 'mtime': '2022-06-17 03:25:16', 'mime_type': 'application/pdf', 'fileid': 467445}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164288'}]",,public,http://repository.lppm.unila.ac.id/id/eprint/42574,,,,Jurnal Komunika,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
57,45442,2022-10-03 06:38:29,archive,['H1'],,Komunikasi Mitigasi Bencana Kota Bandar Lampung,7,show,other,['FISIP4'],"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'honourific': None, 'family': 'Wardhani', 'lineage': None, 'given': 'Andy Corry'}}]",disk0/00/04/54/42,2022-10-03 06:38:29,887,2022-10-03 06:38:29,pub,"[{'placement': 1, 'security': 'public', 'eprintid': 45442, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'datasetid': 'document', 'filesize': 740163, 'fileid': 488065, 'mime_type': 'application/pdf', 'mtime': '2022-10-03 03:04:38', 'hash_type': 'MD5', 'filename': 'KOMUNIKASI MITIGASI.pdf.pdf', 'hash': 'fb9daee263a51b088953bbadd2a981e2', 'objectid': 167439, 'uri': 'http://repository.lppm.unila.ac.id/id/file/488065'}], 'main': 'KOMUNIKASI MITIGASI.pdf.pdf', 'docid': 167439, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/167439', 'pos': 1, 'format': 'text'}]",UIN Raden Intan Lampung,public,http://repository.lppm.unila.ac.id/id/eprint/45442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,46500,2022-11-11 02:41:34,archive,['H1'],,Korespodensi dengan judul : Communication Experience and Self-Concept of Metrosexual Men in Indonesia,7,show,other,['FISIP4'],"[{'name': {'honourific': None, 'family': 'Wardhani', 'lineage': None, 'given': 'Andy Corry'}, 'id': 'andy.corry@fisip.unila.ac.id'}]",disk0/00/04/65/00,2022-11-11 02:41:34,887,2022-11-11 02:41:34,pub,"[{'docid': 185374, 'main': 'Andy Cory_Correspondence.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/512906', 'objectid': 185374, 'filesize': 786022, 'datasetid': 'document', 'filename': 'Andy Cory_Correspondence.pdf', 'hash': '0f30ed76fb368b1bda2007534fb1d9d9', 'mtime': '2022-11-11 02:22:46', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 512906}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185374', 'eprintid': 46500, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",Richtmann Publishing,public,http://repository.lppm.unila.ac.id/id/eprint/46500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,46590,2022-11-14 04:38:14,archive,['H1'],,"Laporan Pengabdian dengan judul : PEMANFAATAN MEDIA SIBER
UNTUK MENINGKATKAN PRESTASI BELAJAR",7,show,other,['FISIP4'],"[{'name': {'given': 'Andy Corry', 'family': 'Wardhani', 'honourific': None, 'lineage': None}, 'id': 'andy.corry@fisip.unila.ac.id'}]",disk0/00/04/65/90,2022-11-14 04:38:14,887,2022-11-14 04:38:14,unpub,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185476', 'main': 'Pemanfaatan Media Cyber.pdf', 'docid': 185476, 'files': [{'fileid': 513589, 'mime_type': 'application/pdf', 'mtime': '2022-11-14 04:10:23', 'hash_type': 'MD5', 'hash': 'ed3e95574a4c8f1bd4473f72423820ca', 'filename': 'Pemanfaatan Media Cyber.pdf', 'datasetid': 'document', 'filesize': 1040569, 'objectid': 185476, 'uri': 'http://repository.lppm.unila.ac.id/id/file/513589'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 46590, 'placement': 1, 'security': 'public'}]",LPPM Unila,public,http://repository.lppm.unila.ac.id/id/eprint/46590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,42571,2022-06-20 01:19:27,archive,['JA'],,MEDIA SOSIAL UNTUK PEMILU 2014,6,show,article,['FISIP4'],"[{'id': 'andy,corry@fisip.unila.ac.id', 'name': {'given': 'Andy Corry', 'honourific': None, 'family': 'Wardhani', 'lineage': None}}]",disk0/00/04/25/71,2022-06-20 01:19:27,887,2022-06-20 01:19:27,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 42571, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164285', 'docid': 164285, 'main': 'MEDIA SOSIAL PEMILU 2014.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/467427', 'objectid': 164285, 'hash_type': 'MD5', 'mtime': '2022-06-17 03:13:34', 'filename': 'MEDIA SOSIAL PEMILU 2014.pdf', 'hash': '7fb3e24e2625b45b5f64e4208fcb846f', 'fileid': 467427, 'mime_type': 'application/pdf', 'filesize': 237481, 'datasetid': 'document'}]}]",,public,http://repository.lppm.unila.ac.id/id/eprint/42571,,,,Jurnal Ilmu Komunikasi,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
61,45443,2022-10-03 06:38:34,archive,['H1'],,"Participatory Communication for Empowering Urban Farming Families (Study on Family Business ""Prima Flora-Prima Aqiqah"" Bandar Lampung City)",7,show,other,['FISIP4'],"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Wardhani', 'given': 'Andy Corry'}}]",disk0/00/04/54/43,2022-10-03 06:38:34,887,2022-10-03 06:38:34,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 45443, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/167440', 'rev_number': 1, 'docid': 167440, 'main': 'Participatory Communication for Empowering Urban Farming Families.pdf.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/488072', 'objectid': 167440, 'filename': 'Participatory Communication for Empowering Urban Farming Families.pdf.pdf', 'hash': '961bd48784eabcb39abbb1e95a38a850', 'hash_type': 'MD5', 'mtime': '2022-10-03 03:06:33', 'mime_type': 'application/pdf', 'fileid': 488072, 'filesize': 469479, 'datasetid': 'document'}]}]",Atlantis Press,public,http://repository.lppm.unila.ac.id/id/eprint/45443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,42572,2022-06-20 01:19:31,archive,['H1'],,Public Relations Strategy against Pro-Israel Negative Issue Management in PT. Coca Cola Europacific Partner Indonesia (Southern Sumatra Branch),6,show,article,['FISIP4'],"[{'name': {'lineage': None, 'family': 'Wardhani', 'honourific': None, 'given': 'Andy Corry'}, 'id': 'andy.corry@fisip.unila.ac.id'}]",disk0/00/04/25/72,2022-06-20 01:19:31,887,2022-06-20 01:19:31,pub,"[{'eprintid': 42572, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 164286, 'main': 'Public Relation.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/467433', 'objectid': 164286, 'filesize': 834433, 'datasetid': 'document', 'filename': 'Public Relation.pdf', 'hash': '089d96521dfe179700cdbd0787ac8644', 'mtime': '2022-06-17 03:17:13', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 467433}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164286'}]",,public,http://repository.lppm.unila.ac.id/id/eprint/42572,,,,Journal of Sciences and EngAmericanineering Research,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
63,45445,2022-10-03 06:38:36,archive,['H1'],,Public Relations Strategy against Pro-Israel Negative Issue Management in PT. Coca Cola Europacific Partner Indonesia (Southern Sumatra Branch),7,show,other,['FISIP4'],"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'honourific': None, 'family': 'Wardhani', 'lineage': None, 'given': 'Andy Corry'}}]",disk0/00/04/54/45,2022-10-03 06:38:36,887,2022-10-03 06:38:36,pub,"[{'security': 'public', 'placement': 1, 'eprintid': 45445, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'fileid': 488086, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-10-03 03:10:22', 'filename': 'Public Relation.pdf.pdf', 'hash': '41f7224bfc1032d66f81fc9c6eaac1c6', 'datasetid': 'document', 'filesize': 884886, 'objectid': 167442, 'uri': 'http://repository.lppm.unila.ac.id/id/file/488086'}], 'docid': 167442, 'main': 'Public Relation.pdf.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/167442', 'rev_number': 1, 'format': 'text', 'pos': 1}]",American Journal of Sciences and Engineering Research,public,http://repository.lppm.unila.ac.id/id/eprint/45445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,45441,2022-10-03 06:38:26,archive,['H1'],,Who Believes Hoaxes? Xenophobia and Religiosity as Hoax Predictors Among Social Media Users,7,show,other,['FISIP4'],"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'family': 'Wardhani', 'honourific': None, 'lineage': None, 'given': 'Andy Corry'}}]",disk0/00/04/54/41,2022-10-03 06:38:26,887,2022-10-03 06:38:26,pub,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/167438', 'main': 'JURNAL INTERNASIONAL PENELITIAN HOAX ANDY CORRY W.pdf.pdf', 'docid': 167438, 'files': [{'objectid': 167438, 'uri': 'http://repository.lppm.unila.ac.id/id/file/488058', 'fileid': 488058, 'mime_type': 'application/pdf', 'mtime': '2022-10-03 03:02:30', 'hash_type': 'MD5', 'hash': 'cdedebfa98ae9f9273540e64d2a59942', 'filename': 'JURNAL INTERNASIONAL PENELITIAN HOAX ANDY CORRY W.pdf.pdf', 'datasetid': 'document', 'filesize': 1131782}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 45441, 'security': 'public', 'placement': 1}]",HR MARS (Management Academic Research Society,public,http://repository.lppm.unila.ac.id/id/eprint/45441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,36035,2021-11-11 06:54:50,archive,['H1'],"ANALISIS IMPLEMENTASI PROGRAM SIARAN LOKAL 
MNC GRUP DI LAMPUNG

ABSTRAK
Frekuensi yang digunakan oleh lembaga penyiaran merupakan milik publik dan sifatnya sangat terbatas. Penyiaran di Indonesia mendorong semangat untuk menguatkan entitas lokal dan semangat otonomi daerah dengan pemberlakuan Sistem Siaran Berjaringan (SSJ). Dalam implementasinya masih banyak LPS masih belum memenuhi indikator kelokalan tersebut berupa 10% tayangan program siaran lokal dari keselurahan durasi tayangan, 30% diantaranya ditayangkan di prime time, keberagaman program siaran, dan dimana program siaran tersebut diproduksi. Rumusan masalah yaitu bagaimanakah implementasi program siaran lokal MNC Grup di Wilayah Layanan Bandar Lampung. Data dikumpulkan dengan teknik dokumenter, wawancara, dan observasi. Untuk menjabarkan hasil penelitian digunakan teknik analisis data kualitatif dan kuantitatif. Berdasarkan hasil penelitian diketahui bahwa RCTI, MNC TV, I News dan Global TV sudah memenuhi 10% siaran lokal namun diantara 30% nya masih belum tayang pada jam primetime, keragaman program siaran lokal pada RCTI hanya 1 jenis saja (feature) dan Global TV 2 jenis (religi dan feature) sedangkan pada MNC TV dan I News terdapat 4 program siaran serta produksi siaran lokal masih terpusat di Jakarta. Implementasi siaran lokal yang ditayangkan tidak sepenuhnya sesuai dengan yang dilaporkan dalam aplikasi www.ssj.kpi.go.id sebagai aplikasi yang wajib setiap lembaga penyiaran melaporkan siaran lokal. Dapat disimpulkan bahwa MNC Grup telah memenuhi 10% program siaran lokal, namun dalam laporan program siaran lokal yang disampaikan pada aplikasi www.ssj.kpi.go.id tidak seluruhnya sesuai dengan yang disiarkan.
Kata Kunci : Implementasi, program siaran lokal, MNC Grup Wilayah Lampung",ANALISIS IMPLEMENTASI PROGRAM SIARAN LOKAL MNC GROUP DI PROVINSI LAMPUNG,13,show,monograph,['FISIP4'],"[{'name': {'family': 'Wibawa', 'honourific': None, 'lineage': None, 'given': 'Agung'}, 'id': 'agung.wibawa@fisip.unila.ac.id'}, {'name': {'given': 'Toni', 'family': 'Wijaya', 'honourific': None, 'lineage': None}, 'id': 'suratoni@gmail.com'}, {'name': {'given': 'Wulan', 'family': 'Suciska', 'honourific': None, 'lineage': None}, 'id': 'wulansuciska@yahoo.co.id'}, {'name': {'given': 'Eka Yuda', 'family': 'Gunawibawa', 'honourific': None, 'lineage': None}, 'id': 'eka.yuda""fisip.unila.ac.id'}]",disk0/00/03/60/35,2021-11-11 06:54:50,258,2021-11-11 06:54:50,submitted,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/156976', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'filesize': 1921999, 'datasetid': 'document', 'filename': 'Laporan Akhir PenelitianDipa Fisip 2021_Agung Wibawa.pdf', 'hash': 'af65c0f6402f888ad848104b4963fefc', 'mtime': '2021-11-11 05:36:19', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 417748, 'uri': 'http://repository.lppm.unila.ac.id/id/file/417748', 'objectid': 156976}], 'docid': 156976, 'main': 'Laporan Akhir PenelitianDipa Fisip 2021_Agung Wibawa.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 36035}]",METAKOM FISIP,public,http://repository.lppm.unila.ac.id/id/eprint/36035,,,,,,,,,,,,,,,,,,,,,,,,project_report,,['DIPA FISIP UNILA'],,,
66,38403,2022-01-26 10:04:49,archive,['H1'],,Designing inter ethnic communication model in hospitality industry studi case of migrants tourism providers in south lampung regency,7,show,other,['FISIP4'],"[{'name': {'lineage': None, 'honourific': None, 'family': 'Windah', 'given': 'Andi'}, 'id': 'andiwindah@gmail.com'}]",disk0/00/03/84/03,2022-01-26 10:04:49,281,2022-01-26 10:04:49,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 38403, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/159501', 'docid': 159501, 'main': 'desigining inter ethnic.pdf', 'files': [{'filesize': 5624438, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-01-26 06:49:37', 'hash': 'dad88cb2c1136db499ef29d44c0ba9c1', 'filename': 'desigining inter ethnic.pdf', 'fileid': 435254, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/435254', 'objectid': 159501}]}]",International Indonesia Conference on Interdisciplinary Studies (IICIS 2021),public,http://repository.lppm.unila.ac.id/id/eprint/38403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,38408,2022-01-26 10:04:56,archive,['H1'],,"Intertwining indonesia's public life, power visibility and media development from new order era to reformation period",7,show,other,['FISIP4'],"[{'id': 'andiwindah@gmail.com', 'name': {'family': 'Windah', 'honourific': None, 'lineage': None, 'given': 'Andi'}}]",disk0/00/03/84/08,2022-01-26 10:04:56,281,2022-01-26 10:04:56,pub,"[{'main': '2018_Indonesia_s_Public_Life.pdf', 'docid': 159507, 'files': [{'datasetid': 'document', 'filesize': 3528666, 'fileid': 435296, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-01-26 07:09:16', 'filename': '2018_Indonesia_s_Public_Life.pdf', 'hash': '590eb81485ba99061ee003ee6c95d8c9', 'objectid': 159507, 'uri': 'http://repository.lppm.unila.ac.id/id/file/435296'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/159507', 'rev_number': 1, 'eprintid': 38408, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",Lembaga Penelitian dan Pengabdian pada Masyarakat Universitas Lampung,public,http://repository.lppm.unila.ac.id/id/eprint/38408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,38402,2022-01-26 10:04:47,archive,['H1'],,Navigating The Dark Side Of Digital Space Study Case on the Phenomenon of Digital Fear of Missing Out (Fomo) in Twitter of K-Pop Fans in Bandar Lampung,7,show,other,['FISIP4'],"[{'name': {'honourific': None, 'family': 'Windah', 'lineage': None, 'given': 'Andi'}, 'id': 'andiwindah@gmail.com'}]",disk0/00/03/84/02,2022-01-26 10:04:47,281,2022-01-26 10:04:47,pub,"[{'files': [{'filesize': 3985006, 'datasetid': 'document', 'hash': '3933863d35ad969646feff82c97fdaa3', 'filename': 'navigating darkside.pdf', 'hash_type': 'MD5', 'mtime': '2022-01-26 06:47:32', 'mime_type': 'application/pdf', 'fileid': 435247, 'uri': 'http://repository.lppm.unila.ac.id/id/file/435247', 'objectid': 159500}], 'main': 'navigating darkside.pdf', 'docid': 159500, 'uri': 'http://repository.lppm.unila.ac.id/id/document/159500', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 38402, 'language': 'en', 'mime_type': 'application/pdf'}]",International Indonesia Conference on Interdisciplinary Studies (IICIS 2021),public,http://repository.lppm.unila.ac.id/id/eprint/38402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,38407,2022-01-26 10:04:54,archive,['H1'],,The influence of social media on public policy changes in bandar lampung city,7,show,other,['FISIP4'],"[{'id': 'andiwindah@gmail.com', 'name': {'given': 'Andi', 'honourific': None, 'family': 'Windah', 'lineage': None}}]",disk0/00/03/84/07,2022-01-26 10:04:54,281,2022-01-26 10:04:54,pub,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/435284', 'objectid': 159505, 'mtime': '2022-01-26 07:00:41', 'hash_type': 'MD5', 'hash': 'e7a823aea3052f1b45a0cef9ee25b5a9', 'filename': '2020_The_Influence_of_Social_Media_on_Public_Polic.pdf', 'fileid': 435284, 'mime_type': 'application/pdf', 'filesize': 2466877, 'datasetid': 'document'}], 'main': '2020_The_Influence_of_Social_Media_on_Public_Polic.pdf', 'docid': 159505, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/159505', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 38407, 'language': 'en', 'mime_type': 'application/pdf'}]",Conscientia Beam,public,http://repository.lppm.unila.ac.id/id/eprint/38407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
