,datestamp,lastmod,userid,full_text_status,uri,publisher,documents,ispublished,divisions,type,dir,creators,subjects,status_changed,eprint_status,metadata_visibility,rev_number,title,eprintid,volume,official_url,abstract,refereed,number,contributors,issn,publication,event_type,event_dates,date_type,event_title,event_location,corp_creators,pres_type,pagerange,contact_email,succeeds,related_url,id_number,funders,department,institution,monograph_type,projects
58,2021-10-04 01:22:42,2021-10-04 01:22:42,534,public,http://repository.lppm.unila.ac.id/id/eprint/34249,,"[{'main': 'PROC_13_IP MULTIMEDIA_DT-2007.pdf', 'docid': 154758, 'files': [{'datasetid': 'document', 'filesize': 392851, 'mime_type': 'application/pdf', 'fileid': 403760, 'hash': 'da8fecd0f70e1bdf05b9e34d6a28c03c', 'filename': 'PROC_13_IP MULTIMEDIA_DT-2007.pdf', 'hash_type': 'MD5', 'mtime': '2021-10-02 07:06:06', 'objectid': 154758, 'uri': 'http://repository.lppm.unila.ac.id/id/file/403760'}], 'pos': 1, 'format': 'archive', 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/154758', 'formatdesc': 'International Proceeding', 'eprintid': 34249, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'content': 'published'}]",pub,['FT5'],conference_item,disk0/00/03/42/49,"[{'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'given': 'Ardian', 'lineage': None, 'family': 'Ulvan', 'honourific': None}}, {'id': 'melvi@eng.unila.ac.id', 'name': {'given': 'Melvi', 'honourific': None, 'family': 'Ulvan', 'lineage': None}}]",['TK'],2021-10-04 01:22:42,archive,show,11,IP Multimedia Subsystem - IMS:Converged Network Architecture for the Intelligent Interaction of Network Applications and Services,34249,,,"In this paper, we analyze the ability of IMS to converged various network architectures and provide the intelligent interaction of applications and services. We describe the IMS architecture. IMS distributes much of the intelligence to the communications device or the edge of the network, allowing carriers to develop multimedia services that can be delivered and managed across diverse access networks. Additionally, the operation of IMS is carried out. How can IMS provides more efficient service provisioning capabilities, in the meantime it also increases overall service transparency and control. After that, the signalling in IMS is expressed. In this section we examine the use of SIP signalling in IMS environment. The difference between IMS signalling and SS7 signalling is depicted as well. Finally, it can be concluded that The IMS allows an evolutionary move to all-IP converged networks. It provides flexible session control with desirable features such as guaranteed end-to-end QoS, roaming capabilities, security, and easy and convenient charging.",TRUE,,,,,conference,,published,Digital Technology 2007,"Bratislava, Slovak Republic",,paper,,,,,,,,,,
59,2021-04-28 01:05:43,2021-04-28 01:05:43,534,public,http://repository.lppm.unila.ac.id/id/eprint/29678,Ithenticate (Turnitin),"[{'language': 'en', 'mime_type': 'application/pdf', 'content': 'supplemental', 'eprintid': 29678, 'security': 'public', 'placement': 1, 'format': 'archive', 'pos': 1, 'formatdesc': 'PLAGIARISM  CHECK JURNAL NASIONAL', 'uri': 'http://repository.lppm.unila.ac.id/id/document/43877', 'rev_number': 3, 'docid': 43877, 'main': 'JURNAS_01_JRE_2018_15%.pdf', 'files': [{'objectid': 43877, 'uri': 'http://repository.lppm.unila.ac.id/id/file/262650', 'datasetid': 'document', 'filesize': 2226943, 'mime_type': 'application/pdf', 'fileid': 262650, 'filename': 'JURNAS_01_JRE_2018_15%.pdf', 'hash': '91d404b990239140ee3181852eac1070', 'mtime': '2021-04-27 08:44:41', 'hash_type': 'MD5'}]}]",pub,['FT5'],other,disk0/00/02/96/78,"[{'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Ulvan', 'given': 'Ardian'}}, {'id': 'melvi@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Ulvan', 'lineage': None, 'given': 'Melvi'}}]",['TK'],2021-04-28 01:05:43,archive,show,10,JURNAL NASIONAL_01_JRE_2018_15%,29678,,,,,,,,,,,,,,,,,,,,,,,,,
60,2021-10-05 06:39:45,2021-10-05 06:39:45,534,public,http://repository.lppm.unila.ac.id/id/eprint/34268,Hasil Penilaian Karya Ilmiah (Peer-review),"[{'placement': 1, 'security': 'public', 'eprintid': 34268, 'content': 'supplemental', 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'fileid': 403947, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-10-05 04:55:43', 'hash': '1bec3883b0e527773a2bf9b71db5e8a4', 'filename': '[PROCEEDING INT-2021] PROC_14_REAL-TIME_ICSB 2019.pdf', 'datasetid': 'document', 'filesize': 1500460, 'objectid': 154776, 'uri': 'http://repository.lppm.unila.ac.id/id/file/403947'}], 'main': '[PROCEEDING INT-2021] PROC_14_REAL-TIME_ICSB 2019.pdf', 'docid': 154776, 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/154776', 'formatdesc': 'Penilaian Karya Ilmiah', 'pos': 1, 'format': 'archive'}]",pub,['FT5'],other,disk0/00/03/42/68,"[{'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'given': 'Ardian', 'lineage': None, 'family': 'Ulvan', 'honourific': None}}, {'name': {'lineage': None, 'family': 'Ulvan', 'honourific': None, 'given': 'Melvi'}, 'id': 'melvi@eng.unila.ac.id'}]",['TK'],2021-10-05 06:39:45,archive,show,8,[PROCEEDING INT-2021] PROC_14_REAL-TIME_ICSB 2019,34268,,,,,,,,,,,,,,,,,,,,,,,,,
61,2021-10-05 06:39:48,2021-10-05 06:39:48,534,public,http://repository.lppm.unila.ac.id/id/eprint/34269,Hasil Penilaian Karya Ilmiah (Peer-review),"[{'docid': 154777, 'main': '[PROCEEDING INT-2021] PROC_15_DOAS_ICSB 2019.pdf', 'files': [{'objectid': 154777, 'uri': 'http://repository.lppm.unila.ac.id/id/file/403955', 'mime_type': 'application/pdf', 'fileid': 403955, 'hash': '6fd668a058b97bfe072604fbd188c59d', 'filename': '[PROCEEDING INT-2021] PROC_15_DOAS_ICSB 2019.pdf', 'hash_type': 'MD5', 'mtime': '2021-10-05 04:58:05', 'datasetid': 'document', 'filesize': 802239}], 'pos': 1, 'format': 'archive', 'uri': 'http://repository.lppm.unila.ac.id/id/document/154777', 'rev_number': 2, 'formatdesc': 'Penilaian Karya Ilmiah', 'eprintid': 34269, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'content': 'supplemental'}]",pub,['FT5'],other,disk0/00/03/42/69,"[{'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'given': 'Ardian', 'lineage': None, 'honourific': None, 'family': 'Ulvan'}}, {'id': 'melvi@eng.unila.ac.id', 'name': {'given': 'Melvi', 'family': 'Ulvan', 'honourific': None, 'lineage': None}}]",['TK'],2021-10-05 06:39:48,archive,show,8,[PROCEEDING INT-2021] PROC_15_DOAS_ICSB 2019,34269,,,,,,,,,,,,,,,,,,,,,,,,,
62,2021-10-04 01:22:58,2021-10-04 01:22:58,534,public,http://repository.lppm.unila.ac.id/id/eprint/34255,Ithenticate (Turnitin),"[{'files': [{'datasetid': 'document', 'filesize': 2308673, 'fileid': 403813, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-10-02 11:39:21', 'hash': 'b91e928f2dafefa7eab11acd982bcbb0', 'filename': 'PROC_04_HANDOVER_SCENARIO_UBICOMM_2010_29% [UPDATE].pdf', 'objectid': 154764, 'uri': 'http://repository.lppm.unila.ac.id/id/file/403813'}], 'docid': 154764, 'main': 'PROC_04_HANDOVER_SCENARIO_UBICOMM_2010_29% [UPDATE].pdf', 'formatdesc': 'Plagiarism Checked', 'uri': 'http://repository.lppm.unila.ac.id/id/document/154764', 'rev_number': 2, 'format': 'archive', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 34255, 'content': 'supplemental', 'mime_type': 'application/pdf', 'language': 'en'}]",pub,['FT5'],other,disk0/00/03/42/55,"[{'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'family': 'Ulvan', 'honourific': None, 'lineage': None, 'given': 'Ardian'}}, {'id': 'melvi@eng.unila.ac.id', 'name': {'given': 'Melvi', 'family': 'Ulvan', 'honourific': None, 'lineage': None}}]",['TK'],2021-10-04 01:22:58,archive,show,10,PROC_04_HANDOVER_SCENARIO_UBICOMM_2010_29%,34255,,,,,,,,,,,,,,,,,,,,,,,,,
63,2021-10-04 01:22:54,2021-10-04 01:22:54,534,public,http://repository.lppm.unila.ac.id/id/eprint/34253,Ithenticate (Turnitin),"[{'eprintid': 34253, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'content': 'supplemental', 'docid': 154762, 'main': 'PROC_09_COMBINED_IOP_NAE_2018_22%.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/403797', 'objectid': 154762, 'mtime': '2021-10-02 11:28:51', 'hash_type': 'MD5', 'filename': 'PROC_09_COMBINED_IOP_NAE_2018_22%.pdf', 'hash': '1efe62b3325b928fe4f5ac386235c7d7', 'fileid': 403797, 'mime_type': 'application/pdf', 'filesize': 1454803, 'datasetid': 'document'}], 'format': 'archive', 'pos': 1, 'formatdesc': 'Plagiarisme Checked', 'uri': 'http://repository.lppm.unila.ac.id/id/document/154762', 'rev_number': 2}]",pub,['FT5'],other,disk0/00/03/42/53,"[{'name': {'given': 'Ardian', 'lineage': None, 'family': 'Ulvan', 'honourific': None}, 'id': 'ardian.ulvan@eng.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Ulvan', 'honourific': None, 'given': 'Melvi'}, 'id': 'melvi@eng.unila.ac.id'}]",['TK'],2021-10-04 01:22:54,archive,show,8,PROC_09_COMBINED_IOP_NAE_2018_22%,34253,,,,,,,,,,,,,,,,,,,,,,,,,
64,2021-10-04 01:22:45,2021-10-04 01:22:45,534,public,http://repository.lppm.unila.ac.id/id/eprint/34250,Ithenticate (Turnitin),"[{'docid': 154759, 'main': 'PROC_13_IP_MULTIMEDIA_DT_2007_20% [UPDATED].pdf', 'files': [{'objectid': 154759, 'uri': 'http://repository.lppm.unila.ac.id/id/file/403771', 'datasetid': 'document', 'filesize': 2072259, 'mime_type': 'application/pdf', 'fileid': 403771, 'hash': '266733834de0048a6c854fe1bc8c28da', 'filename': 'PROC_13_IP_MULTIMEDIA_DT_2007_20% [UPDATED].pdf', 'hash_type': 'MD5', 'mtime': '2021-10-02 07:15:19'}], 'format': 'archive', 'pos': 1, 'formatdesc': 'Plagiarism Checked', 'uri': 'http://repository.lppm.unila.ac.id/id/document/154759', 'rev_number': 3, 'eprintid': 34250, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'content': 'supplemental'}]",pub,['FT5'],other,disk0/00/03/42/50,"[{'name': {'given': 'Ardian', 'lineage': None, 'family': 'Ulvan', 'honourific': None}, 'id': 'ardian.ulvan@eng.unila.ac.id'}, {'id': 'melvi@eng.unila.ac.id', 'name': {'given': 'Melvi', 'family': 'Ulvan', 'honourific': None, 'lineage': None}}]",['TK'],2021-10-04 01:22:45,archive,show,10,PROC_13_IP_MULTIMEDIA_DT_2007_20%,34250,,,,,,,,,,,,,,,,,,,,,,,,,
65,2021-04-06 01:37:19,2021-04-06 01:37:19,668,public,http://repository.lppm.unila.ac.id/id/eprint/28870,Ithenticate (Turnitin),"[{'mime_type': 'application/pdf', 'language': 'en', 'content': 'supplemental', 'eprintid': 28870, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'archive', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42963', 'rev_number': 2, 'formatdesc': 'PLAGIARISM CHECKED BOOK EDITOR', 'docid': 42963, 'main': '2019_IOP_Conf_Ser_Mater_Sci_Eng_532_011001_8%.pdf', 'files': [{'objectid': 42963, 'uri': 'http://repository.lppm.unila.ac.id/id/file/256187', 'fileid': 256187, 'mime_type': 'application/pdf', 'mtime': '2021-04-05 15:46:11', 'hash_type': 'MD5', 'filename': '2019_IOP_Conf_Ser_Mater_Sci_Eng_532_011001_8%.pdf', 'hash': '06d2fdaf0471a8bf9cfa6e4f89ab37aa', 'datasetid': 'document', 'filesize': 1082655}]}]",pub,['FT5'],other,disk0/00/02/88/70,"[{'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'family': 'Ulvan', 'honourific': None, 'lineage': None, 'given': 'Ardian'}}, {'name': {'honourific': None, 'family': 'Ulvan', 'lineage': None, 'given': 'Melvi'}, 'id': 'melvi@eng.unila.ac.id'}, {'name': {'given': 'Dewi Agustina', 'lineage': None, 'honourific': None, 'family': 'Iryani'}, 'id': 'dewi.agustina@eng.unila.ac.id'}]",['TK'],2021-04-06 01:37:19,archive,show,8,2019_IOP_Conf_Ser_Mater_Sci_Eng_532_011001_8%,28870,,,,,,,,,,,,,,,,,,,,,,,,,
66,2021-04-06 01:37:24,2021-04-06 01:37:24,534,public,http://repository.lppm.unila.ac.id/id/eprint/28872,Ithenticate (Turnitin),"[{'mime_type': 'application/pdf', 'language': 'en', 'content': 'supplemental', 'eprintid': 28872, 'security': 'public', 'placement': 1, 'format': 'archive', 'pos': 1, 'formatdesc': 'PLAGIARISM CHECKED JOURNAL', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42965', 'rev_number': 2, 'main': 'ANALYSIS_IFIP_AICT_308_2009_MU_28%.pdf', 'docid': 42965, 'files': [{'objectid': 42965, 'uri': 'http://repository.lppm.unila.ac.id/id/file/256203', 'fileid': 256203, 'mime_type': 'application/pdf', 'mtime': '2021-04-05 15:52:05', 'hash_type': 'MD5', 'filename': 'ANALYSIS_IFIP_AICT_308_2009_MU_28%.pdf', 'hash': 'ad1a0fa6925065cf726b543460206d21', 'datasetid': 'document', 'filesize': 2675707}]}]",pub,['FT5'],other,disk0/00/02/88/72,"[{'name': {'given': 'Melvi', 'honourific': None, 'family': 'Ulvan', 'lineage': None}, 'id': 'melvi@eng.unila.ac.id'}]",['TK'],2021-04-06 01:37:24,archive,show,8,ANALYSIS_IFIP_AICT_308_2009_MU_28%,28872,,,,,,,,,,,,,,,,,,,,,,,,,
67,2021-04-28 01:06:10,2021-04-28 01:06:10,534,public,http://repository.lppm.unila.ac.id/id/eprint/29688,Ithenticate (Turnitin),"[{'format': 'archive', 'pos': 1, 'formatdesc': 'PLAGIARISM CHECK PROCEEDING INTERNASIONAL', 'uri': 'http://repository.lppm.unila.ac.id/id/document/43887', 'rev_number': 3, 'docid': 43887, 'main': 'PROC_12_DOWNLINK_IEEE_QiR_2017_MU_12%.pdf', 'files': [{'filesize': 2150948, 'datasetid': 'document', 'mtime': '2021-04-27 09:33:09', 'hash_type': 'MD5', 'filename': 'PROC_12_DOWNLINK_IEEE_QiR_2017_MU_12%.pdf', 'hash': 'a8506794ae6e8b8273c74494f9967699', 'fileid': 262731, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/262731', 'objectid': 43887}], 'language': 'en', 'mime_type': 'application/pdf', 'content': 'supplemental', 'eprintid': 29688, 'security': 'public', 'placement': 1}]",pub,['FT5'],other,disk0/00/02/96/88,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Ulvan', 'given': 'Melvi'}, 'id': 'melvi@eng.unila.ac.id'}]",['TK'],2021-04-28 01:06:10,archive,show,10,INT_PROC_12_DOWNLINK_IEEE_QiR_2017_MU_12%,29688,,,,,,,,,,,,,,,,,,,,,,,,,
68,2022-11-07 01:37:33,2022-11-07 01:37:33,668,public,http://repository.lppm.unila.ac.id/id/eprint/46273,ARPN-JEAS,"[{'placement': 1, 'security': 'public', 'eprintid': 46273, 'content': 'supplemental', 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'objectid': 185157, 'uri': 'http://repository.lppm.unila.ac.id/id/file/511237', 'fileid': 511237, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-11-04 09:00:28', 'filename': 'BUKTI KORESPONDENSI ARPN-JEAS 2016.pdf', 'hash': 'dc49106905b9db6de96352a604421c6f', 'datasetid': 'document', 'filesize': 1097021}], 'main': 'BUKTI KORESPONDENSI ARPN-JEAS 2016.pdf', 'docid': 185157, 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185157', 'pos': 1, 'format': 'text'}]",pub,['FT5'],other,disk0/00/04/62/73,"[{'id': 'melvi@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Ulvan', 'lineage': None, 'given': 'Melvi'}}, {'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'lineage': None, 'family': 'Ulvan', 'honourific': None, 'given': 'Ardian'}}]",['TK'],2022-11-07 01:37:33,archive,show,8,BUKTI KORESPONDENSI ARPN-JEAS 2016,46273,,,,,,,,,,,,,,,,,,,,,,,,,
69,2021-04-28 01:05:56,2021-04-28 01:05:56,534,public,http://repository.lppm.unila.ac.id/id/eprint/29683,Ithenticate (Turnitin),"[{'main': 'PROC_02_DESIGN_IEEE_ICSITECH_2015_7%.pdf', 'docid': 43882, 'files': [{'fileid': 262691, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-04-27 09:07:09', 'filename': 'PROC_02_DESIGN_IEEE_ICSITECH_2015_7%.pdf', 'hash': 'ddb263c5e1586c0f7def10bccab57a55', 'datasetid': 'document', 'filesize': 2410001, 'objectid': 43882, 'uri': 'http://repository.lppm.unila.ac.id/id/file/262691'}], 'format': 'archive', 'pos': 1, 'formatdesc': 'PLAGIARISM CHECK PROCEEDING INTERNASIONAL', 'uri': 'http://repository.lppm.unila.ac.id/id/document/43882', 'rev_number': 3, 'eprintid': 29683, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'content': 'supplemental'}]",pub,['FT5'],other,disk0/00/02/96/83,"[{'id': 'melvi@eng.unila.ac.id', 'name': {'given': 'Melvi', 'lineage': None, 'family': 'Ulvan', 'honourific': None}}, {'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Ulvan', 'lineage': None, 'given': 'Ardian'}}]",['TK'],2021-04-28 01:05:56,archive,show,10,INT_PROC_02_DESIGN_IEEE_ICSITECH_2015_7%.pdf,29683,,,,,,,,,,,,,,,,,,,,,,,,,
70,2021-04-28 01:05:59,2021-04-28 01:05:59,534,public,http://repository.lppm.unila.ac.id/id/eprint/29684,Ithenticate (Turnitin),"[{'language': 'en', 'mime_type': 'application/pdf', 'content': 'supplemental', 'eprintid': 29684, 'security': 'public', 'placement': 1, 'format': 'archive', 'pos': 1, 'formatdesc': 'PLAGIARISM CHECK PROCEEDING INTERNASIONAL', 'uri': 'http://repository.lppm.unila.ac.id/id/document/43883', 'rev_number': 3, 'main': 'PROC_03_DYNAMIC_IEEE_ICSITECH_2015_9%.pdf', 'docid': 43883, 'files': [{'fileid': 262699, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-04-27 09:20:17', 'hash': '99eff4b0339ae4f730eb73b6dbf7943d', 'filename': 'PROC_03_DYNAMIC_IEEE_ICSITECH_2015_9%.pdf', 'datasetid': 'document', 'filesize': 1450352, 'objectid': 43883, 'uri': 'http://repository.lppm.unila.ac.id/id/file/262699'}]}]",pub,['FT5'],other,disk0/00/02/96/84,"[{'id': 'melvi@eng.unila.ac.id', 'name': {'given': 'Melvi', 'family': 'Ulvan', 'honourific': None, 'lineage': None}}, {'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'lineage': None, 'family': 'Ulvan', 'honourific': None, 'given': 'Ardian'}}]",['TK'],2021-04-28 01:05:59,archive,show,10,INT_PROC_03_DYNAMIC_IEEE_ICSITECH_2015_9%,29684,,,,,,,,,,,,,,,,,,,,,,,,,
71,2021-10-05 06:39:41,2021-10-05 06:39:41,534,public,http://repository.lppm.unila.ac.id/id/eprint/34267,Hasil Penilaian Karya Ilmiah (Peer-review),"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/154775', 'rev_number': 2, 'formatdesc': 'Penilaian Karya Ilmiah', 'pos': 1, 'format': 'archive', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/403939', 'objectid': 154775, 'filesize': 596303, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-10-05 04:42:22', 'hash': 'f8bf747efcbf91b45f89c872857f0c44', 'filename': '[JURNAL NAS-2020] JURNAS_04_JRE-2020.pdf', 'fileid': 403939, 'mime_type': 'application/pdf'}], 'main': '[JURNAL NAS-2020] JURNAS_04_JRE-2020.pdf', 'docid': 154775, 'content': 'supplemental', 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 34267}]",pub,['FT5'],other,disk0/00/03/42/67,"[{'name': {'lineage': None, 'family': 'Ulvan', 'honourific': None, 'given': 'Melvi'}, 'id': 'melvi@eng.unila.ac.id'}, {'name': {'given': 'Ardian', 'family': 'Ulvan', 'honourific': None, 'lineage': None}, 'id': 'ardian.ulvan@eng.unila.ac.id'}]",['TK'],2021-10-05 06:39:41,archive,show,8,[JURNAL NAS-2020] JURNAS_04_JRE-2020,34267,,,,,,,,,,,,,,,,,,,,,,,,,
