,creators,dir,date,type,divisions,documents,publisher,ispublished,uri,full_text_status,lastmod,userid,datestamp,eprintid,title,metadata_visibility,rev_number,eprint_status,status_changed,subjects,date_type,official_url,volume,related_url,abstract,publication,issn,funders,number,refereed,pagerange,id_number,pres_type,event_dates,event_type,event_location,event_title,contact_email,corp_creators,contributors,isbn,place_of_pub,pages,book_title,succeeds,projects,referencetext
75,"[{'name': {'given': 'Herti', 'lineage': None, 'honourific': None, 'family': 'Utami'}, 'id': 'herti.utami@eng.unila.ac.id'}]",disk0/00/01/76/08,2019-08-26 00:00:00.000000000,other,['FT6'],"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/30749', 'rev_number': 3, 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/148758', 'objectid': 30749, 'hash_type': 'MD5', 'mtime': '2020-01-16 08:11:07', 'filename': 'PEER REVIEW JURNAL INTERNASIONAL 1.pdf', 'hash': '5039138695946965cf9b290c8faee535', 'fileid': 148758, 'mime_type': 'application/pdf', 'filesize': 657204, 'datasetid': 'document'}], 'main': 'PEER REVIEW JURNAL INTERNASIONAL 1.pdf', 'docid': 30749, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 17608}]",INSIST Journal,unpub,http://repository.lppm.unila.ac.id/id/eprint/17608,public,2020-01-23 02:06:46,423,2020-01-23 02:06:46,17608,Peer Review Jurnal: The Effect Catalyst Natural Zeolite Of Lampung on The Synthesis of α-Terpineol From Turpentine,show,11,archive,2020-01-23 02:06:46,['TP'],,,,,Peer Review : Penilaian Teman Sejawat,,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
76,"[{'name': {'given': 'Herti', 'lineage': None, 'honourific': None, 'family': 'Utami'}, 'id': 'herti.utami@eng.unila.ac.id'}]",disk0/00/01/75/97,2019-08-26 00:00:00.000000000,other,['FT6'],"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 17597, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30740', 'rev_number': 3, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/148699', 'objectid': 30740, 'hash': '38753c5759ecb2c7e243e2fcb6b5fdc0', 'filename': 'PEER REVIEW PROSIDING INTERNASIONAL 2.pdf', 'hash_type': 'MD5', 'mtime': '2020-01-16 07:34:05', 'mime_type': 'application/pdf', 'fileid': 148699, 'filesize': 619820, 'datasetid': 'document'}], 'main': 'PEER REVIEW PROSIDING INTERNASIONAL 2.pdf', 'docid': 30740}]",Herti Utami,unpub,http://repository.lppm.unila.ac.id/id/eprint/17597,public,2020-01-22 02:48:50,423,2020-01-22 02:48:50,17597,Peer Review Prosiding :  Heterogeneous Kinetics of Hydration of α-Pinene for α-Terpineol Production: Non-Ideal Approach,show,9,archive,2020-01-22 02:48:50,['TP'],,,,,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
77,"[{'id': 'herti.utami@eng.unila.ac.id', 'name': {'given': 'Herti', 'honourific': None, 'family': 'Utami', 'lineage': None}}]",disk0/00/01/75/96,2019-08-26 00:00:00.000000000,other,['FT6'],"[{'rev_number': 3, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30739', 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/148692', 'objectid': 30739, 'filesize': 614617, 'datasetid': 'document', 'mtime': '2020-01-16 07:07:57', 'hash_type': 'MD5', 'hash': '7d8146612fdac74f27121a5ba738f2f7', 'filename': 'PEER REVIEW PROSIDING INTERNASIONAL 1.pdf', 'fileid': 148692, 'mime_type': 'application/pdf'}], 'docid': 30739, 'main': 'PEER REVIEW PROSIDING INTERNASIONAL 1.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 17596}]",Herti Utami,unpub,http://repository.lppm.unila.ac.id/id/eprint/17596,public,2020-01-22 02:47:59,423,2020-01-22 02:47:59,17596,Peer Review Prosiding : Kinetics Modeling For Synthesis of Terpineol From Turpentine,show,9,archive,2020-01-22 02:47:59,['TP'],,,,,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
78,"[{'id': 'herti.utami@eng.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Utami', 'given': 'Herti'}}]",disk0/00/01/75/98,2019-08-26 00:00:00.000000000,other,['FT6'],"[{'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 17598, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30741', 'rev_number': 3, 'pos': 1, 'format': 'text', 'files': [{'objectid': 30741, 'uri': 'http://repository.lppm.unila.ac.id/id/file/148705', 'datasetid': 'document', 'filesize': 598664, 'fileid': 148705, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-01-16 07:39:15', 'filename': 'PEER REVIEW PROSIDING INTERNASIONAL 3.pdf', 'hash': '06d60b7e8a32c5401ed1c4a0b09f2b68'}], 'main': 'PEER REVIEW PROSIDING INTERNASIONAL 3.pdf', 'docid': 30741}]",Herti Utami,unpub,http://repository.lppm.unila.ac.id/id/eprint/17598,public,2020-01-22 02:50:42,423,2020-01-22 02:50:42,17598,Peer Review Prosiding : Kinetics Modeling of Hydration α-Pinene to α-Terpineol Using Solid Catalyst,show,9,archive,2020-01-22 02:50:42,['TP'],,,,,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
79,"[{'id': 'herti.utami@eng.unila.ac.id', 'name': {'given': 'Herti', 'family': 'Utami', 'honourific': None, 'lineage': None}}]",disk0/00/01/76/00,2019-08-26 00:00:00.000000000,other,['FT6'],"[{'eprintid': 17600, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 30743, 'main': 'PEER REVIEW PROSIDING INTERNASIONAL 5.pdf', 'files': [{'fileid': 148723, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-01-16 07:46:02', 'filename': 'PEER REVIEW PROSIDING INTERNASIONAL 5.pdf', 'hash': '3b4c7e3fae0aa978bdd718fa1825dd1e', 'datasetid': 'document', 'filesize': 618184, 'objectid': 30743, 'uri': 'http://repository.lppm.unila.ac.id/id/file/148723'}], 'pos': 1, 'format': 'text', 'rev_number': 3, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30743'}]",Herti Utami,unpub,http://repository.lppm.unila.ac.id/id/eprint/17600,public,2020-01-22 02:52:08,423,2020-01-22 02:52:08,17600,Peer Review Prosiding : Liquid-Liquid Equilibrium for Binary Mixtures of α-Pinene + Water and α-Terpineol + Water,show,9,archive,2020-01-22 02:52:08,['TP'],,,,,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
80,"[{'id': 'herti.utami@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Utami', 'lineage': None, 'given': 'Herti'}}]",disk0/00/01/76/04,2019-08-26 00:00:00.000000000,other,['FT6'],"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 17604, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 3, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30746', 'main': 'PEER REVIEW PROSIDING NASIONAL 3.pdf', 'docid': 30746, 'files': [{'filesize': 630217, 'datasetid': 'document', 'filename': 'PEER REVIEW PROSIDING NASIONAL 3.pdf', 'hash': 'd08b3a76197e48d7134119b20df4c27d', 'hash_type': 'MD5', 'mtime': '2020-01-16 08:00:07', 'mime_type': 'application/pdf', 'fileid': 148742, 'uri': 'http://repository.lppm.unila.ac.id/id/file/148742', 'objectid': 30746}]}]",Herti Utami,unpub,http://repository.lppm.unila.ac.id/id/eprint/17604,public,2020-01-23 02:05:51,423,2020-01-23 02:05:51,17604,Peer Review Prosiding : Mengatasi Kendala Pengeringan Jamur Merang dan Jamur Tiram bagi Industri Kecil Pembudidaya Jamur di Dusun Lingsuh Kecamatan Rajabasa Bandar Lampung dengan Perancangan Alat Pengering,show,9,archive,2020-01-23 02:05:51,['TP'],,,,,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
81,"[{'id': 'herti.utami@eng.unila.ac.id', 'name': {'family': 'Utami', 'honourific': None, 'lineage': None, 'given': 'Herti'}}]",disk0/00/01/76/06,2019-08-26 00:00:00.000000000,other,['FT6'],"[{'docid': 30747, 'main': 'PEER REVIEW PROSIDING NASIONAL 4.pdf', 'files': [{'filesize': 615032, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2020-01-16 08:04:41', 'filename': 'PEER REVIEW PROSIDING NASIONAL 4.pdf', 'hash': '6e25f009ec6e07a484c1690ec0cb18c8', 'fileid': 148749, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/148749', 'objectid': 30747}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30747', 'rev_number': 3, 'eprintid': 17606, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",Herti Utami,unpub,http://repository.lppm.unila.ac.id/id/eprint/17606,public,2020-01-23 02:06:10,423,2020-01-23 02:06:10,17606,Peer Review Prosiding : Pembuatan Lem Kertas sebagai Upaya Mengatasi Limbah Styrofoam di Desa Lingsuh Kecamatan Rajabasa.,show,9,archive,2020-01-23 02:06:10,['TP'],,,,,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
82,"[{'name': {'given': 'Herti', 'honourific': None, 'family': 'Utami', 'lineage': None}, 'id': 'herti.utami@eng.unila.ac.id'}]",disk0/00/01/76/02,2019-08-26 00:00:00.000000000,other,['FT6'],"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 17602, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30744', 'rev_number': 3, 'format': 'text', 'pos': 1, 'files': [{'filesize': 633178, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2020-01-16 07:51:04', 'filename': 'PEER REVIEW PROSIDING NASIONAL 1.pdf', 'hash': '3c85fb6e6defa24dbea3147c4cd0b7e3', 'fileid': 148730, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/148730', 'objectid': 30744}], 'main': 'PEER REVIEW PROSIDING NASIONAL 1.pdf', 'docid': 30744}]",Herti Utami,unpub,http://repository.lppm.unila.ac.id/id/eprint/17602,public,2020-01-22 02:51:56,423,2020-01-22 02:51:56,17602,Peer Review Prosiding : Pengaruh Konsentrasi Plasticizer Gliserol Terhadap Karakteristik Komposit Bioplastik Berbasis Pati Sorgum,show,9,archive,2020-01-22 02:51:56,['TP'],,,,,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
83,"[{'id': 'herti.utami@eng.unila.ac.id', 'name': {'given': 'Herti', 'lineage': None, 'honourific': None, 'family': 'Utami'}}]",disk0/00/01/76/03,2019-08-26 00:00:00.000000000,other,['FT6'],"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/148736', 'objectid': 30745, 'filename': 'PEER REVIEW PROSIDING NASIONAL 2.pdf', 'hash': '0c35031f771a7eb2ffd6bab44e4281b0', 'mtime': '2020-01-16 07:55:56', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 148736, 'filesize': 655117, 'datasetid': 'document'}], 'docid': 30745, 'main': 'PEER REVIEW PROSIDING NASIONAL 2.pdf', 'rev_number': 3, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30745', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 17603, 'language': 'en', 'mime_type': 'application/pdf'}]",Herti Utami,unpub,http://repository.lppm.unila.ac.id/id/eprint/17603,public,2020-01-22 02:52:28,423,2020-01-22 02:52:28,17603,Peer Review Prosiding : Pengaruh Waktu Reaksi dan Kecepatan Pengadukan Pada Sintesis α-Terpineol dari Terpentin dengan Katalis Asam Sulfat,show,9,archive,2020-01-22 02:52:28,['TP'],,,,,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
84,"[{'id': 'herti.utami@eng.unila.ac.id', 'name': {'lineage': None, 'family': 'Utami', 'honourific': None, 'given': 'Herti'}}]",disk0/00/01/75/99,2019-08-26 00:00:00.000000000,other,['FT6'],"[{'main': 'PEER REVIEW PROSIDING INTERNASIONAL 4.pdf', 'docid': 30742, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/148717', 'objectid': 30742, 'filename': 'PEER REVIEW PROSIDING INTERNASIONAL 4.pdf', 'hash': '79afc814dda6964542335e599f743713', 'mtime': '2020-01-16 07:42:24', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 148717, 'filesize': 620806, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'rev_number': 3, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30742', 'eprintid': 17599, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",Herti Utami,unpub,http://repository.lppm.unila.ac.id/id/eprint/17599,public,2020-01-22 02:51:11,423,2020-01-22 02:51:11,17599,Peer Review Prosiding : Synthesis of α-Terpineol from Turpentine by Hydration in a Batch Reactor,show,9,archive,2020-01-22 02:51:11,['TP'],,,,,Peer Review : Penilaian Rekan Sejawat,,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
85,"[{'id': 'herti.utami@eng.unila.ac.id', 'name': {'given': 'Herti', 'honourific': None, 'family': 'Utami', 'lineage': None}}]",disk0/00/01/76/20,2019-12-16 00:00:00.000000000,other,['FT6'],"[{'eprintid': 17620, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'PCX - Report-bu herti1.pdf', 'docid': 30760, 'files': [{'datasetid': 'document', 'filesize': 257865, 'fileid': 148831, 'mime_type': 'application/pdf', 'mtime': '2020-01-17 04:43:32', 'hash_type': 'MD5', 'filename': 'PCX - Report-bu herti1.pdf', 'hash': '78947606954af0773566475da0ce35e6', 'objectid': 30760, 'uri': 'http://repository.lppm.unila.ac.id/id/file/148831'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30760', 'rev_number': 3}]",International Journal of Chemical Engineering and Applications,unpub,http://repository.lppm.unila.ac.id/id/eprint/17620,public,2020-01-23 02:09:35,423,2020-01-23 02:09:35,17620,"Plagiarism check of paper : Liquid-Liquid Equilibrium For System Composed of α-Pinene, α-Terpineol and Water",show,10,archive,2020-01-23 02:09:35,['TP'],,,,,"Plagiarism Checker X Originality Report, Similarity Found: 20%",,,,,,,,,,,,,herti.utami@eng.unila.ac.id,,,,,,,,,
86,"[{'name': {'family': 'Utami', 'honourific': None, 'lineage': None, 'given': 'Herti'}, 'id': 'herti.utami@eng.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Azhar', 'honourific': None, 'given': 'Azhar'}, 'id': None}, {'name': {'given': 'Donny', 'honourific': None, 'family': 'Lesmana', 'lineage': None}, 'id': 'donny.lesmana@eng.unila.ac.id'}, {'name': {'given': 'Panca', 'lineage': None, 'family': 'Nugrahini', 'honourific': None}, 'id': None}, {'name': {'honourific': None, 'family': 'Darni', 'lineage': None, 'given': 'Yuli'}, 'id': 'darni_yuli@yahoo.com'}]",disk0/00/01/42/19,2019-07-30 00:00:00.000000000,article,['FT6'],"[{'files': [{'hash_type': 'MD5', 'mtime': '2019-09-15 08:36:52', 'hash': '6d47d922084336e769ae1a138c60caec', 'filename': 'Artikel VCO Jurnal Sakai Sambayan 2019(1).pdf', 'fileid': 123527, 'mime_type': 'application/pdf', 'filesize': 887591, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/123527', 'objectid': 27280}], 'main': 'Artikel VCO Jurnal Sakai Sambayan 2019(1).pdf', 'docid': 27280, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27280', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 14219, 'mime_type': 'application/pdf', 'language': 'en'}]",Lembaga Penelitian dan Pengabdian Kepada Masyarakat,pub,http://repository.lppm.unila.ac.id/id/eprint/14219,public,2019-11-04 02:09:41,423,2019-11-04 02:09:41,14219,"Aplikasi Teknologi Tepat Guna Alat Pemarut Kelapa Pada Proses Produksi Virgin Coconut Oil(VCO)Skala Home Industry di Desa Bumi Waras, Teluk Betung Selatan, Bandar Lampung",show,9,archive,2019-11-04 02:09:41,['TP'],published,,3.0,"[{'url': 'http://jss.lppm.unila.ac.id/index.php/ojs/article/view/131/107', 'type': 'pub'}]","Abstract

Coconut as a results farming is listed and abundant in the province Lampung, especially in Bandar Lampung. In Bandar Lampung, has vegetable sales community that stated in the Bumi Waras region, Teluk Betung Selatan County. One of the concerns of the vegetables sales community is a coconut results farmer. We take a vegetable sales community as a partner in this activity, because they have a lot of problems about coconut after sales. Coconut that not salable sold will be moldy and decaying in fast. There should be a way to overcome this problem by making a coconut likeness of the derivative products.

The solution offered to overcome the problems is right to the application of technology to process the oil into products were chosen in terms of coconut by virgin coconut oil (vco) using the tools for the coconut cutting process easier and more efficient. In such a manner as there will be increasing the levels of value added of coconut into a product with higher derivatives of the having the benefit of and higher selling values. By this activity involved in marketing devotion is also arranging training on any process affecting the production the virgin coconut oil (vco) on the home industry scale. The selection of products VCO is because the easy to process and small capital, so will not burdensome to the public to go into business. With the assistance of the coconut cutting machine raising revenue among traders because the device is versatile and it could also be used to help the VCO production process. A method of the activities that would be used in their business over the devotion this is the method involving a partner or members of the population, especially a vegetable sales in their activities to get as a whole.

The implementation of this activity in addition the results showed in the form of a cutting machine of the coconut from which equipped with a motor with a fuel and other equipment to press coconut to get coconut milk also needs to be undertaken a rise in their ability and knowledge partner or a member of community of a vegetable sales through training coconut product development in this case the practice of making VCO including the packaging commercially. The goals of this training were to the ability of making a product VCO can be to raise the income of in the programs as well.",SAKAI SAMBAYAN,e-ISSN 2550-1089,,2.0,FALSE,91-95,,,,,,,,"['Jurusan Teknik Kimia, Fakultas Teknik, Universitas Lampung', 'Jurusan Teknik Kimia, Fakultas Teknik, Universitas Lampung', 'Jurusan Teknik Kimia, Fakultas Teknik, Universitas Lampung', 'Jurusan Teknik Kimia, Fakultas Teknik, Universitas Lampung', 'Jurusan Teknik Kimia, Fakultas Teknik, Universitas Lampung']",,,,,,,,
