,eprint_status,status_changed,subjects,title,metadata_visibility,rev_number,eprintid,lastmod,userid,datestamp,documents,publisher,ispublished,full_text_status,uri,type,divisions,creators,dir,abstract,official_url,publication,issn,refereed,date_type,pagerange,event_type,event_dates,event_title,event_location,pres_type,volume,id_number,number,projects,related_url,referencetext,funders,contact_email,contributors,department,institution,monograph_type,corp_creators
11,archive,2020-09-15 00:43:28,['TP'],4 Peer Review Artikel Jurnal Internasional Reputasi Fast liquid chromatography for racemic atenolol separation The Analytical Protocol,show,7,24003,2020-09-15 00:43:28,390,2020-09-15 00:43:28,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 24003, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37699', 'format': 'text', 'pos': 1, 'files': [{'objectid': 37699, 'uri': 'http://repository.lppm.unila.ac.id/id/file/218732', 'datasetid': 'document', 'filesize': 2470821, 'mime_type': 'application/pdf', 'fileid': 218732, 'hash': '0ada070e664395f9628117bb1e9fbdf4', 'filename': '4 Peer Review Artikel Jurnal Internasional Reputasi Fast liquid chromatography for racemic atenolol separation The Analytical Protocol.pdf', 'hash_type': 'MD5', 'mtime': '2020-09-14 09:18:02'}], 'docid': 37699, 'main': '4 Peer Review Artikel Jurnal Internasional Reputasi Fast liquid chromatography for racemic atenolol separation The Analytical Protocol.pdf'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/24003,other,['FT6'],"[{'name': {'given': 'Joni', 'lineage': None, 'honourific': None, 'family': 'Agustian'}, 'id': 'joni.agustian@eng.unila.ac.id'}, {'name': {'given': 'Lilis', 'family': 'Hermida', 'honourific': None, 'lineage': None}, 'id': 'lilis.hermida@eng.unila.ac.id'}]",disk0/00/02/40/03,4 Peer Review Artikel Jurnal Internasional Reputasi Fast liquid chromatography for racemic atenolol separation The Analytical Protocol,,,,,,,,,,,,,,,,,,,,,,,,
12,archive,2020-09-15 00:43:36,['TP'],5 Peer Review Artikel Jurnal Internasional Reputasi Slow release urea fertiliser synthesised through revrystalisation of urea incorporating natural bentonite using various binders,show,7,24004,2020-09-15 00:43:36,390,2020-09-15 00:43:36,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37700', 'docid': 37700, 'main': '5 Peer Review Artikel Jurnal Internasional Reputasi Slow release urea fertiliser synthesised through revrystalisation of urea incorporating natural bentonite using various binders.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/218739', 'objectid': 37700, 'hash_type': 'MD5', 'mtime': '2020-09-14 09:19:26', 'filename': '5 Peer Review Artikel Jurnal Internasional Reputasi Slow release urea fertiliser synthesised through revrystalisation of urea incorporating natural bentonite using various binders.pdf', 'hash': 'c1eeccd798a6b5dafbd57dc8ad72c985', 'fileid': 218739, 'mime_type': 'application/pdf', 'filesize': 2500999, 'datasetid': 'document'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 24004, 'placement': 1, 'security': 'public'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/24004,other,['FT6'],"[{'id': 'joni.agustian@eng.unila.ac.id', 'name': {'given': 'Joni', 'honourific': None, 'family': 'Agustian', 'lineage': None}}, {'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'given': 'Lilis', 'lineage': None, 'honourific': None, 'family': 'Hermida'}}]",disk0/00/02/40/04,5 Peer Review Artikel Jurnal Internasional Reputasi Slow release urea fertiliser synthesised through revrystalisation of urea incorporating natural bentonite using various binders,,,,,,,,,,,,,,,,,,,,,,,,
13,archive,2020-09-15 00:43:43,['TP'],6 Peer Review Artikel Jurnal Internasional Reputasi Review of large-pore mesostructured cellular foam (MCF) silica and its applications,show,7,24005,2020-09-15 00:43:43,390,2020-09-15 00:43:43,"[{'eprintid': 24005, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 37701, 'main': '6 Peer Review Artikel Jurnal Internasional Reputasi Review of large-pore mesostructured cellular foam (MCF) silica and its applications.pdf', 'files': [{'filename': '6 Peer Review Artikel Jurnal Internasional Reputasi Review of large-pore mesostructured cellular foam (MCF) silica and its applications.pdf', 'hash': 'f0b06d7105dda2b7c1acd3d8c611d668', 'mtime': '2020-09-14 09:21:06', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 218746, 'filesize': 2537373, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/218746', 'objectid': 37701}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37701'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/24005,other,['FT6'],"[{'id': 'joni.agustian@eng.unila.ac.id', 'name': {'given': 'Joni', 'honourific': None, 'family': 'Agustian', 'lineage': None}}, {'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'family': 'Hermida', 'honourific': None, 'lineage': None, 'given': 'Lilis'}}]",disk0/00/02/40/05,6 Peer Review Artikel Jurnal Internasional Reputasi Review of large-pore mesostructured cellular foam (MCF) silica and its applications,,,,,,,,,,,,,,,,,,,,,,,,
14,archive,2020-09-15 00:43:50,['TP'],7 Peer Review Artikel Prosiding Internasional Terindeks Scopus Mesostructured celullar foam MCF92T3D silica as support for free alpha amylase,show,7,24006,2020-09-15 00:43:50,390,2020-09-15 00:43:50,"[{'eprintid': 24006, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'main': '7 Peer Review Artikel Prosiding Internasional Terindeks Scopus Mesostructured celullar foam MCF92T3D silica as support for free alpha amylase.pdf', 'docid': 37702, 'files': [{'mime_type': 'application/pdf', 'fileid': 218753, 'hash': '919e19944bb7a7d155407f6034e62ac7', 'filename': '7 Peer Review Artikel Prosiding Internasional Terindeks Scopus Mesostructured celullar foam MCF92T3D silica as support for free alpha amylase.pdf', 'hash_type': 'MD5', 'mtime': '2020-09-14 09:22:13', 'datasetid': 'document', 'filesize': 2551461, 'objectid': 37702, 'uri': 'http://repository.lppm.unila.ac.id/id/file/218753'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37702', 'rev_number': 1}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/24006,other,['FT6'],"[{'name': {'family': 'Agustian', 'honourific': None, 'lineage': None, 'given': 'Joni'}, 'id': 'joni.agustian@eng.unila.ac.id'}, {'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'given': 'Lilis', 'family': 'Hermida', 'honourific': None, 'lineage': None}}]",disk0/00/02/40/06,7 Peer Review Artikel Prosiding Internasional Terindeks Scopus Mesostructured celullar foam MCF92T3D silica as support for free alpha amylase,,,,,,,,,,,,,,,,,,,,,,,,
15,archive,2020-09-15 00:44:07,['TP'],9 Peer Review Prosiding Nasional Inkoporasi Oksida Timah (SnO2) ke dalam Silika Berpori dari Kaolin Alam Lampung dan,show,7,24008,2020-09-15 00:44:07,390,2020-09-15 00:44:07,"[{'eprintid': 24008, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 37704, 'main': '9 Peer Review Prosiding Nasional Inkoporasi Oksida Timah (SnO2) ke dalam Silika Berpori dari Kaolin Alam Lampung dan.pdf', 'files': [{'mime_type': 'application/pdf', 'fileid': 218767, 'hash': 'e92d42ce45a72dbc97f1347121f9630b', 'filename': '9 Peer Review Prosiding Nasional Inkoporasi Oksida Timah (SnO2) ke dalam Silika Berpori dari Kaolin Alam Lampung dan.pdf', 'mtime': '2020-09-14 09:24:43', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 2520627, 'objectid': 37704, 'uri': 'http://repository.lppm.unila.ac.id/id/file/218767'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37704', 'rev_number': 1}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/24008,other,['FT6'],"[{'name': {'family': 'Agustian', 'honourific': None, 'lineage': None, 'given': 'Joni'}, 'id': 'joni.agustian@eng.unila.ac.id'}, {'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Hermida', 'lineage': None, 'given': 'Lilis'}}]",disk0/00/02/40/08,9 Peer Review Prosiding Nasional Inkoporasi Oksida Timah (SnO2) ke dalam Silika Berpori dari Kaolin Alam Lampung dan,,,,,,,,,,,,,,,,,,,,,,,,
16,archive,2020-10-01 01:09:07,['TP'],Corresponding Author IOP MSE Alfamilase,show,7,24249,2020-10-01 01:09:07,390,2020-10-01 01:09:07,"[{'eprintid': 24249, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Corresponding Author IOP MSE Alfaamilase final.pdf', 'docid': 37968, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/220708', 'objectid': 37968, 'hash': 'a011a7d7376368b8962547c95c83b224', 'filename': 'Corresponding Author IOP MSE Alfaamilase final.pdf', 'mtime': '2020-09-30 11:59:51', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 220708, 'filesize': 2736176, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37968', 'rev_number': 1}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/24249,other,['FT6'],"[{'name': {'given': 'Joni', 'family': 'Agustian', 'honourific': None, 'lineage': None}, 'id': 'joni.agustian@eng.unila.ac.id'}, {'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Hermida', 'lineage': None, 'given': 'Lilis'}}]",disk0/00/02/42/49,,,,,,,,,,,,,,,,,,,,,,,,,
17,archive,2020-10-01 01:09:12,['TP'],Corresponding Author IOP MSE Glukoamilase,show,7,24250,2020-10-01 01:09:12,390,2020-10-01 01:09:12,"[{'docid': 37969, 'main': 'Corresponding Author IOP MSE Glucoamylase final.pdf', 'files': [{'objectid': 37969, 'uri': 'http://repository.lppm.unila.ac.id/id/file/220715', 'datasetid': 'document', 'filesize': 2306398, 'fileid': 220715, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-09-30 12:01:03', 'filename': 'Corresponding Author IOP MSE Glucoamylase final.pdf', 'hash': '1dfa8b63696b422aa3ab57c2651d91f2'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37969', 'eprintid': 24250, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/24250,other,['FT6'],"[{'name': {'family': 'Agustian', 'honourific': None, 'lineage': None, 'given': 'Joni'}, 'id': 'joni.agustian@eng.unila.ac.id'}, {'name': {'given': 'Lilis', 'lineage': None, 'honourific': None, 'family': 'Hermida'}, 'id': 'lilis.hermida@eng.unila.ac.id'}]",disk0/00/02/42/50,,,,,,,,,,,,,,,,,,,,,,,,,
18,archive,2018-11-19 03:17:01,['TP'],The Optimised Statistical Model of Enzymatic Hydrolysis of Tapioca by Glucoamylase Immobilised on Mesostructured Cellular Foam Silica,show,6,10265,2018-11-19 03:17:01,390,2018-11-19 03:17:01,"[{'eprintid': 10265, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 23266, 'main': 'bcrec 1.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2018-11-18 10:48:19', 'filename': 'bcrec 1.pdf', 'hash': '4dca5dcd129621304f28e76d332bf771', 'fileid': 95801, 'mime_type': 'application/pdf', 'filesize': 1288859, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/95801', 'objectid': 23266}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/23266', 'rev_number': 1}]","Department of Chemical Engineering, Diponegoro University",unpub,public,http://repository.lppm.unila.ac.id/id/eprint/10265,article,['FT6'],"[{'id': 'joni.agustian@eng.unila.ac.id', 'name': {'given': 'Joni', 'honourific': None, 'family': 'Agustian', 'lineage': None}}, {'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Hermida', 'lineage': None, 'given': 'Lilis'}}]",disk0/00/01/02/65,"Enzymatic hydrolysis of starches using free glucoamylase to produce reducing sugars, which are substrates for various fermentation processes, often have difficulties in recovering and recycling of the free enzyme back to the process.  Therefore, free glucoamylase immobilisation onto inert insoluble supports is widely studied.  One of these supports were siliceous-based compounds, which had large surface areas and particle diameters and could be used for many operating cycles.  However, effectiveness of glucoamylase on these supports were observed only on soluble starches.  Hence, it is considered a valuable thing to know performance of glucoamylase immobilised on Mesostructured Cellular Foam (MCF) silica in hydrolysing of insoluble starches such as tapioca.  An optimised study on the enzymatic tapioca hydrolysis using MCF silica (9.2T-3D)-based glucoamylase and Kinetics of the process are described including the process justification of the predicted model.  Immobilisation of glucoamylase on this support gave up to 82% efficiency with the immobilised enzyme specific activity of 1,856.78 U g-1.  Its uses to hydrolysis of tapioca starch resulted DE values of 1.740-76.303% (w/w) where the highest DE was obtained at pH of 4.1, temperature of 70℃ and agitation speed of 140 rpm.  The statistical optimisation produced a polynomial quadratic model.  It has insignificant lack-of-fit and low standard deviation, so that the model applicable and reliable in simulating the results in which only 0.80% of the data were not described.  Temperature affected the process highly, but the buffer pH, agitation speed and factorial interactions were considered not important.  KM value for immobilised enzyme was better than the free glucoamylase, however, its reaction rate was slower than the free glucoamylase catalysis.",https://ejournal2.undip.ac.id/index.php/bcrec/index,Bulletin of Chemical Reaction Engineering & Catalysis,1978-2993,TRUE,,,,,,,,,,,,,,,,,,,,
19,archive,2017-11-16 03:02:11,['TP'],"Fast liquid chromatography for racemic atenolol acetate
separation––The analytical protocol",show,6,4518,2017-11-16 03:02:11,390,2017-11-16 03:02:11,"[{'files': [{'objectid': 17423, 'uri': 'http://repository.lppm.unila.ac.id/id/file/44633', 'fileid': 44633, 'mime_type': 'application/pdf', 'mtime': '2017-11-03 11:48:57', 'hash_type': 'MD5', 'filename': '2017 IN PRESS.pdf', 'hash': 'dfd3ee0c6523d65296bdd6be4168af47', 'datasetid': 'document', 'filesize': 54835}], 'docid': 17423, 'main': '2017 IN PRESS.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/17423', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 4518, 'language': 'en', 'mime_type': 'application/pdf'}]",John Wiley and Sons,inpress,public,http://repository.lppm.unila.ac.id/id/eprint/4518,article,['FT6'],"[{'name': {'given': 'Joni', 'lineage': None, 'honourific': None, 'family': 'Agustian'}, 'id': 'joni.agustian@eng.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Kamaruddin', 'lineage': None, 'given': 'Azlina@Harun'}, 'id': None}, {'id': None, 'name': {'family': 'Aboul-Eneinn', 'honourific': None, 'lineage': None, 'given': 'Hassan Y.'}}]",disk0/00/00/45/18,"Kinetic resolution of (R,S)‐atenolol is a faster strategy to produce (S)‐atenolol.
Since this racemate is a less soluble compound, resolution of its ester offers high
concentrations in the process. A good analytical method is required to observe
the enantiomer concentrations. This paper described application of ultra‐fast
liquid chromatography on the atenolol ester separation using different resolution
media and analytical procedures. Chiralcel OD column resolved the ester.
The chromatograms indicated different characteristics of the process. The
enantiomers could be recognized by the column in less than 1 (one) hour.
Symmetrical peaks were obtained, but several procedures produced peaks with
wide bases and slanted baselines. Efficient enantioresolution was obtained at
high mobile phase flow rate, decreased concentration of amine‐type modifier,
but increased alcohol content in the mobile phase. High UV detection wavelength
was required. At 1.0 mL/min, the (90/10/0.5) composition resulted
α = 1.46 and RS = 0.9998 that were good separation.",http://onlinelibrary.wiley.com/doi/10.1002/chir.22769/full,Chirality,1520-636X,FALSE,,,,,,,,,,,,,,,,,,,,
20,archive,2018-10-26 10:03:25,['TP'],Aplikasi Rumput Laut Eucheuma Cottonii Pada Sintesis Bioplastik Berbasis Sorgum Dengan Plasticizer Gliserol,show,7,8745,2018-10-26 10:03:25,951,2018-10-26 10:03:25,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/21830', 'rev_number': 2, 'pos': 1, 'format': 'text', 'files': [{'mime_type': 'application/pdf', 'fileid': 85249, 'hash': 'e7cd1454213fc0854d0b05292b2cc394', 'filename': '05_Verraprinita Arizal-yuli-edwin-lia-herti baristand sep2017.pdf', 'mtime': '2018-08-27 05:35:56', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 407426, 'objectid': 21830, 'uri': 'http://repository.lppm.unila.ac.id/id/file/85249'}], 'main': '05_Verraprinita Arizal-yuli-edwin-lia-herti baristand sep2017.pdf', 'docid': 21830, 'content': 'published', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 8745}]",,pub,public,http://repository.lppm.unila.ac.id/id/eprint/8745,article,['FT6'],"[{'name': {'given': 'Edwin', 'lineage': None, 'family': 'Azwar', 'honourific': None}, 'id': 'edwinazwar@yahoo.co.id'}]",disk0/00/00/87/45,"ABSTRAK Pembuatan bioplastik dari pati sorgum, filler serbuk batang sorgum, serat Eucheuma cottonii dan plasticizer gliseroltelah dilakukan.Penelitian ini mengkaji pengaruh penambahan filler serbuk batang sorgum dan konsentrasi plasticizer gliserol terhadap karakteristik fisik dan mekanik bioplastik.Variabel yang diteliti adalah penambahan jumlah filler 0,25 gr, 0,5 gr, dan 1 gram, konsentrasi gliserol 10%, 11%, 13%, dan 15% berat dari berat total campuran, dengan rasio berat pati dan serat eucheuma cottonii 7,5:2,5 (gr/gr). Partikel pati sorgum ,selulosa, dan filler berukuran lolos ayakan 63 µm. Proses pembuatan bioplastik dilakukan pada pengadukan selama 35 menitdengansuhu gelatinisasi 95oC. Hasilnya dikeringkan di dalam oven bersuhu 60˚C selama 8 jam. Hasil penelitian menunjukkan bahwa karakteristik bioplastik terbaik diperoleh pada variasi jumlah filler 0,25 gram dan konsentrasi gliserol 10%.  Bioplastik ini memiliki kuat tarik 25,523 MPa, perpanjangan 10,687%, Modulus Young 238,816 MPa, densitas 0,535 gr/cm3 dan penyerapan air yaitu 23,809%.Dengan demikian nilai kuat tarik, perpanjangan dan modulus young ini sudah menyamai HDPE sebagai plastik komersial. 
Kata kunci :bioplastik, filler serbk batang sorgum, pati sorgum, plastisizer gliserol, serat eucheuma cottonii",,"Prosiding dalam Rangka Seminar Nasional Riset Industri Ke 3  Balai Riset dan Standardisasi Industri Bandar Lampung, 25 September 2017",9786027087033,FALSE,published,,,,,,,,,,,,,,,,,,,
21,archive,2017-09-28 09:08:43,['TP'],INTERACTION STARCH COMPOSITE FILM AND ITS THERMAL STABILITY AND FUNCTIONAL GROUP,show,6,3968,2017-09-28 09:08:43,951,2017-09-28 09:08:43,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 3968, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/3821', 'docid': 3821, 'main': 'd.Proc LPMORFOLOGYWFRBPLA2014OK.pdf', 'files': [{'hash': '1709d33541dfe8ee2ceea808819777a8', 'filename': 'd.Proc LPMORFOLOGYWFRBPLA2014OK.pdf', 'hash_type': 'MD5', 'mtime': '2017-09-27 08:34:39', 'mime_type': 'application/pdf', 'fileid': 27749, 'filesize': 984996, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/27749', 'objectid': 3821}]}]",LPPM Unila,pub,public,http://repository.lppm.unila.ac.id/id/eprint/3968,article,['FT6'],"[{'name': {'given': 'Edwin', 'lineage': None, 'honourific': None, 'family': 'Azwar'}, 'id': 'edwinazwar@yahoo.co.id'}]",disk0/00/00/39/68,"Starch as biopolymer from nature consist of amylose and amylopectin. Most starch based composites exhibit poor material properties such as tensile strength, stiffness and elongation at break. The addition of plasticizers to starch films increase the mobility of polymer chains, decrease its inherent brittleness by reducing intermolecular forces and its glass transition temperature so improve their flexibility. Beside plasticized the tapioca starch need to be filled by fiber and mineral as reinforcement improve the properties. The thermal stability of tapioca starch could be carried out by TGA analysis to measure the amount and rate of change in weight of the material. Through hydrogen bondings, the possible interaction between the tapioca starch, plasticizer and filler could be seen by FTIR analysis by quantisized molecular resonances that absorb electromagnetic energy broadband infrared source obtained from spectra.",,Proceeding Seminar Hasil Hasil Penelitian LPPM Unila 2013,,FALSE,published,309-315,,,,,,,,,,,,,,,,,,
22,archive,2021-06-03 01:05:42,['TP'],"The Influence of Stannous Octoat Concentration as Catalyst on Poly Lactic Acid
Synthesis from Banana Peel Waste (Musa Paradisiaca Linn)",show,8,31765,2021-06-03 01:05:42,951,2021-06-03 01:05:42,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/143859', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 392620, 'mime_type': 'application/pdf', 'fileid': 376294, 'filename': '45764-Article Text-128206-1-10-20210524.pdf', 'hash': '730953f8bcc328c96fbd3c742e21d8f6', 'mtime': '2021-06-02 14:09:04', 'hash_type': 'MD5', 'objectid': 143859, 'uri': 'http://repository.lppm.unila.ac.id/id/file/376294'}], 'docid': 143859, 'main': '45764-Article Text-128206-1-10-20210524.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 31765}]",,pub,public,http://repository.lppm.unila.ac.id/id/eprint/31765,article,['FT6'],"[{'name': {'lineage': None, 'honourific': None, 'family': 'Azwar', 'given': 'Edwin'}, 'id': 'edwinazwar@yahoo.co.id'}]",disk0/00/03/17/65,"One of the biopolymers currently being researched is Poly lactic Acid (PLA). This is
due to its high biodegradability so that it is classified as an environmentally friendly
polymer. This study aims to obtain the best catalyst concentration and
polymerization time of lactic acid in obtaining a high yield of poly lactic acid. PLA
made in this study uses lactic acid from the raw material of Kepok banana peel
waste. The polymerization of lactic acid into poly lactic acid was carried out using the
Ring Opening Polymerization method. Where the stannous octoate catalyst
concentrations varied were 5%, 6% and 7% and the reaction time was 80 minutes,
100 minutes and 120 minutes. The analysis used is functional group analysis using
Fourier Transform Infra-Red Spectroscopy, melting point test with Difference Scanning
Calorymetry and Scanning Electron Microscope test. The results showed that, the values
of transition glass and transition melting were obtained, namely 60.5oC and
115.4oC, respectively. The highest amount of poly lactic acid was obtained from the
addition of 7% catalyst and polymerization time of 120 minutes, with a yield of
47.442%.",,The Influence of Stannous Octoat Concentration as Catalyst on Poly Lactic Acid Synthesis from Banana Peel Waste (Musa Paradisiaca Linn),,TRUE,,,,,,,,,,,,,,,,,,,,
23,archive,2019-05-09 03:07:28,['TP'],Pengaruh Konsentrasi SnCl2 dan Temperatur Polimerisasi pada Sintesis Poli Laktida dengan Metode Ring-Opening Polymerization,show,9,11797,2019-05-09 03:07:28,32,2019-05-09 03:07:28,"[{'eprintid': 11797, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'id', 'content': 'published', 'main': 'BR-1-67.pdf', 'docid': 24788, 'files': [{'filesize': 367371, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2019-05-06 07:51:28', 'hash': 'a639a9b226e67e350b42067118cd9597', 'filename': 'BR-1-67.pdf', 'fileid': 106261, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/106261', 'objectid': 24788}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/24788', 'rev_number': 2}]",,pub,public,http://repository.lppm.unila.ac.id/id/eprint/11797,conference_item,['FT6'],"[{'id': 'edwinazwar@yahoo.co.id', 'name': {'given': 'Edwin', 'honourific': None, 'family': 'Azwar', 'lineage': None}}, {'id': None, 'name': {'given': 'Ricky Fahlevi', 'lineage': None, 'honourific': None, 'family': 'Sinulingga'}}, {'id': 'muhammad.hanif@eng.unila.ac.id', 'name': {'given': 'Muhammad', 'lineage': None, 'honourific': None, 'family': 'Hanif'}}]",disk0/00/01/17/97,"Pada penelitian ini, poli laktida atau poli asam laktat disintesis menggunakan metode Ring-Opening Polimerization (ROP). Metode ROP terdiri atas tiga tahapan: prepolimerisasi asam laktat, sintesis laktida, dan
pembukaan cincin laktida. Penelitian ini menggunakan asam laktat 90% sebagai bahan baku dan SnCl2 sebagai katalis.
Konsentrasi katalis divariasikan masing-masing 0,10%, 0,15%, dan 0,20% dalam persen berat dan temperatur polimerisasi divariasikan masing-masing 120oC, 140oC, dan 160oC. Di sisi lain, temperatur reaksi dijaga tetap selama 4 jam. Karakterisasi prouduk yang dilakukan adalah penentuan berat molekul, identifikasi gugus fungsi, dan respon polimer terhadap pemanasan. Produk dengan karakterisasi terbaik diperoleh pada konsentrasi katalis 0,20% dan temperatur reaksi 160oC. Polimer ini memiliki berat bolekul 39680,045 gram/mol. Keberadaan gugus -OH dalam molekulnya mencirikan sifat semikristalin dari poli laktida. Melalui metode differential scanning calorimetry (DSC), poli asam laktat yang diperoleh memiliki temperatur transisi gelas (Tg), temperatur kristalisasi (Tc), dan temperatur leleh (Tm) berturut-turut sebesar 46,83oC, 104,79oC, dan 342,08oC.",http://eng.unila.ac.id/prosiding-sinta-2018/,,,FALSE,,,conference,19 Oktober 2018,SINTA 2018: Seminar Nasional Penelitian Bidang Ilmu Teknik dan Aplikasi Industri,Bandar Lampung,paper,,,,,,,,,,,,,
