,event_title,eprintid,event_location,subjects,abstract,status_changed,eprint_status,event_type,rev_number,metadata_visibility,official_url,title,event_dates,divisions,contact_email,type,dir,creators,datestamp,lastmod,userid,full_text_status,uri,refereed,ispublished,documents,pres_type,completion_time,funders,pedagogic_type,skill_areas,corp_creators,publication,publisher,date_type,contributors,keywords,referencetext,pagerange,succeeds,volume,number,issn,output_media,id_number,note,book_title,place_of_pub,related_url
111,,19618,,['TA'],,2020-05-15 02:41:34,archive,,6,show,,hasil penilaian review jurnal nasional berefutasi The Exixting Condition of Mangrove region of Avicenia marina: Its Distribution and Functional Transformation,,['FT4'],,other,disk0/00/01/96/18,"[{'name': {'family': 'ahmad herison', 'honourific': None, 'lineage': None, 'given': 'ahmad'}, 'id': 'ahmadherison@yahoo.com'}]",2020-05-15 02:41:34,2020-05-15 02:41:34,686,none,http://repository.lppm.unila.ac.id/id/eprint/19618,,pub,,,,,,,,,"Journal of Tropical Forest Management (JMHT: Jurnal Manajemen Hutan Tropika, IPB, Bogor)",,,,,,,,,,,,,,,
112,,19619,,['TA'],,2020-05-15 02:41:48,archive,,7,show,,hasil penilaian review jurnal nasional kajian penggunaan  kodesat AC sebagai bahan baku air minum dari segi kualitas       dan  kuantitas (Review),,['FT4'],,other,disk0/00/01/96/19,"[{'name': {'given': 'ahmad', 'honourific': None, 'family': 'ahmad herison', 'lineage': None}, 'id': 'ahmadherison@yahoo.com'}]",2020-05-15 02:41:48,2020-05-15 02:41:48,686,public,http://repository.lppm.unila.ac.id/id/eprint/19619,,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 19619, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32856', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/163878', 'objectid': 32856, 'mtime': '2020-05-14 06:22:41', 'hash_type': 'MD5', 'filename': 'review (kajian penggunaaan kondesat ac.pdf', 'hash': '015efacbf9b47e6c7f113a8b4b7d86cb', 'fileid': 163878, 'mime_type': 'application/pdf', 'filesize': 1410388, 'datasetid': 'document'}], 'main': 'review (kajian penggunaaan kondesat ac.pdf', 'docid': 32856}]",,,,,,,,Jurnal Spatial Komunikasi Dan Informasi Giografi,,,,,,,,,,,,,,,
113,,20022,,['TA'],,2020-05-19 02:53:16,archive,,7,show,,hasil review buku referensi mangrove for civil enginering (mangrove ecoecosystem for development),,['FT4'],,other,disk0/00/02/00/22,"[{'name': {'given': 'ahmad', 'lineage': None, 'family': 'ahmad herison', 'honourific': None}, 'id': 'ahmadherison@yahoo.com'}]",2020-05-19 02:53:16,2020-05-19 02:53:16,686,public,http://repository.lppm.unila.ac.id/id/eprint/20022,,pub,"[{'eprintid': 20022, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 33361, 'main': 'buku referensi.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/189292', 'objectid': 33361, 'filesize': 863536, 'datasetid': 'document', 'hash': 'ce24ec53646b72b634b1fc0aa567e8fb', 'filename': 'buku referensi.pdf', 'mtime': '2020-05-18 22:33:03', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 189292}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/33361'}]",,,,,,,,pustaka ali imron,,,,,,,,,,,,,,,
114,,20035,,['TA'],,2020-05-19 02:53:22,archive,,7,show,,hasil review jurnal Studi Penurunan Tanah Gambut pada Kondisi Single Drain dengan Metode Vertikal Drain dengan menggunakan Preloading,,['FT4'],,other,disk0/00/02/00/35,"[{'name': {'family': 'ahmad herison', 'honourific': None, 'lineage': None, 'given': 'ahmad'}, 'id': 'ahmadherison@yahoo.com'}]",2020-05-19 02:53:22,2020-05-19 02:53:22,686,public,http://repository.lppm.unila.ac.id/id/eprint/20035,,pub,"[{'eprintid': 20035, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': 'reviwe jurnalstudi penurunan tanah gambut.pdf', 'docid': 33372, 'files': [{'hash_type': 'MD5', 'mtime': '2020-05-18 23:39:10', 'filename': 'reviwe jurnalstudi penurunan tanah gambut.pdf', 'hash': 'bbc9191d278b616c172b651686d43998', 'fileid': 189359, 'mime_type': 'application/pdf', 'filesize': 1056447, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/189359', 'objectid': 33372}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/33372', 'rev_number': 1}]",,,,,,,,Jurnal Spatial Wahana Komonikasi Dan Informasi  Geografi,,,,,,,,,,,,,,,
115,,20019,,['TA'],,2020-05-19 02:52:55,archive,,6,show,,hasil review jurnal kajian penggunaan metode empiris dalam menentukan debit banjir rancangan pada drainase,,['FT4'],,other,disk0/00/02/00/19,"[{'id': 'ahmadherison@yahoo.com', 'name': {'family': 'ahmad herison', 'honourific': None, 'lineage': None, 'given': 'ahmad'}}]",2020-05-19 02:52:55,2020-05-19 02:52:55,686,none,http://repository.lppm.unila.ac.id/id/eprint/20019,,pub,,,,,,,,,jurnal aplikasi teknik sipil,,,,,,,,,,,,,,,
116,,20014,,['TA'],,2020-05-19 02:52:53,archive,,7,show,,"hasil review jurnal nasional Kajian penggunaan metode IP, STRORET, dan CCME WQI dalam menentukan status kualitas air",,['FT4'],,other,disk0/00/02/00/14,"[{'name': {'honourific': None, 'family': 'ahmad herison', 'lineage': None, 'given': 'ahmad'}, 'id': 'ahmadherison@yahoo.com'}]",2020-05-19 02:52:53,2020-05-19 02:52:53,686,public,http://repository.lppm.unila.ac.id/id/eprint/20014,,pub,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/33356', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'objectid': 33356, 'uri': 'http://repository.lppm.unila.ac.id/id/file/189250', 'datasetid': 'document', 'filesize': 880558, 'fileid': 189250, 'mime_type': 'application/pdf', 'mtime': '2020-05-18 22:13:29', 'hash_type': 'MD5', 'hash': 'a8105716d7777f3d999d7cdf249f5908', 'filename': 'kajian penggunaan metode ip.pdf'}], 'main': 'kajian penggunaan metode ip.pdf', 'docid': 33356, 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 20014}]",,,,,,,,Jurnal Spatial Wahana Komonikasi Dan Informasi  Geografi,,,,,,,,,,,,,,,
117,,20027,,['TA'],,2020-05-19 02:53:18,archive,,7,show,,"hasil review prosiding Comparison of wave reduction by mangrove avicennia marina in east lampung and indah kapuk beach, indonesia",,['FT4'],,other,disk0/00/02/00/27,"[{'name': {'given': 'ahmad', 'lineage': None, 'honourific': None, 'family': 'ahmad herison'}, 'id': 'ahmadherison@yahoo.com'}]",2020-05-19 02:53:18,2020-05-19 02:53:18,686,public,http://repository.lppm.unila.ac.id/id/eprint/20027,,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 20027, 'uri': 'http://repository.lppm.unila.ac.id/id/document/33365', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'filesize': 911410, 'datasetid': 'document', 'mtime': '2020-05-18 22:52:46', 'hash_type': 'MD5', 'filename': 'prosiding comvarison of wave.pdf', 'hash': '28fe5e055ce7b01a7d8edc774a333063', 'fileid': 189318, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/189318', 'objectid': 33365}], 'main': 'prosiding comvarison of wave.pdf', 'docid': 33365}]",,,,,,,,Journal of physics: conference series,,,,,,,,,,,,,,,
118,,13901,,['TA'],hasil penilaians ejawat peer review,2019-08-25 17:13:13,archive,,7,show,,"kajian penggunaan metode ip, stroret dan ccme wqi dakam menentikan situai kualitas air",,['FT4'],,other,disk0/00/01/39/01,"[{'id': 'ahmadherison@yahoo.com', 'name': {'family': 'ahmad herison', 'honourific': None, 'lineage': None, 'given': 'ahmad'}}]",2019-08-25 17:13:13,2019-08-25 17:13:13,686,public,http://repository.lppm.unila.ac.id/id/eprint/13901,,pub,"[{'eprintid': 13901, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 26932, 'main': 'kajian penggunaan metode ip, stroret dan ccme wqi dakam menentikan situai kualitas air.pdf', 'files': [{'fileid': 121225, 'mime_type': 'application/pdf', 'mtime': '2019-08-20 06:13:03', 'hash_type': 'MD5', 'hash': '8e52a55433da7b5b0659239184e5aa60', 'filename': 'kajian penggunaan metode ip, stroret dan ccme wqi dakam menentikan situai kualitas air.pdf', 'datasetid': 'document', 'filesize': 926717, 'objectid': 26932, 'uri': 'http://repository.lppm.unila.ac.id/id/file/121225'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/26932', 'rev_number': 1}]",,,,,,,,jurnal spatial wahana komonikasi dan informasi gieografi,,,,,,,,,,,,,,,
119,,13993,,['TA'],,2019-08-30 08:13:40,archive,,7,show,,kontribusi mangrove aviecenia marina terhadap reduksi gelombang ( studi kasus di lampung mangrove centre desa margasari lampung timur,,['FT4'],,other,disk0/00/01/39/93,"[{'name': {'lineage': None, 'honourific': None, 'family': 'ahmad herison', 'given': 'ahmad'}, 'id': 'ahmadherison@yahoo.com'}]",2019-08-30 08:13:40,2019-08-30 08:13:40,686,public,http://repository.lppm.unila.ac.id/id/eprint/13993,,unpub,"[{'docid': 27027, 'main': 'Dokumen 43kontribusi mangrove aviecenia marina.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/121951', 'objectid': 27027, 'filesize': 1640360, 'datasetid': 'document', 'hash': 'e7a034aa281a609b584c51b6dbc2d657', 'filename': 'Dokumen 43kontribusi mangrove aviecenia marina.pdf', 'mtime': '2019-08-29 01:41:38', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 121951}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27027', 'rev_number': 1, 'eprintid': 13993, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",,,,,,,,laporan penelitian,,,,,,,,,,,,,,,
120,,13902,,['TA'],hasil penilaian sejawat sebidang atau peer review,2019-08-25 17:14:35,archive,,7,show,,pengaruh derajat kejenuhan pada tanah gambutmenggunakan uji kuat geser tanah,,['FT4'],,other,disk0/00/01/39/02,"[{'id': 'ahmadherison@yahoo.com', 'name': {'given': 'ahmad', 'honourific': None, 'family': 'ahmad herison', 'lineage': None}}]",2019-08-25 17:14:35,2019-08-25 17:14:35,686,public,http://repository.lppm.unila.ac.id/id/eprint/13902,,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 13902, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26933', 'rev_number': 1, 'docid': 26933, 'main': 'pengaruh derajat kejenuhan pada tanah gambutmenggunakan uji kuat geser tanah.pdf', 'files': [{'objectid': 26933, 'uri': 'http://repository.lppm.unila.ac.id/id/file/121232', 'datasetid': 'document', 'filesize': 817316, 'fileid': 121232, 'mime_type': 'application/pdf', 'mtime': '2019-08-20 06:16:10', 'hash_type': 'MD5', 'hash': '4a4971b41f1f72d452daeff09692fb97', 'filename': 'pengaruh derajat kejenuhan pada tanah gambutmenggunakan uji kuat geser tanah.pdf'}]}]",,,,,,,,jurnal rekayasa sipil dan desain,,,,,,,,,,,,,,,
121,,26803,,['TA'],,2020-11-27 01:10:24,archive,,7,show,,"similarity Comparison of Waves Reduction by Mangrove Avicennia Marina in East
Lampung and Indah Kapuk Beach, Indonesia",,['FT4'],,other,disk0/00/02/68/03,"[{'id': 'ahmadherison@yahoo.com', 'name': {'given': 'ahmad', 'family': 'ahmad herison', 'honourific': None, 'lineage': None}}]",2020-11-27 01:10:24,2020-11-27 01:10:24,686,public,http://repository.lppm.unila.ac.id/id/eprint/26803,,pub,"[{'docid': 40789, 'main': 'similarity Journal of Physics.docx', 'files': [{'objectid': 40789, 'uri': 'http://repository.lppm.unila.ac.id/id/file/240739', 'datasetid': 'document', 'filesize': 109427, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'fileid': 240739, 'hash': '5adad578139df63ad75d1c1e20e20eb0', 'filename': 'similarity Journal of Physics.docx', 'hash_type': 'MD5', 'mtime': '2020-11-26 05:16:10'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/40789', 'eprintid': 26803, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document'}]",,,,,,,,Conference Series,,,,,,,,,,,,,,,
122,,13994,,['TA'],,2019-08-30 08:13:46,archive,,7,show,,studi penurunan  air kondesat ac sebagai alternatif bahan baku air minum dengan menggunakan water  purifier di kota bandar  lampung,,['FT4'],,other,disk0/00/01/39/94,"[{'id': 'ahmadherison@yahoo.com', 'name': {'given': 'ahmad', 'family': 'ahmad herison', 'honourific': None, 'lineage': None}}]",2019-08-30 08:13:46,2019-08-30 08:13:46,686,public,http://repository.lppm.unila.ac.id/id/eprint/13994,,unpub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 13994, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27028', 'main': 'studi pemanfaatan air kondesat ac.pdf', 'docid': 27028, 'files': [{'datasetid': 'document', 'filesize': 791424, 'fileid': 121958, 'mime_type': 'application/pdf', 'mtime': '2019-08-29 01:47:17', 'hash_type': 'MD5', 'hash': '84485b38b9baba93b5b9ab0ecf6afb08', 'filename': 'studi pemanfaatan air kondesat ac.pdf', 'objectid': 27028, 'uri': 'http://repository.lppm.unila.ac.id/id/file/121958'}]}]",,,,,,,,laporan penelitian,,,,,,,,,,,,,,,
123,,13903,,['TA'],hasil penilaian sejawat sebidang atau peer review,2019-08-25 17:14:37,archive,,7,show,,studi penurunan tanah gambut pada kondisi single drain dengan netode vertikal drain dengan menggunakan preloading,,['FT4'],,other,disk0/00/01/39/03,"[{'id': 'ahmadherison@yahoo.com', 'name': {'lineage': None, 'family': 'ahmad herison', 'honourific': None, 'given': 'ahmad'}}]",2019-08-25 17:14:37,2019-08-25 17:14:37,686,public,http://repository.lppm.unila.ac.id/id/eprint/13903,,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 13903, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26934', 'main': 'studi penurunan tanah gambut pada kondisi single drain dengan netode vertikal drain dengan menggunakan preloading.pdf', 'docid': 26934, 'files': [{'fileid': 121239, 'mime_type': 'application/pdf', 'mtime': '2019-08-20 06:21:46', 'hash_type': 'MD5', 'hash': '35931058b1f756646c03aacde8c1609b', 'filename': 'studi penurunan tanah gambut pada kondisi single drain dengan netode vertikal drain dengan menggunakan preloading.pdf', 'datasetid': 'document', 'filesize': 784091, 'objectid': 26934, 'uri': 'http://repository.lppm.unila.ac.id/id/file/121239'}]}]",,,,,,,,jurnal spatial wahana komonikasi dan informasi gieografi,,,,,,,,,,,,,,,
124,,16281,,['TA'],"Mangrove Avicennia Marina has important role in wave reduction. The purpose of this research were: (1) To know wave energy ratio in Indah Kapuk Beach and East Lampung Regency, Indonesia. (2) To know the influence of Avicennia Marina mangrove's respiratory roots on wave energy reduction. Measurement of wave in Indah Kapuk Beach used SBE26, in East Lampung used SBE26 and RBRDUO TD. Parameters were the structure of mangrove vegetation and wave energy reduction. The wave observed in Indah Kapuk Beach tends to be smaller than  in East Lampung, so the influence of respiratory root in reducing wave in Indah Kapuk Beach was less visible while the influence of respiratory root in East Lampung was more clearly seen. The muffled wave in the Indah Kapuk Beach research was less visible due to the presence of inhibitors obstructing the incoming waves, while the reduced wave was more clearly measured in the study in East Lampung because without an inhibitors of wave coming.",2019-11-14 10:10:27,archive,,7,show,,"Comparison of Waves Reduction by Mangrove Avicennia Marina in East
Lampung and Indah Kapuk Beach, Indonesia",,['FT4'],,article,disk0/00/01/62/81,"[{'name': {'lineage': None, 'honourific': None, 'family': 'ahmad herison', 'given': 'ahmad'}, 'id': 'ahmadherison@yahoo.com'}, {'id': 'yudaromdania@yahoo.com', 'name': {'given': 'yuda', 'lineage': None, 'family': 'yuda romdania', 'honourific': None}}]",2019-11-14 10:10:27,2019-11-14 10:10:27,686,public,http://repository.lppm.unila.ac.id/id/eprint/16281,TRUE,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 16281, 'uri': 'http://repository.lppm.unila.ac.id/id/document/29386', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'objectid': 29386, 'uri': 'http://repository.lppm.unila.ac.id/id/file/139132', 'datasetid': 'document', 'filesize': 841151, 'mime_type': 'application/pdf', 'fileid': 139132, 'filename': 'Herison_2019_J._Phys.__Conf._Ser._1376_012006.pdf', 'hash': '3db7fd4747c3bca00910697fcd15f7c5', 'hash_type': 'MD5', 'mtime': '2019-11-13 09:08:02'}], 'docid': 29386, 'main': 'Herison_2019_J._Phys.__Conf._Ser._1376_012006.pdf'}]",,,,,,,publication,,,,,,,,,,,,,,,,
125,,16518,,['TA'],". Mangrove Avicennia Marina has important role in wave reduction. The purpose of this research were: (1) To know wave energy ratio in Indah Kapuk Beach and East Lampung Regency, Indonesia. (2) To know the influence of Avicennia Marina mangrove's respiratory roots on wave energy reduction. Measurement of wave in Indah Kapuk Beach used SBE26, in East Lampung used SBE26 and RBRDUO TD. Parameters were the structure of mangrove vegetation and wave energy reduction. The wave observed in Indah Kapuk Beach tends to be smaller than  in East Lampung, so the influence of respiratory root in reducing wave in Indah Kapuk Beach was less visible while the influence of respiratory root in East Lampung was more clearly seen. The muffled wave in the Indah Kapuk Beach research was less visible due to the presence of inhibitors obstructing the incoming waves, while the reduced wave was more clearly measured in the study in East Lampung because without an inhibitors of wave coming.",2019-11-15 02:52:29,archive,,6,show,,"Comparison of Waves Reduction by Mangrove Avicennia Marina in East
Lampung and Indah Kapuk Beach, Indonesia",,['FT4'],,article,disk0/00/01/65/18,"[{'name': {'family': 'ahmad herison', 'honourific': None, 'lineage': None, 'given': 'ahmad'}, 'id': 'ahmadherison@yahoo.com'}, {'id': 'yudaromdania@yahoo.com', 'name': {'given': 'yuda', 'family': 'yuda romdania', 'honourific': None, 'lineage': None}}]",2019-11-15 02:52:29,2019-11-15 02:52:29,393,public,http://repository.lppm.unila.ac.id/id/eprint/16518,TRUE,pub,"[{'files': [{'mtime': '2019-11-15 02:47:53', 'hash_type': 'MD5', 'hash': 'afbd88d88a6fe31e501f841d5e0b3aa0', 'filename': 'JG.pdf', 'fileid': 141005, 'mime_type': 'application/pdf', 'filesize': 841296, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/141005', 'objectid': 29599}], 'docid': 29599, 'main': 'JG.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/29599', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 16518, 'mime_type': 'application/pdf', 'language': 'en'}]",,,,,,,publication,,,,,,,,,,,,,,,,
126,,19951,,['TA'],"Tegal Island has the  potential and  diversity of marine  tourism  which is an attraction for tourists.  However,  information is not  yet available  that  can help  tourists in knowing  the  objects and  tourist  areas  contained in Tegal Island. This research presents tourism  information in Tegal Island  in the form  of a Geographic Information System  map.  The mapping method is done using Quantum GIS software with the help of the QuickMapServices (QMS) plugin  to display  Google  Earth imagery  and  the  qgis2web plugin to convert  QGIS files (.qgz) into web maps  (WebGIS) and  the  presence of tourist   index  input.  The  mapping results  obtained digitization  of  each tourist  object  and  facility on Tegal Island in the  form of shapefiles (.shp) as well as information displayed on  the  attribute table  layer. WebGIS is used   as  a  media   for  GIS map   renderers  that   is  easily  accessed  and adjusted according to the  JavaScript Leaflet library (open  source).  Map of Geographic Information Systems  makes  it easy for people to convey  and search  for tourist  information on Tegal Island.",2020-05-18 06:13:12,archive,,6,show,,"Design and Implementation of WebGIS Marine Ecotourism Area, Tegal
Island, Lampung Province",,['FT4'],ahmadherison@yahoo.com,article,disk0/00/01/99/51,"[{'name': {'given': 'ahmad', 'honourific': None, 'family': 'ahmad herison', 'lineage': None}, 'id': 'ahmadherison@yahoo.com'}, {'id': 'yudaromdania@yahoo.com', 'name': {'given': 'yuda', 'family': 'yuda romdania', 'honourific': None, 'lineage': None}}]",2020-05-18 06:13:12,2020-05-18 06:13:12,686,public,http://repository.lppm.unila.ac.id/id/eprint/19951,TRUE,pub,"[{'placement': 1, 'security': 'public', 'eprintid': 19951, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'objectid': 33274, 'uri': 'http://repository.lppm.unila.ac.id/id/file/188798', 'mime_type': 'application/pdf', 'fileid': 188798, 'hash': 'ef741240e28c13b635764c2dfce21072', 'filename': 'DESIGN AND IMPLEMENTATION OF WEBGES MARINE ECOTORISIM AREA, TEGAL EMAS ISLAND LAMPUNG 2019.pdf', 'hash_type': 'MD5', 'mtime': '2020-05-18 05:55:48', 'datasetid': 'document', 'filesize': 388348}], 'main': 'DESIGN AND IMPLEMENTATION OF WEBGES MARINE ECOTORISIM AREA, TEGAL EMAS ISLAND LAMPUNG 2019.pdf', 'docid': 33274, 'uri': 'http://repository.lppm.unila.ac.id/id/document/33274', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",,,,,,,spatial wahana komunikasi dan informasi geografi,,published,,,,,,,,,,,,,,
