,datestamp,lastmod,userid,refereed,uri,full_text_status,documents,publisher,ispublished,divisions,type,dir,date,creators,publication,abstract,subjects,status_changed,eprint_status,metadata_visibility,rev_number,title,eprintid,issn,pagerange,book_title,number,pages,pres_type,event_title,event_type,patent_applicant,id_number,date_type,monograph_type,succeeds,official_url,place_of_pub,copyright_holders,isbn,editors,funders,volume,related_url,corp_creators,projects,contact_email,keywords,institution,note
98,2019-04-09 06:59:32,2019-04-09 06:59:32,786,FALSE,http://repository.lppm.unila.ac.id/id/eprint/10786,public,"[{'placement': 1, 'security': 'public', 'eprintid': 10786, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/99417', 'objectid': 23798, 'filesize': 9350893, 'datasetid': 'document', 'hash': '3a9aa78509d84880bc332c49425d3172', 'filename': 'Nunung, Jalan Sunyi Sang Guru 2019.pdf', 'hash_type': 'MD5', 'mtime': '2019-02-19 07:27:26', 'mime_type': 'application/pdf', 'fileid': 99417}], 'main': 'Nunung, Jalan Sunyi Sang Guru 2019.pdf', 'docid': 23798, 'uri': 'http://repository.lppm.unila.ac.id/id/document/23798', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",PKKP-HAM FH UNILA,pub,['FH1'],book_section,disk0/00/01/07/86,2019-01-01 00:00:00.000000000,"[{'name': {'given': 'Nunung', 'lineage': None, 'honourific': None, 'family': 'Nunung Rodliyah'}}]",,,['K1'],2019-04-09 06:59:32,archive,show,7,Kepastian Hukum Itsbat Nikah Terhadap Perkawinan Menurut Kompilasi Hukum Islam,10786,,302-325,Jalan Sunyi Sang Guru,,,,,,,,,,,,Bandar Lampung,,978-623-211-024-3,,,,,,,,,,
99,2021-03-18 09:53:31,2021-03-18 09:53:31,786,FALSE,http://repository.lppm.unila.ac.id/id/eprint/28485,public,"[{'docid': 42533, 'main': 'The Mediation.pdf', 'files': [{'datasetid': 'document', 'filesize': 3162393, 'fileid': 252993, 'mime_type': 'application/pdf', 'mtime': '2021-03-18 09:17:44', 'hash_type': 'MD5', 'hash': 'b69bfd1e80078f03c906a89789515936', 'filename': 'The Mediation.pdf', 'objectid': 42533, 'uri': 'http://repository.lppm.unila.ac.id/id/file/252993'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42533', 'rev_number': 1, 'eprintid': 28485, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Kemajuan dalam Jurnal Penelitian Ilmu Sosial</font></font>",pub,['FH1'],article,disk0/00/02/84/85,1970-01-01 00:00:00.000002019,"[{'name': {'honourific': None, 'family': 'Nunung Rodliyah', 'lineage': None, 'given': 'Nunung'}, 'id': 'nunungradliyah@yahoo.com'}]","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Jurnal Ilmu Humaniora dan Sosial IOSR (IOSR-JHSS)</font></font>",Hasil Check Similarity,['K1'],2021-03-18 09:53:31,archive,show,6,The Mediation Prosess in Sharia Economic Dipute Resolution Through the Religious Court in Indonesia,28485,"<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">e-ISSN: 2279-0837, p-ISSN: 2279-0845.</font></font>",39-47,,,,,,,,,,,,,,,,,,,,,,,,,
100,2023-06-06 07:01:23,2023-06-06 07:01:23,282,,http://repository.lppm.unila.ac.id/id/eprint/52085,public,"[{'files': [{'objectid': 252046, 'uri': 'http://repository.lppm.unila.ac.id/id/file/617160', 'mime_type': 'application/pdf', 'fileid': 617160, 'hash': 'f1ea42e127976d92f67a00d657c0d705', 'filename': 'Haki Diplomatik.pdf', 'mtime': '2023-06-06 01:38:40', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 2369921}], 'main': 'Haki Diplomatik.pdf', 'docid': 252046, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/252046', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 52085, 'language': 'en', 'mime_type': 'application/pdf'}]",,pub,['FH1'],patent,disk0_bak/00/05/20/85,1970-01-01 00:00:00.000002019,"[{'id': 'ria.wierma@fh.unila.ac.id', 'name': {'given': 'Putri', 'family': 'Ria Wierma', 'honourific': None, 'lineage': None}}]",,,['K1'],2023-06-06 07:01:23,archive,show,7,HUKUM DIPLOMATIK,52085,,,,,,,,,LPPM UNILA,EC00201946257,published,,,,,,,,,,,,,,,,
101,2023-06-06 07:01:26,2023-06-06 07:01:26,282,FALSE,http://repository.lppm.unila.ac.id/id/eprint/52087,public,"[{'security': 'public', 'placement': 1, 'eprintid': 52087, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'mtime': '2023-06-06 01:41:07', 'hash_type': 'MD5', 'hash': '56cd98d005cb0f8c4a2f2fff365c357f', 'filename': 'Perlindungan Terhadap.pdf', 'fileid': 617168, 'mime_type': 'application/pdf', 'filesize': 4096908, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/617168', 'objectid': 252047}], 'docid': 252047, 'main': 'Perlindungan Terhadap.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/252047', 'format': 'text', 'pos': 1}]",,pub,['FH1'],conference_item,disk0_bak/00/05/20/87,1970-01-01 00:00:00.000002019,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Ria Wierma', 'given': 'Putri'}, 'id': 'ria.wierma@fh.unila.ac.id'}]",,,['K1'],2023-06-06 07:01:26,archive,show,7,Perlindungan Terhadap Korban Perang Dalam Penegakan Hukum Humaniter Internasional,52087,,,,,,paper,Program Studi Hubungan Internasional Fakultas Ilmu Sosial Dan Ilmu Politik Universitas Muhammadiyah Malang,conference,,,,,,,,,,,,,,,,,,,
102,2023-06-06 07:01:28,2023-06-06 07:01:28,282,FALSE,http://repository.lppm.unila.ac.id/id/eprint/52088,public,"[{'docid': 252048, 'main': 'recog.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/617175', 'objectid': 252048, 'hash': '92b59899b31bd790be5368d4867fd06a', 'filename': 'recog.pdf', 'hash_type': 'MD5', 'mtime': '2023-06-06 01:44:20', 'mime_type': 'application/pdf', 'fileid': 617175, 'filesize': 510578, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/252048', 'rev_number': 1, 'eprintid': 52088, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",,pub,['FH1'],conference_item,disk0_bak/00/05/20/88,1970-01-01 00:00:00.000002019,"[{'id': 'ria.wierma@fh.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Ria Wierma', 'given': 'Putri'}}]",,,['K1'],2023-06-06 07:01:28,archive,show,7,Recognizing The Protection Of Communal Intellectual Property,52088,,,,,,paper,The 2nd International Conference on Fundamental Rights,conference,,,,,,,,,,,,,,,,,,,
103,2020-02-06 05:08:44,2020-02-06 05:08:44,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17443,public,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30568', 'rev_number': 1, 'docid': 30568, 'main': 'Rudi Natamiharja Aseet Recovery in the.pdf', 'files': [{'objectid': 30568, 'uri': 'http://repository.lppm.unila.ac.id/id/file/147553', 'datasetid': 'document', 'filesize': 6371045, 'fileid': 147553, 'mime_type': 'application/pdf', 'mtime': '2019-12-30 01:45:18', 'hash_type': 'MD5', 'hash': '1cf382e3998559f867518a9c75822886', 'filename': 'Rudi Natamiharja Aseet Recovery in the.pdf'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 17443, 'placement': 1, 'security': 'public'}]",,pub,['FH1'],conference_item,disk0/00/01/74/43,2019-10-01 00:00:00.000000000,"[{'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'given': 'Rudi Natamiharja', 'lineage': None, 'family': 'Rudi Natamiharja', 'honourific': None}}]",,,['K1'],2020-02-06 05:08:44,archive,show,7,Asset Recovery in the Criminal Act of Corruption in ASEAN,17443,,333-344,,,,paper,Prosiding Konferensi Nasional Hukum Pidana 2019 Universitas Sriwijaya,conference,,,,,,,,,,,,,,,,,,,
104,2020-02-06 05:12:28,2020-02-06 05:12:28,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17710,public,"[{'files': [{'hash': '60efd859af729c0514ed1dca4e05cf56', 'filename': 'peer review rudi asset recovery.pdf', 'hash_type': 'MD5', 'mtime': '2020-01-28 01:08:44', 'mime_type': 'application/pdf', 'fileid': 149443, 'filesize': 124203, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/149443', 'objectid': 30832}], 'docid': 30832, 'main': 'peer review rudi asset recovery.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30832', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 17710, 'mime_type': 'application/pdf', 'language': 'en'}]",,pub,['FH1'],conference_item,disk0/00/01/77/10,2019-10-01 00:00:00.000000000,"[{'name': {'given': 'Rudi Natamiharja', 'lineage': None, 'family': 'Rudi Natamiharja', 'honourific': None}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",,Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-02-06 05:12:28,archive,show,7,Asset Recovery in the Criminal Act of Corruption in ASEAN,17710,,,,,,paper,Prosiding Konferensi Nasional Hukum Pidana 2019,conference,,,,,,,,,,,,,,,,,,,
105,2020-02-03 02:26:12,2020-02-03 02:26:12,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17708,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 17708, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30830', 'rev_number': 1, 'main': 'peer review rudi A Case Study on facebook.pdf', 'docid': 30830, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/149429', 'objectid': 30830, 'filesize': 141100, 'datasetid': 'document', 'mtime': '2020-01-28 01:01:39', 'hash_type': 'MD5', 'hash': 'e320831a24fc0b0441da85e855be5ea3', 'filename': 'peer review rudi A Case Study on facebook.pdf', 'fileid': 149429, 'mime_type': 'application/pdf'}]}]",Fakultas Hukum Universitas Lampung,pub,['FH1'],article,disk0/00/01/77/08,2019-09-01 00:00:00.000000000,"[{'name': {'given': 'Rudi Natamiharja', 'family': 'Rudi Natamiharja', 'honourific': None, 'lineage': None}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",Fiat Justisia,Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-02-03 02:26:12,archive,show,6,A Case Study on Facebook Data Theft in Indonesia,17708,1978-5186,206-223,,3.0,,,,,,,,,,,,,,,,12.0,,,,,,,
106,2020-12-15 03:25:57,2020-12-15 03:25:57,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/27103,public,"[{'eprintid': 27103, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Review A Case Study.pdf', 'docid': 41114, 'files': [{'hash': '4e5ae33ae960300c92320808f44ec751', 'filename': 'Review A Case Study.pdf', 'hash_type': 'MD5', 'mtime': '2020-12-15 03:11:39', 'mime_type': 'application/pdf', 'fileid': 242923, 'filesize': 158122, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/242923', 'objectid': 41114}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/41114', 'rev_number': 1}]",Fakultas Hukum,pub,['FH1'],article,disk0/00/02/71/03,2019-09-01 00:00:00.000000000,"[{'name': {'honourific': None, 'family': 'Rudi Natamiharja', 'lineage': None, 'given': 'Rudi Natamiharja'}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",Fiat Justisia,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-12-15 03:25:57,archive,show,6,A Case Study on Facebook Data Theft in Indonesia,27103,1978-5186,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2020-02-06 05:11:39,2020-02-06 05:11:39,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17441,public,"[{'files': [{'objectid': 30566, 'uri': 'http://repository.lppm.unila.ac.id/id/file/147539', 'datasetid': 'document', 'filesize': 29818085, 'fileid': 147539, 'mime_type': 'application/pdf', 'mtime': '2019-12-30 01:37:36', 'hash_type': 'MD5', 'hash': '2149fa7f9ea0f9c530c7ae7bbe8fa020', 'filename': 'rudi natamihardja,eksploitasi teknologi,cyber protection dan Ge.pdf'}], 'main': 'rudi natamihardja,eksploitasi teknologi,cyber protection dan Ge.pdf', 'docid': 30566, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30566', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 17441, 'mime_type': 'application/pdf', 'language': 'en'}]",Anugrah Utama Raharja (AURA),pub,['FH1'],book,disk0/00/01/74/41,2019-10-01 00:00:00.000000000,"[{'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'lineage': None, 'family': 'Rudi Natamiharja', 'honourific': None, 'given': 'Rudi Natamiharja'}}]",,,['K1'],2020-02-06 05:11:39,archive,show,7,"Eksploitasi Teknologi, Cyber Protection dan Generasi Alpha",17441,,,,,,,,,,,,,,,,,978-623-211-116-5,,,,,,,,,,
108,2020-02-06 05:12:23,2020-02-06 05:12:23,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17707,public,"[{'eprintid': 17707, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'peer review rudi eksploitasi tekhnologi.pdf', 'docid': 30829, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/149423', 'objectid': 30829, 'hash': '085d0eab277e912a6b9791366bca3405', 'filename': 'peer review rudi eksploitasi tekhnologi.pdf', 'hash_type': 'MD5', 'mtime': '2020-01-28 00:53:05', 'mime_type': 'application/pdf', 'fileid': 149423, 'filesize': 132104, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30829', 'rev_number': 1}]",AURA CV. Anugrah Utama Raharja Anggota IKAPI,pub,['FH1'],book_section,disk0/00/01/77/07,2019-10-01 00:00:00.000000000,"[{'name': {'honourific': None, 'family': 'Rudi Natamiharja', 'lineage': None, 'given': 'Rudi Natamiharja'}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",,Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-02-06 05:12:23,archive,show,7,"Eksploitasi Teknologi, Cyber Protection dan Generasi Alpha",17707,,1-107,Buku Referensi,,,,,,,,,,,,,,,,,,,,,,,,
109,2020-03-04 01:16:46,2020-03-04 01:16:46,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/18334,public,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 18334, 'uri': 'http://repository.lppm.unila.ac.id/id/document/31482', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'datasetid': 'document', 'filesize': 116523, 'mime_type': 'application/pdf', 'fileid': 154240, 'filename': 'review Rudi buku.pdf', 'hash': '5e6be8d38ed2f85fcd789adac20b27f1', 'mtime': '2020-03-03 02:25:33', 'hash_type': 'MD5', 'objectid': 31482, 'uri': 'http://repository.lppm.unila.ac.id/id/file/154240'}], 'main': 'review Rudi buku.pdf', 'docid': 31482}]",Anugrah Utama Raharja (AURA),pub,['FH1'],book_section,disk0/00/01/83/34,2019-10-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Rudi Natamiharja', 'given': 'Rudi Natamiharja'}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-03-04 01:16:46,archive,show,7,"Eksploitasi Teknologi, Cyber Protection dan Generasi Alpha",18334,,1-107,Buku Referensi,,,,,,,,,,,,,,,,,,,,,,,,
110,2020-12-15 03:26:02,2020-12-15 03:26:03,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/27102,public,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/242917', 'objectid': 41113, 'filesize': 146893, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2020-12-15 03:09:39', 'hash': '8fb4208d6570639b4735ea8aedcd8436', 'filename': 'Review Eksploitasi Teknologi.pdf', 'fileid': 242917, 'mime_type': 'application/pdf'}], 'docid': 41113, 'main': 'Review Eksploitasi Teknologi.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/41113', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 27102, 'mime_type': 'application/pdf', 'language': 'en'}]",AURA CV. Anugrah Utama Raharja Anggota IKAPAI,pub,['FH1'],book_section,disk0/00/02/71/02,2019-10-01 00:00:00.000000000,"[{'name': {'honourific': None, 'family': 'Rudi Natamiharja', 'lineage': None, 'given': 'Rudi Natamiharja'}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",,Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-12-15 03:26:02,archive,show,7,"Eksploitasi Teknologi, Cyber Protection dan Generasi Alpha",27102,,,Buku Referensi,,,,,,,,,,,,,,,,,,,,,,,,
111,2020-02-06 05:08:47,2020-02-06 05:08:47,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17444,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 17444, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30569', 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 6062736, 'mime_type': 'application/pdf', 'fileid': 147560, 'filename': 'rudi natamiharja,.mutualisme hukum internasional.pdf', 'hash': '726b5c709298efc09f7aa9248cbacc1a', 'hash_type': 'MD5', 'mtime': '2019-12-30 01:47:47', 'objectid': 30569, 'uri': 'http://repository.lppm.unila.ac.id/id/file/147560'}], 'main': 'rudi natamiharja,.mutualisme hukum internasional.pdf', 'docid': 30569}]",,pub,['FH1'],conference_item,disk0/00/01/74/44,1970-01-01 00:00:00.000002019,"[{'name': {'lineage': None, 'family': 'Rudi Natamiharja', 'honourific': None, 'given': 'Rudi Natamiharja'}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",,,['K1'],2020-02-06 05:08:47,archive,show,7,Mutualisme Hukum Internasional dan Indonesia dalam Upaya Meningkatan Kesadaran Bela Negara,17444,,35-42,,,,paper,Prosiding Seminar Nasional Call For Papers 2019,conference,,,,,,,,,,,,,,,,,,,
112,2020-02-06 05:12:30,2020-02-06 05:12:30,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17711,public,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30833', 'rev_number': 1, 'docid': 30833, 'main': 'peer review rudi mutualisme hukum internasional.pdf', 'files': [{'mtime': '2020-01-28 01:11:10', 'hash_type': 'MD5', 'filename': 'peer review rudi mutualisme hukum internasional.pdf', 'hash': '23f29cac1ff15692cd8e7844eaabb912', 'fileid': 149450, 'mime_type': 'application/pdf', 'filesize': 128196, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/149450', 'objectid': 30833}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 17711, 'placement': 1, 'security': 'public'}]",,pub,['FH1'],conference_item,disk0/00/01/77/11,2019-11-01 00:00:00.000000000,"[{'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'given': 'Rudi Natamiharja', 'lineage': None, 'honourific': None, 'family': 'Rudi Natamiharja'}}]",,Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-02-06 05:12:30,archive,show,7,Mutualisme Hukum Internasional dan Indonesia dalam Upaya Meningkatan Kesadaran Bela Negara,17711,,35-42,,,,paper,Prosiding Seminar Nasional & Call For Papers 2019,conference,,,,,,,,,,,,,,,,,,,
113,2020-12-15 03:26:11,2020-12-15 03:26:11,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/27105,public,"[{'files': [{'objectid': 41116, 'uri': 'http://repository.lppm.unila.ac.id/id/file/242939', 'datasetid': 'document', 'filesize': 154234, 'fileid': 242939, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-12-15 03:20:24', 'hash': '1f51d4c866266df5794664ed4599891c', 'filename': 'Review Mutualisme Hukum.pdf'}], 'docid': 41116, 'main': 'Review Mutualisme Hukum.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/41116', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 27105, 'mime_type': 'application/pdf', 'language': 'en'}]",,pub,['FH1'],conference_item,disk0/00/02/71/05,2019-11-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Rudi Natamiharja', 'given': 'Rudi Natamiharja'}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-12-15 03:26:11,archive,show,7,Mutualisme Hukum Internasional dan Indonesia dalam Upaya Meningkatan Kesadaran Bela Negara,27105,,,,,,paper,Seminar Nasional,conference,,,,,,,,,,,,,,,,,,,
114,2020-02-03 02:29:25,2020-02-03 02:29:25,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17439,public,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30564', 'format': 'text', 'pos': 1, 'files': [{'mime_type': 'application/pdf', 'fileid': 147525, 'hash': '5bbdf0d44722eb034667008f6302275d', 'filename': 'rudi natamiharja sang guru.pdf', 'mtime': '2019-12-30 01:30:06', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 4674076, 'objectid': 30564, 'uri': 'http://repository.lppm.unila.ac.id/id/file/147525'}], 'main': 'rudi natamiharja sang guru.pdf', 'docid': 30564, 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 17439}]",PKKP-HAM FH Universitas Lampung,pub,['FH1'],book_section,disk0/00/01/74/39,2019-01-01 00:00:00.000000000,"[{'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'given': 'Rudi Natamiharja', 'family': 'Rudi Natamiharja', 'honourific': None, 'lineage': None}}]",,,['K1'],2020-02-03 02:29:25,archive,show,7,Perkembangan Jaminan Hak Asasi Manusia di Indonesia,17439,,135-14,Jalan Sunyi Sang Guru,,,,,,,,,,,,,,978-623-211-024-3,,,,,,,,,,
115,2020-02-03 02:50:59,2020-02-03 02:50:59,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17704,public,"[{'files': [{'mime_type': 'application/pdf', 'fileid': 149405, 'filename': 'peer review rudi perkembangan jaminan HAM.pdf', 'hash': '8cc61e4ffae7037c8e95e13393a68eab', 'mtime': '2020-01-28 00:44:07', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 129912, 'objectid': 30826, 'uri': 'http://repository.lppm.unila.ac.id/id/file/149405'}], 'main': 'peer review rudi perkembangan jaminan HAM.pdf', 'docid': 30826, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30826', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 17704, 'language': 'en', 'mime_type': 'application/pdf'}]",PKKP-HAM FH Universitas Lampung,pub,['FH1'],book_section,disk0/00/01/77/04,2019-01-01 00:00:00.000000000,"[{'name': {'honourific': None, 'family': 'Rudi Natamiharja', 'lineage': None, 'given': 'Rudi Natamiharja'}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",,Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-02-03 02:50:59,archive,show,7,Perkembangan Jaminan Hak Asasi Manusia di Indonesia dalam Buku Jalan Sunyi Sang Guru,17704,,135-144,Bookchapter,,,,,,,,,,,,,,,,,,,,,,,,
116,2020-01-14 01:24:59,2020-01-14 01:24:59,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17440,public,"[{'placement': 1, 'security': 'public', 'eprintid': 17440, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'filesize': 5547150, 'datasetid': 'document', 'mtime': '2019-12-30 01:34:54', 'hash_type': 'MD5', 'hash': 'aee949dafeb8e703b9c6d9233be88f37', 'filename': 'Rudi Natamiharja Perlindungan Data Privasi dalam Konstitusi Neg.pdf', 'fileid': 147532, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/147532', 'objectid': 30565}], 'docid': 30565, 'main': 'Rudi Natamiharja Perlindungan Data Privasi dalam Konstitusi Neg.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30565', 'pos': 1, 'format': 'text'}]",Anugrah Utama Raharja (AURA),pub,['FH1'],book_section,disk0/00/01/74/40,2019-01-01 00:00:00.000000000,"[{'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Rudi Natamiharja', 'given': 'Rudi Natamiharja'}}]",,,['K1'],2020-01-14 01:24:59,archive,show,7,Perlindungan Data Privasi dalam Konstitusi Negara Anggota ASEAN,17440,,183-197,Hak Konstitusional,,,,,,,,,,,,,,978-623-211-017-5,,,,,,,,,,
117,2020-02-03 02:51:31,2020-02-03 02:51:31,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17705,public,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30827', 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/149412', 'objectid': 30827, 'mtime': '2020-01-28 00:48:42', 'hash_type': 'MD5', 'filename': 'peer review rudi perlindungan data privasi.pdf', 'hash': 'f1123315162fd46404d122ac973addb0', 'fileid': 149412, 'mime_type': 'application/pdf', 'filesize': 130384, 'datasetid': 'document'}], 'docid': 30827, 'main': 'peer review rudi perlindungan data privasi.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 17705}]",AURA CV. Anugrah Utama RaharjaAnggota IKAPI,pub,['FH1'],book_section,disk0/00/01/77/05,2019-01-01 00:00:00.000000000,"[{'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'given': 'Rudi Natamiharja', 'lineage': None, 'family': 'Rudi Natamiharja', 'honourific': None}}]",,Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-02-03 02:51:31,archive,show,7,Perlindungan Data Privasi dalam Konstitusi Negara Anggota ASEAN,17705,,183-197,Bookchapter,,,,,,,,,,,,,,,,,,,,,,,,
