,userid,lastmod,datestamp,ispublished,documents,full_text_status,uri,type,divisions,patent_applicant,creators,date,dir,id_number,eprint_status,status_changed,subjects,title,rev_number,metadata_visibility,eprintid,date_type,abstract,refereed,publisher,publication,book_title,pres_type,event_title,event_type,pagerange,event_location,event_dates,pages,issn,monograph_type,number,keywords,volume,official_url,related_url,succeeds
138,923,2020-08-25 02:19:12,2020-08-25 02:19:12,pub,"[{'eprintid': 23691, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Two_Decades_of_Indonesian_Business_Competition_Law.pdf', 'docid': 37321, 'files': [{'objectid': 37321, 'uri': 'http://repository.lppm.unila.ac.id/id/file/216288', 'fileid': 216288, 'mime_type': 'application/pdf', 'mtime': '2020-08-25 02:09:17', 'hash_type': 'MD5', 'filename': 'Two_Decades_of_Indonesian_Business_Competition_Law.pdf', 'hash': 'a12bb447ad87b6ed04ae6e1a7e6c68bb', 'datasetid': 'document', 'filesize': 3434177}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37321', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/23691,article,['FH1'],,"[{'id': 'agizaddien@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Hamzah', 'given': 'Hamzah'}}]",2020-05-01 00:00:00.000000000,disk0/00/02/36/91,,archive,2020-08-25 02:19:12,['K1'],"Two Decades of Indonesian Business Competition Law: Implementation, Enforcement and Contribution to the Economy",6,show,23691,,Hasil Cekc Similarity,FALSE,The Lepidoptera Research Foundation. May 2020,The Journal of Research on the Lepidoptera,,,,,277-292,,,,ISSN 0022-4324 (print) ISSN 2156-5457 (online),,,,,,,
139,923,2020-06-17 08:29:07,2020-06-17 08:29:07,pub,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36060', 'main': 'Two.pdf', 'docid': 36060, 'files': [{'mime_type': 'application/pdf', 'fileid': 207216, 'filename': 'Two.pdf', 'hash': 'f0d397aefedce3df70ae908c9542a657', 'mtime': '2020-06-17 08:18:36', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 372879, 'objectid': 36060, 'uri': 'http://repository.lppm.unila.ac.id/id/file/207216'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 22595, 'placement': 1, 'security': 'public'}]",public,http://repository.lppm.unila.ac.id/id/eprint/22595,article,['FH1'],,"[{'id': 'agizaddien@gmail.com', 'name': {'given': 'Hamzah', 'family': 'Hamzah', 'honourific': None, 'lineage': None}}]",2020-05-01 00:00:00.000000000,disk0/00/02/25/95,,archive,2020-06-17 08:29:07,['K1'],"Two Decades of Indonesian Business Competition Law: Implementation,Enforcement and Contribution to the Economy",6,show,22595,,,FALSE,The Lepidoptera Research Foundation. May 2020,The Journal of Research on the Lepidoptera,,,,,277-292,,,,ISSN 0022-4324 (print) ISSN 2156-5457 (online),,2.0,,51.0,,,
140,923,2020-05-30 09:44:16,2020-05-30 09:44:16,pub,"[{'files': [{'hash': '95ca722e8dde3ed690688eb6b0592d99', 'filename': 'THE FACTORS THAT INFLUENCES OF THE FRAUD IN SYARIAH BANK.pdf', 'hash_type': 'MD5', 'mtime': '2020-05-30 08:23:59', 'mime_type': 'application/pdf', 'fileid': 197188, 'filesize': 324221, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/197188', 'objectid': 34551}], 'docid': 34551, 'main': 'THE FACTORS THAT INFLUENCES OF THE FRAUD IN SYARIAH BANK.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34551', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 21165, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/21165,article,['FH1'],,"[{'id': 'agizaddien@gmail.com', 'name': {'honourific': None, 'family': 'Hamzah', 'lineage': None, 'given': 'Hamzah'}}, {'id': 'afriaripin@gmail.com', 'name': {'family': 'Afri Aripin, S.E.,M.S.M.', 'honourific': None, 'lineage': None, 'given': 'Afri'}}, {'name': {'honourific': None, 'family': 'rahmi', 'lineage': None, 'given': 'aulia'}, 'id': None}]",2020-01-01 00:00:00.000000000,disk0/00/02/11/65,,archive,2020-05-30 09:44:16,['K1'],THE FACTORS THAT INFLUENCES OF THE FRAUD IN SYARIAH BANK,6,show,21165,published,"The objective  of  this  research  was  to  prove  empirically  the  factors  affecting  the  fraud  in  Sharia  Banks.  This  factor  was measured  by  the  Sharia  compliance  proxied  by  the  Profit  Sharing  Ratio,  the  Islamic  Income  Ratio,  the  Islamic  Investment Ratio,  and  the  Islamic  Corporate  Governance.  The  sampling  technique  used  in  this  research was  purposivesampling.  The number  of  this  sample  was  9  Sharia  Commercial  Bank  with  5-year  observation.  The  type  of  this  research  was  the descriptive  statistic  and  the  classical  assumption  test.  The  analysis  tool  used  in  this  research  was  SPSS  version  20.0.  The result  of  this  research  showed  that  the  Islamic  Investment  Ratio  and  Islamic  Corporate  Governance  affected  the  fraud; while, the Profit Sharing Ratio and Islamic Income Ratio did not affect the fraud.",TRUE,Innovare Academics Sciences Pvt. Ltd,Journal of Critical Reviews,,,,,483-486,,,,2394-5125,,3.0,"Profit Sharing Ratio, Islamic Income Ratio, Islamic Investment Ratio, Islamic Corporate Governance, Fraud",7.0,http://www.jcreview.com,,
141,923,2020-05-30 08:25:27,2020-05-30 08:25:27,pub,"[{'main': 'CUSTOMARY LAW IMPACT IN THE DEVELOPMENT OF INDONESIA’S CRIMINAL CODE.pdf', 'docid': 34544, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/197140', 'objectid': 34544, 'filesize': 334328, 'datasetid': 'document', 'filename': 'CUSTOMARY LAW IMPACT IN THE DEVELOPMENT OF INDONESIA’S CRIMINAL CODE.pdf', 'hash': '46d7130f9c29e7deae54133b680f6e11', 'mtime': '2020-05-30 06:50:54', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 197140}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34544', 'eprintid': 21158, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/21158,article,['FH1'],,"[{'name': {'family': 'Hamzah', 'honourific': None, 'lineage': None, 'given': 'Hamzah'}, 'id': 'agizaddien@gmail.com'}, {'name': {'honourific': None, 'family': 'MUHAMMAD', 'lineage': None, 'given': 'HAIDARSYAH'}, 'id': None}, {'id': None, 'name': {'honourific': None, 'family': 'ZULKARNAIN', 'lineage': None, 'given': 'ZULKARNAIN'}}]",2020-01-01 00:00:00.000000000,disk0/00/02/11/58,doi:10.5530/srp.2017.1.14,archive,2020-05-30 08:25:27,['K1'],CUSTOMARY LAW IMPACT IN THE DEVELOPMENT OF INDONESIA’S CRIMINAL CODE,12,show,21158,published,"This research aims to understand the position of customary law as a source of national law from a dynamic process of Indonesia’s law development, especially criminal law. The research’s review focuses on literature methodology in correlation with the research. Customary law’s formation is considered as a unity of society’s behaviour for a long time and is taken as norms and guidance in manners. The term of Ubi Societes, Ibi Ius (where there is a society, there is the law) is true. Appointing custom law as one of the sources of law is a marking of Indonesia law renewal is very necessary since aspects of human lives are evolving. The result of research concludes that custom law is in stages of being forgotten in the system of national law. There is a strong perception of grounds that customary law deserves to be a part of the renewal of Indonesia’s criminal law because customary law is considered as an order of normative rules and has a flexible nature which later on these rules could be created and accepted by all layers of society",TRUE,Innovare Academics Sciences Pvt. Ltd,Journal of Critical Reviews,,,,,233-236,,,,2394-5125,,3.0,"customary law, criminal law, customary institution",7.0,http://www.jcreview.com,,
142,807,2021-10-18 08:43:21,2021-10-18 08:43:21,pub,"[{'eprintid': 34547, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Humanistic_law_enforcement_as_the_application_.pdf', 'docid': 155086, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/406214', 'objectid': 155086, 'filesize': 1203645, 'datasetid': 'document', 'mtime': '2021-10-18 02:57:58', 'hash_type': 'MD5', 'hash': 'faf434cab6d32a3bc271dcca5bdaa569', 'filename': 'Humanistic_law_enforcement_as_the_application_.pdf', 'fileid': 406214, 'mime_type': 'application/pdf'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/155086', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/34547,conference_item,['FH1'],,"[{'name': {'given': 'Maroni', 'family': 'Maroni', 'honourific': None, 'lineage': None}, 'id': 'maroniunila@gmail.com'}]",1970-01-01 00:00:00.000002020,disk0/00/03/45/47,,archive,2021-10-18 08:43:21,['K1'],Human Rights Enforcement Through The Implementation of Public Service-Based Criminal Justice Couples Divorce Suit in Bandar Lampung City,7,show,34547,,Hasil Check Similarity,FALSE,,,,paper,Proceeding ICETLAWBE 2020,conference,,,,,,,,,,,,
143,807,2022-06-16 09:23:04,2022-06-16 09:23:04,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 42540, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164247', 'main': 'REKONSTRUKSI SISTEM PERADILAN PIDANA.pdf', 'docid': 164247, 'files': [{'filename': 'REKONSTRUKSI SISTEM PERADILAN PIDANA.pdf', 'hash': '966d5fd155eb4db1e563fe8d7525d876', 'hash_type': 'MD5', 'mtime': '2022-06-16 07:45:48', 'mime_type': 'application/pdf', 'fileid': 467218, 'filesize': 1126050, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/467218', 'objectid': 164247}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/42540,book_section,['FH1'],,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Maroni', 'given': 'Maroni'}, 'id': 'maroniunila@gmail.com'}]",1970-01-01 00:00:00.000002020,disk0/00/04/25/40,,archive,2022-06-16 09:23:04,['K1'],Rekonstruksi Sistem Peradilan Pidana Tindak Pidana Korupsi dalam Rangka Menunjang Pembangunan Nasional,7,show,42540,,,FALSE,Graha Ilmu,,Rekonstruksi Sistem Peradilan Pidana Tindak Pidana Korupsi dalam Rangka Menunjang Pembangunan Nasional,,,,,,,,,,,,,,,
144,807,2022-06-16 09:23:09,2022-06-16 09:23:09,pub,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164251', 'format': 'text', 'pos': 1, 'files': [{'objectid': 164251, 'uri': 'http://repository.lppm.unila.ac.id/id/file/467240', 'fileid': 467240, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-06-16 07:51:08', 'hash': '0dc0ca685b0e5cf084aef335fd7b999f', 'filename': 'Review Rekons.pdf', 'datasetid': 'document', 'filesize': 172900}], 'docid': 164251, 'main': 'Review Rekons.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 42544}]",public,http://repository.lppm.unila.ac.id/id/eprint/42544,book_section,['FH1'],,"[{'name': {'given': 'Maroni', 'lineage': None, 'family': 'Maroni', 'honourific': None}, 'id': 'maroniunila@gmail.com'}]",1970-01-01 00:00:00.000002020,disk0/00/04/25/44,,archive,2022-06-16 09:23:09,['K1'],Rekonstruksi Sistem Peradilan Pidana Tindak Pidana Korupsi dalam Rangka Menunjang Pembangunan Nasional,7,show,42544,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,Graha Ilmu,,Rekonstruksi Sistem Peradilan Pidana Tindak Pidana Korupsi dalam Rangka Menunjang Pembangunan Nasional,,,,,,,,,,,,,,,
145,318,2023-04-12 07:40:33,2023-04-12 07:40:33,pub,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/190042', 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 10781558, 'mime_type': 'application/pdf', 'fileid': 543574, 'hash': '90b5133c2a0f7f52b808559f73a25d01', 'filename': 'ICETLAWBE.pdf', 'hash_type': 'MD5', 'mtime': '2023-04-12 00:13:34', 'objectid': 190042, 'uri': 'http://repository.lppm.unila.ac.id/id/file/543574'}], 'docid': 190042, 'main': 'ICETLAWBE.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 50343}]",public,http://repository.lppm.unila.ac.id/id/eprint/50343,conference_item,['FH1'],,"[{'id': 'mayashafira@fh.unila.ac.id', 'name': {'lineage': None, 'family': 'Maya Shafira', 'honourific': None, 'given': 'Maya Shafira'}}]",1970-01-01 00:00:00.000002020,disk0_bak/00/05/03/43,,archive,2023-04-12 07:40:33,['K1'],Developing Criminal Policy on Illegal Fishing Counter-measures under theNew Normal Order in Indonesia: A Non-penal Perspective,7,show,50343,,,FALSE,,,,paper,ICETLAWBE 2020,conference,,Fakultas Hukum UNILA,26 September 2020,,,,,,,,,
146,69,2022-03-28 06:57:44,2022-03-28 06:57:44,pub,"[{'security': 'public', 'placement': 1, 'eprintid': 40594, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/452109', 'objectid': 161913, 'filename': 'Editor Instrumen.pdf', 'hash': '66dc255cf6b5be53a2366ffd08b63665', 'hash_type': 'MD5', 'mtime': '2022-03-28 04:30:57', 'mime_type': 'application/pdf', 'fileid': 452109, 'filesize': 2407890, 'datasetid': 'document'}], 'docid': 161913, 'main': 'Editor Instrumen.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161913', 'format': 'text', 'pos': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/40594,book_section,['FH1'],,"[{'name': {'honourific': None, 'family': 'Maya Shafira', 'lineage': None, 'given': 'Maya Shafira'}, 'id': 'mayashafira@fh.unila.ac.id'}, {'name': {'lineage': None, 'honourific': None, 'family': 'ahmad irzal', 'given': 'ahmad irzal'}, 'id': 'ahmad.irzal@fh.unila.ac.id'}]",2020-06-01 00:00:00.000000000,disk0/00/04/05/94,,archive,2022-03-28 06:57:44,['K1'],Instrumen Hukum Penanggulangan Illegal Fishing di Indoensia,7,show,40594,,Editor BUKU,FALSE,PUSAKA MEDIA Anggota IKAPI,,Instrumen Hukum Penanggulangan Illegal Fishing di Indoensia,,,,,,,,,,,,,,,
147,786,2021-10-18 08:43:49,2021-10-18 08:43:49,pub,"[{'eprintid': 34555, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': 'similarity check Family Law Nunung.pdf', 'docid': 155094, 'files': [{'datasetid': 'document', 'filesize': 1687555, 'mime_type': 'application/pdf', 'fileid': 406262, 'hash': 'e7b35f5cffcb0f5d8682e9d1d6cc614f', 'filename': 'similarity check Family Law Nunung.pdf', 'hash_type': 'MD5', 'mtime': '2021-10-18 08:13:26', 'objectid': 155094, 'uri': 'http://repository.lppm.unila.ac.id/id/file/406262'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155094'}]",public,http://repository.lppm.unila.ac.id/id/eprint/34555,conference_item,['FH1'],,"[{'name': {'lineage': None, 'family': 'Nunung Rodliyah', 'honourific': None, 'given': 'Nunung'}, 'id': 'nunungradliyah@yahoo.com'}]",1970-01-01 00:00:00.000002020,disk0/00/03/45/55,,archive,2021-10-18 08:43:49,['K1'],Family Law: High Economic and Bachelor’s Moeslem Couples Divorce Suit in Bandar Lampung City,7,show,34555,,Hasil Check Similarity,FALSE,,,,paper,Proceeding ICETLAWBE 2020,conference,,,,,,,,,,,,
148,786,2021-05-04 01:41:54,2021-05-04 01:41:54,pub,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/63304', 'main': 'reviewer nunung sharia financial.pdf', 'docid': 63304, 'files': [{'datasetid': 'document', 'filesize': 599253, 'mime_type': 'application/pdf', 'fileid': 283586, 'filename': 'reviewer nunung sharia financial.pdf', 'hash': '15531b2ca1cb0ef8bb65b0af0d8620ab', 'mtime': '2021-05-03 06:57:00', 'hash_type': 'MD5', 'objectid': 63304, 'uri': 'http://repository.lppm.unila.ac.id/id/file/283586'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 29893, 'placement': 1, 'security': 'public'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29893,article,['FH1'],,"[{'name': {'honourific': None, 'family': 'Nunung Rodliyah', 'lineage': None, 'given': 'Nunung'}, 'id': 'nunungradliyah@yahoo.com'}]",1970-01-01 00:00:00.000002020,disk0/00/02/98/93,,archive,2021-05-04 01:41:54,['K1'],Sharia Financial Technology in the Development of Bankable Micro Businesses,6,show,29893,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,SCIEDU,International Journal of Financial Research,,,,,,,,,,,,,,,,
149,147,2021-05-19 02:08:48,2021-05-19 02:08:48,pub,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/135710', 'main': 'abstrak book 9 Nov 2020.pdf', 'docid': 135710, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/358073', 'objectid': 135710, 'hash': 'b3a5ed9f50ea7780d0d3276c87b80627', 'filename': 'abstrak book 9 Nov 2020.pdf', 'hash_type': 'MD5', 'mtime': '2021-05-19 01:14:01', 'mime_type': 'application/pdf', 'fileid': 358073, 'filesize': 3025544, 'datasetid': 'document'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 30206, 'security': 'public', 'placement': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/30206,conference_item,['FH1'],,"[{'name': {'given': 'ROHAINI', 'lineage': None, 'honourific': None, 'family': 'ROHAINI'}, 'id': 'rohaini.arifien81@gmail.com'}]",1970-01-01 00:00:00.000002020,disk0/00/03/02/06,,archive,2021-05-19 02:08:48,['K1'],The Existence of Tapis As a Traditional Cultural Expression of Lampung Indigenous People,7,show,30206,,,FALSE,,,,paper,International Conference on Social Sciences ULICoSS 2020,conference,,,,,,,,,,,,
150,4440,2021-01-13 08:27:49,2021-01-13 08:27:49,pub,"[{'main': '2126-7243-2-PB.pdf', 'docid': 41312, 'files': [{'hash': '32a7a929e51e98fada1e1eaae09baa20', 'filename': '2126-7243-2-PB.pdf', 'mtime': '2021-01-13 08:17:47', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 244386, 'filesize': 726521, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/244386', 'objectid': 41312}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41312', 'eprintid': 27303, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/27303,article,['FH1'],,"[{'name': {'given': 'Fauzul', 'honourific': None, 'family': 'Romansyah', 'lineage': None}, 'id': 'fauzulromansyah@gmail.com'}, {'id': 'rifka.yudhi@fh.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Yudhi', 'given': 'Rifka'}}, {'id': 'yusanuli@gmail.com', 'name': {'lineage': None, 'family': 'Yusanuli', 'honourific': None, 'given': 'Yusanuli'}}]",2020-12-31 00:00:00.000000000,disk0/00/02/73/03,,archive,2021-01-13 08:27:49,['K1'],Legal Liability Towards The Abuse Of Doctor's Authority In Performing Visum Et Repertum,7,show,27303,published,"Visum et Repertum (VeR) is in the form of a written statement made by doctors who have to take an oath of office, based on things seen and discovered upon examination of the dead or wounded allegedly caused by a criminal act. KUHAP does not mention the term visum et repertum, but KUHAP is one of the legal bases in making VeR. VeR is not only needed in criminal case examination but also civil cases in some instances. The exact cause of a person's death can be related to events in criminal law as well as civil law as in the claim insurance or determination of heirs related to the distribution of inheritance rights. Given the urgency of VeR as one of the evidence used before court proceedings, in making VeR, there is a potential for abuse of power by doctors by making VeR not based on actual examination results. Such abuse of authority by doctors has violated the moral and ethical aspects which override the values of truth and justice. Therefore, the problems in this article focus on what is the authority of doctors in administering Visum et Repertum and what is the legal responsibility for the abuse of doctor's authority in making Visum et Repertum. The results of the discussion indicated that: doctors have the authority to, among others: accept victims sent by investigators; request a letter requesting a statement of VeR; a specialist can only carry out medical examination of the victim; signing of the VeR statement following the applicable laws and regulations, and delivery of completed evidence may only be submitted to the investigator accompanied by an official report. Making VeR unlawfully is not clearly explained in the Criminal Procedure Code. However, the use of VeR against the law occurs when VeR becomes an instrument of action against the law as formulated in the norms of every criminal act. Therefore, it is a form of legal responsibility for doctors who abuse their authority regarding VeR can be pursued through 4 (four) types of sanctions, including administrative sanctions, civil sanctions, criminal sanctions, and medical discipline sanctions.",TRUE,"Doktoral Ilmu Hukum, Fakultas Hukum, Universitas Lampung",PANCASILA AND LAW REVIEW,,,,,111-126,,,,p-ISSN: 2723-262X,,2.0,,1.0,https://jurnal.fh.unila.ac.id/index.php/plr/article/view/2126,"[{'type': 'pub', 'url': 'https://jurnal.fh.unila.ac.id/index.php/plr/article/view/2126'}]",
151,347,2022-05-20 08:43:24,2022-05-20 08:43:24,pub,"[{'docid': 163356, 'main': 'Hybrid Model of Constitution.pdf', 'files': [{'filename': 'Hybrid Model of Constitution.pdf', 'hash': 'acffac631c99ff408053f09e68038c93', 'hash_type': 'MD5', 'mtime': '2022-05-20 04:37:50', 'mime_type': 'application/pdf', 'fileid': 460989, 'filesize': 13250916, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/460989', 'objectid': 163356}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163356', 'eprintid': 41695, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/41695,book_section,['FH1'],,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Rudy', 'given': 'Rudy'}, 'id': 'rudy.1981@fh.unila.ac.id'}]",1970-01-01 00:00:00.000002020,disk0/00/04/16/95,,archive,2022-05-20 08:43:24,['K1'],Hybrid Model of Constitutional court to Strengthen Indonesian Constitusionalism,7,show,41695,,,FALSE,Graha Ilmu,,Hybrid Model of Constitutional court to Strengthen Indonesian Constitusionalism. Graha Ilmu,,,,,,,,,,,,,,,
152,106,2021-03-24 07:35:02,2021-03-24 07:35:02,pub,"[{'docid': 39820, 'main': 'view.php_u=http_%2F%2Fwww.ijhssnet.com%2Fjournals%2FVol_10_No_6_June_2020%2F15.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2020-11-18 03:37:33', 'filename': 'view.php_u=http_%2F%2Fwww.ijhssnet.com%2Fjournals%2FVol_10_No_6_June_2020%2F15.pdf', 'hash': '66d90a91adcdad591fcf15496dd87423', 'fileid': 234612, 'mime_type': 'text/html', 'filesize': 2430, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/234612', 'objectid': 39820}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/39820', 'rev_number': 2, 'eprintid': 25994, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'text/html'}]",public,http://repository.lppm.unila.ac.id/id/eprint/25994,article,['FH1'],,"[{'name': {'given': 'Vellyadana', 'honourific': None, 'family': 'Tiwisia', 'lineage': None}}, {'name': {'given': 'Andrie Wahyu', 'lineage': None, 'family': 'Setiawan', 'honourific': None}}, {'name': {'given': 'Agus', 'honourific': None, 'family': 'Triono', 'lineage': None}}]",2020-06-01 00:00:00.000000000,disk0/00/02/59/94,,archive,2021-03-24 07:35:02,['K1'],Bureaucratic Reform of Indonesia Attorney: Building Integrity of Law Enforcement and Improving Public Trust,8,show,25994,published,"Bureaucratic reform is the first step to structuring a good, effective and efficient government system, so that it can serve the community quickly, precisely and professionally. With the Bureaucratic Reform, it is hoped that good governance will be realized by achieving the level of public trust. In order to achieve the goals of the bureaucratic reform, the Attorney of the Republic of Indonesia concretely implemented a bureaucratic reform program at work units through the development of an Integrity Zone. The construction of this integrity zone is carried out to improve the performance of work units throughout the Republic of Indonesia Attorney  in law enforcement and to increase public confidence.",TRUE,International Journal of Humanities and Social Science Invention,International Journal of Humanities and Social Science Invention,,,,,,,,,2319-7722,,6.0,,10.0,http://www.ijhssnet.com/view.php?u=http://www.ijhssnet.com/journals/Vol_10_No_6_June_2020/15.pdf,,
153,324,2021-01-18 07:07:39,2021-01-18 07:07:39,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 27363, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41365', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'mime_type': 'application/pdf', 'fileid': 244808, 'hash': '0df595b925c529c63bec6ea7004faecc', 'filename': 'Review Prosiding.pdf', 'hash_type': 'MD5', 'mtime': '2021-01-18 06:29:40', 'datasetid': 'document', 'filesize': 133228, 'objectid': 41365, 'uri': 'http://repository.lppm.unila.ac.id/id/file/244808'}], 'docid': 41365, 'main': 'Review Prosiding.pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/27363,article,['FH1'],,"[{'name': {'given': 'YUSDIYANTO', 'lineage': None, 'family': 'Yusdiyanto', 'honourific': None}}]",2020-09-01 00:00:00.000000000,disk0/00/02/73/63,,archive,2021-01-18 07:07:39,['K1'],The Ideas of Founding Fathers Choose The Presidential System As The Government System In Indonesia,6,show,27363,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,EAI,Prosding,,,,,,,,,,,,,,,,
154,324,2020-09-18 03:17:49,2020-09-18 03:17:49,pub,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37740', 'docid': 37740, 'main': 'Information_on_Corona_Virus_Disease_19__Between_th.pdf', 'files': [{'fileid': 218987, 'mime_type': 'application/pdf', 'mtime': '2020-09-17 08:44:22', 'hash_type': 'MD5', 'hash': '6b9e1552194d6761dac1e29211dfda9a', 'filename': 'Information_on_Corona_Virus_Disease_19__Between_th.pdf', 'datasetid': 'document', 'filesize': 2317031, 'objectid': 37740, 'uri': 'http://repository.lppm.unila.ac.id/id/file/218987'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 24038, 'security': 'public', 'placement': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/24038,article,['FH1'],,"[{'name': {'family': 'Yusdiyanto', 'honourific': None, 'lineage': None, 'given': 'YUSDIYANTO'}}]",1970-01-01 00:00:00.000002020,disk0/00/02/40/38,,archive,2020-09-18 03:17:49,['K1'],Information on Corona Virus Disease-19: Between the Public’s Right and State’s Interests,6,show,24038,,Hasil Check Similarity,FALSE,ASERS Publishing,"Journal of  Advanced Researh in Law and Economics,",,,,,,,,,,,,,,,,
