,uri,full_text_status,refereed,ispublished,number,documents,publisher,datestamp,pagerange,userid,lastmod,date,dir,publication,creators,issn,divisions,type,rev_number,volume,metadata_visibility,title,official_url,subjects,abstract,status_changed,eprint_status,related_url,date_type,eprintid,corp_creators,id_number,event_dates,event_type,event_title,event_location,pres_type
31,http://repository.lppm.unila.ac.id/id/eprint/29246,public,,pub,,"[{'placement': 1, 'security': 'public', 'eprintid': 29246, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'filename': 'NASIONAL_Pelayanan&Manfaat Koperasiserta Pengaruhnya terhadap Partisipasi Anggota (Studi Kasus pada Koperasi Jurai Siwo Ragem Kota Metro).pdf', 'hash': '1e0886983092b7561b9237fdb3524f99', 'mtime': '2021-04-12 09:07:12', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 259144, 'filesize': 1930274, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/259144', 'objectid': 43352}], 'main': 'NASIONAL_Pelayanan&Manfaat Koperasiserta Pengaruhnya terhadap Partisipasi Anggota (Studi Kasus pada Koperasi Jurai Siwo Ragem Kota Metro).pdf', 'docid': 43352, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43352', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",Jurnal Ekonomi Pertanian dan Agribisnis (JEPA) (SINTA 4),2021-04-13 01:09:37,,609,2021-04-13 01:09:37,1970-01-01 00:00:00.000002021,disk0/00/02/92/46,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Listiana', 'given': 'Indah'}, 'id': 'indahlistiana@yahoo.com'}, {'id': 'ktut.murniati@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Murniati', 'lineage': None, 'given': 'Ktut'}}, {'name': {'given': 'Mutolib, Abdul', 'lineage': None, 'family': 'Abdul Mutolib', 'honourific': None}, 'id': None}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'honourific': None, 'family': 'Helvi Yanfika', 'lineage': None, 'given': 'HY'}}]",,['FP26'],other,7,,show,Hasil Review_Pelayanan & Manfaat Koperasi serta Pengaruhnya terhadap Partisipasi Anggota (Studi Kasus Pada Koperasi Jurai Siwo Ragem Kota Metro,https://jepa.ub.ac.id/index.php/jepa/article/view/600/303,['S1'],Hasil Review Jurnal Ekonomi Pertanian dan Agribisnis (JEPA) (SINTA 4),2021-04-13 01:09:37,archive,[{'url': 'https://jepa.ub.ac.id/index.php/jepa/article/view/600/303'}],,29246,,,,,,,
32,http://repository.lppm.unila.ac.id/id/eprint/39398,public,,pub,,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160680', 'main': 'Fix_Peer Review_Pelayanan dan Manfaat.pdf', 'docid': 160680, 'files': [{'datasetid': 'document', 'filesize': 555317, 'fileid': 442970, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-02-16 05:08:10', 'filename': 'Fix_Peer Review_Pelayanan dan Manfaat.pdf', 'hash': 'a9a79767fb49fa0d47693c71986687a2', 'objectid': 160680, 'uri': 'http://repository.lppm.unila.ac.id/id/file/442970'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 39398, 'security': 'public', 'placement': 1}]",Jurnal Ekonomi Pertanian dan Agribisnis,2022-02-17 01:16:44,,301,2022-02-17 01:16:44,2021-06-01 00:00:00.000000000,disk0/00/03/93/98,,"[{'id': 'indahlistiana@yahoo.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Listiana', 'given': 'Indah'}}, {'id': 'ktut.murniati@fp.unila.ac.id', 'name': {'given': 'Ktut', 'lineage': None, 'family': 'Murniati', 'honourific': None}}, {'id': 'amutolib24@yahoo.com', 'name': {'given': 'Abdul', 'lineage': None, 'honourific': None, 'family': 'Mutolib'}}, {'name': {'given': 'Helvi', 'lineage': None, 'family': 'Yanfika', 'honourific': None}, 'id': 'helviyanfika@yahoo.co.id'}]",,['FP26'],other,7,,show,Hasil Review_Pelayanan dan Manfaat Koperasi serta Pengaruhnya Terhadap Partisipasi Anggota (Studi Kasus pada Koperasi Jurai Siwo Ragem Kota Metro),https://jepa.ub.ac.id/index.php/jepa/article/view/600,['S1'],Hasil Review Jurnal Ekonomi Pertanian dan Agribisnis,2022-02-17 01:16:44,archive,,,39398,,,,,,,
33,http://repository.lppm.unila.ac.id/id/eprint/28192,public,TRUE,pub,1.0,"[{'docid': 42242, 'main': 'indah dkk jepa.pdf', 'files': [{'datasetid': 'document', 'filesize': 358671, 'mime_type': 'application/pdf', 'fileid': 250894, 'hash': 'a4603653d510f52d812b3b35292fd1b8', 'filename': 'indah dkk jepa.pdf', 'mtime': '2021-03-05 04:15:34', 'hash_type': 'MD5', 'objectid': 42242, 'uri': 'http://repository.lppm.unila.ac.id/id/file/250894'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42242', 'rev_number': 1, 'eprintid': 28192, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",Universitas Brawijaya,2021-03-05 04:45:13,168-179,609,2021-03-05 04:45:13,1970-01-01 00:00:00.000002021,disk0/00/02/81/92,Jurnal Ekonomi Pertanian dan Agribisnis (JEPA),"[{'name': {'given': 'Indah', 'lineage': None, 'honourific': None, 'family': 'Listiana'}, 'id': 'indahlistiana@yahoo.com'}, {'name': {'given': 'Ktut', 'lineage': None, 'family': 'Murniati', 'honourific': None}, 'id': 'ktut.murniati@fp.unila.ac.id'}, {'id': 'amutolib24@yahoo.com', 'name': {'given': 'Abdul', 'family': 'Mutolib', 'honourific': None, 'lineage': None}}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'given': 'Helvi', 'honourific': None, 'family': 'Yanfika', 'lineage': None}}]","2614-4670 (p), 2598-8174 (e)",['FP26'],article,6,5.0,show,"PELAYANAN & MANFAAT KOPERASI SERTA PENGARUHNYA TERHADAP
PARTISIPASI ANGGOTA (STUDI KASUS PADA KOPERASI JURAI SIWO RAGEM KOTA METRO",https://jepa.ub.ac.id/index.php/jepa/article/view/600/303,['H1'],"This study aims to analyze the quality of services in the Jurai Siwo Ragem Cooperative, analyze
the benefits of the Cooperative and analyze the effect of service quality and cooperative benefits
on the participation of Koperas members carried out at the Jurai Siwo Ragem Cooperative.
Data collection was carried out in July-August 2019. The study was conducted using a
qualitative approach with 12 informants and research respondents consisting of management
and members of the cooperative. The data used consists of primary data and secondary data.
Data were analyzed with a qualitative descriptive approach using tabulation. Jurai Siwo Ragem
Metro Cooperative Services are assessed based on the perception of cooperative members. The
assessment is based on 5 (five) aspects which include (1) aspects of physical appearance
(tangibles), (2) aspects of reliability, (3) aspects of responsiveness (esponsiveness), (4) ability
to provide guarantees, and (5) aspects of the ability to give personal attention (empathy). In
general, Cooperative services are considered to be satisfactory to very satisfying. Members of
the Jurai Siwo Ragem cooperative enjoy economic and non-economic benefits. The form of
benefits felt by members including members have a place to meet household needs and have a
savings and loan institution to meet their needs. Members of the Jurai Siwo Ragem Metro
Cooperative rated the benefits in the satisfying and very category. The participation of members
of the Jurai Siwo Ragem Cooperative in Metro City is divided into 3 (three) items, namely: 1)
Attending Annual Member Meetings, 2) Payment of deposits covering principal savings, mandatory savings, and other savings, 3) Utilization of services in savings and loan business units and procurement of goods and services. The participation of cooperative members is
affected by the quality of services and benefits received by cooperative members.",2021-03-05 04:45:13,archive,"[{'type': 'author', 'url': 'https://jepa.ub.ac.id/index.php/jepa/article/view/600/303'}]",published,28192,,https://doi.org/10.21776/ub.jepa.2021.005.01.16,,,,,
34,http://repository.lppm.unila.ac.id/id/eprint/39533,public,,pub,,"[{'eprintid': 39533, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 160812, 'main': 'Fix_Hasil Review_Institutional strengthening of farmer.pdf', 'files': [{'mime_type': 'application/pdf', 'fileid': 444017, 'hash': '16dbc66266c97493553d5fc0bb368621', 'filename': 'Fix_Hasil Review_Institutional strengthening of farmer.pdf', 'hash_type': 'MD5', 'mtime': '2022-02-18 15:46:03', 'datasetid': 'document', 'filesize': 906324, 'objectid': 160812, 'uri': 'http://repository.lppm.unila.ac.id/id/file/444017'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/160812', 'rev_number': 1}]",Young Scholar Symposium on Science Education and Environment,2022-02-19 10:31:55,,301,2022-02-19 10:31:55,1970-01-01 00:00:00.000002021,disk0/00/03/95/33,,"[{'name': {'given': 'Indah', 'lineage': None, 'honourific': None, 'family': 'Listiana'}, 'id': 'indahlistiana@yahoo.com'}, {'name': {'given': 'Abdul', 'honourific': None, 'family': 'Mutolib', 'lineage': None}, 'id': 'amutolib24@yahoo.com'}, {'name': {'given': 'Rinaldi', 'family': 'Bursan', 'honourific': None, 'lineage': None}, 'id': None}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'given': 'Helvi', 'honourific': None, 'family': 'Yanfika', 'lineage': None}}, {'name': {'family': 'Widyastuti', 'honourific': None, 'lineage': None, 'given': 'RA. Diana'}, 'id': None}]",,['FP26'],other,9,,show,Fix_Hasil Review_Institutional Strengthening of Farmer Group to Support Sustainable Agriculture and Food Security in Pesawaran Regency,https://iopscience.iop.org/article/10.1088/1742-6596/1796/1/012028/meta,['S1'],Hasil Review Young Scholar Symposium on Science Education and Environment,2022-02-19 10:31:55,archive,,,39533,,,,,,,
35,http://repository.lppm.unila.ac.id/id/eprint/39574,public,,pub,,"[{'security': 'public', 'placement': 1, 'eprintid': 39574, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'objectid': 160856, 'uri': 'http://repository.lppm.unila.ac.id/id/file/444352', 'datasetid': 'document', 'filesize': 1063349, 'fileid': 444352, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-02-19 06:27:03', 'filename': 'Oke fix_Institutional strengthening.pdf', 'hash': 'da8d5abd0939f855777c87a18f102532'}], 'docid': 160856, 'main': 'Oke fix_Institutional strengthening.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/160856', 'rev_number': 1, 'format': 'text', 'pos': 1}]",Young Scholar Symposium on Science Education and Environment,2022-02-19 10:57:46,,301,2022-02-19 10:57:46,1970-01-01 00:00:00.000002021,disk0/00/03/95/74,,"[{'name': {'given': 'Indah', 'honourific': None, 'family': 'Listiana', 'lineage': None}, 'id': 'indahlistiana@yahoo.com'}, {'name': {'given': 'Abdul', 'honourific': None, 'family': 'Mutolib', 'lineage': None}, 'id': 'amutolib24@yahoo.com'}, {'name': {'family': 'Bursan', 'honourific': None, 'lineage': None, 'given': 'Rinaldi'}, 'id': None}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'given': 'Helvi', 'lineage': None, 'honourific': None, 'family': 'Yanfika'}}, {'id': None, 'name': {'given': 'RA. Diana', 'family': 'Widyastuti', 'honourific': None, 'lineage': None}}, {'id': None, 'name': {'given': 'Ali', 'lineage': None, 'family': 'Rahmat', 'honourific': None}}]",,['FP26'],other,8,,show,Oke_Fix_Hasil Review_Institutional Strengthening of Farmer Group to Support Sustainable Agriculture and Food Security in Pesawaran Regency,https://iopscience.iop.org/article/10.1088/1742-6596/1796/1/012028/meta,['S1'],Hasil Review Young Scholar Symposium on Science Education and Environment,2022-02-19 10:57:46,archive,,,39574,,,,,,,
36,http://repository.lppm.unila.ac.id/id/eprint/37998,public,,pub,,"[{'docid': 158932, 'main': 'Nasional_Pengambilan Keputusan Petani Memilih Varietas Padi di Kecamatan Bangun Rejo Kabupaten Lampung Tengah.pdf', 'files': [{'objectid': 158932, 'uri': 'http://repository.lppm.unila.ac.id/id/file/432024', 'datasetid': 'document', 'filesize': 346171, 'fileid': 432024, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-01-18 23:49:43', 'filename': 'Nasional_Pengambilan Keputusan Petani Memilih Varietas Padi di Kecamatan Bangun Rejo Kabupaten Lampung Tengah.pdf', 'hash': 'a1554645d8c66c986bef6ec7ce5ae564'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/158932', 'rev_number': 1, 'eprintid': 37998, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",Suluh Pembangunan: Journal of Extension and Development,2022-01-19 05:40:10,,301,2022-01-19 05:40:10,2021-06-01 00:00:00.000000000,disk0/00/03/79/98,,"[{'name': {'given': 'Ragil Ayu', 'family': 'Mangesti', 'honourific': None, 'lineage': None}, 'id': None}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Helvi Yanfika', 'given': 'HY'}}, {'name': {'given': 'KKR', 'family': 'Kordiyana K Rangga', 'honourific': None, 'lineage': None}, 'id': 'korrangga@yahoo.com'}]",,['FP26'],other,7,,show,Hasil Review_Pengambilan Keputusan Petani Memilih Varietas Padi di Kecamatan Bangun Rejo Kabupaten Lampung Tengah,http://jsp.fp.unila.ac.id/index.php/jsp/article/view/70,['S1'],Hasil Review Suluh Pembangunan: Journal of Extension and Development,2022-01-19 05:40:10,archive,,,37998,,,,,,,
37,http://repository.lppm.unila.ac.id/id/eprint/37997,public,TRUE,pub,1.0,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/158931', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/432018', 'objectid': 158931, 'filesize': 173024, 'datasetid': 'document', 'hash': 'd07e1f13c24e173b3769f56516321810', 'filename': 'Pengambilan Keputusan Petani Memilih Varietas Padi di Kecamatan Bangun Rejo Kabupaten Lampung Tengah.pdf', 'hash_type': 'MD5', 'mtime': '2022-01-18 23:44:33', 'mime_type': 'application/pdf', 'fileid': 432018}], 'main': 'Pengambilan Keputusan Petani Memilih Varietas Padi di Kecamatan Bangun Rejo Kabupaten Lampung Tengah.pdf', 'docid': 158931, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 37997}]",,2022-01-19 05:40:08,36-43,301,2022-01-19 05:40:08,2021-06-01 00:00:00.000000000,disk0/00/03/79/97,Suluh Pembangunan : Journal of Extension and Development,"[{'id': None, 'name': {'family': 'Mangesti', 'honourific': None, 'lineage': None, 'given': 'Ragil Ayu'}}, {'name': {'given': 'HY', 'honourific': None, 'family': 'Helvi Yanfika', 'lineage': None}, 'id': 'helviyanfika@yahoo.co.id'}, {'name': {'given': 'KKR', 'lineage': None, 'family': 'Kordiyana K Rangga', 'honourific': None}, 'id': 'korrangga@yahoo.com'}]",2686-1488,['FP26'],article,6,3.0,show,Pengambilan Keputusan Petani Memilih Varietas Padi di Kecamatan Bangun Rejo Kabupaten Lampung Tengah,http://jsp.fp.unila.ac.id/index.php/jsp/article/view/70,['S1'],"Penelitian ini bertujuan untuk mengetahui tahapan pengambilan keputusan petani memilih varietas padi serta faktor-faktor yang mempengaruhi keputusan petani memilih varietas padi. Penelitian ini dilakukan di Kecamatan Bangun Rejo Kabupaten Lampung Tengah. Jumlah responden dalam penelitian ini adalah sebanyak 73 sampel. Data yangdigunakan adalah data primer dan sekunder. Metode analisis data yang digunakan adalah analisis deskriptif dan kuantitatif melalui uji regersi linear berganda dan uji regresi sederhana. Hasil Penelitian menunjukan bahwa proses pengambilan keputusan memilih varietas padi oleh petani dilakukan melalui beberapa tahapan yaitu: tahap peningkatan pengetahuan (tahap awal dimana petani mengetahui adanya varietas padi Hibrida yang memiliki keunggulan), tahap persuasi (tahap dimana seorang individu membentuk sikap yang menguntungkan atau tidak menguntungkan terhadap inovasi), tahap keputusan (tahap dimana petani telah menentukan varietas padi mana yang lebih menguntungkan bagi dirinya), tahap implementasi (tahap ketika seseorang menggunakan inovasi), dan tahap konfirmasi (tahap dimana seseorang mencari penguatan atas keputusan yang telah dibuat). Keputusan petani memilih varietas padi
dipengaruhi oleh faktor individu (X2), faktor lingkungan (X
2), dan faktor ekonomi (X4) sebesar 70,5 persen.",2022-01-19 05:40:08,archive,,,37997,,,,,,,
38,http://repository.lppm.unila.ac.id/id/eprint/39538,public,,pub,,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 39538, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/160817', 'rev_number': 1, 'docid': 160817, 'main': 'Fix_Hasil Review_Pengambilan keputusan petani.pdf', 'files': [{'filesize': 934672, 'datasetid': 'document', 'mtime': '2022-02-18 16:36:01', 'hash_type': 'MD5', 'filename': 'Fix_Hasil Review_Pengambilan keputusan petani.pdf', 'hash': '5587000d37e7f2bf5978f12e2bc47abb', 'fileid': 444052, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/444052', 'objectid': 160817}]}]",Suluh Pembangunan: Journal of Extension and Development,2022-02-19 10:27:47,,301,2022-02-19 10:27:47,2021-06-01 00:00:00.000000000,disk0/00/03/95/38,,"[{'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Mangesti', 'given': 'Ragil Ayu'}}, {'name': {'given': 'Helvi', 'lineage': None, 'family': 'Yanfika', 'honourific': None}, 'id': 'helviyanfika@yahoo.co.id'}, {'name': {'given': 'Kordiyana', 'lineage': None, 'honourific': None, 'family': 'Rangga'}, 'id': 'korrangga@yahoo.com'}]",,['FP26'],other,7,,show,Fix_Hasil Review_Pengambilan Keputusan Petani Memilih Varietas Padi di Kecamatan Bangun Rejo Kabupaten Lampung Tengah,http://jsp.fp.unila.ac.id/index.php/jsp/article/view/70,['S1'],Hasil Review Suluh Pembangunan: Journal of Extension and Development,2022-02-19 10:27:47,archive,,,39538,,,,,,,
39,http://repository.lppm.unila.ac.id/id/eprint/39536,public,,pub,,"[{'security': 'public', 'placement': 1, 'eprintid': 39536, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'filesize': 2280185, 'datasetid': 'document', 'hash': 'ac974b9d627844b4ac7c004f625ede69', 'filename': 'Fix_Hasil Review_Level of income.pdf', 'mtime': '2022-02-18 16:28:13', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 444039, 'uri': 'http://repository.lppm.unila.ac.id/id/file/444039', 'objectid': 160815}], 'main': 'Fix_Hasil Review_Level of income.pdf', 'docid': 160815, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160815', 'rev_number': 1, 'format': 'text', 'pos': 1}]","The 1st Universitas Lampung International Confrence on Science, Technology and Environment (1st ULICoSTE)",2022-02-19 10:28:48,,301,2022-02-19 10:28:48,1970-01-01 00:00:00.000002021,disk0/00/03/95/36,,"[{'name': {'given': 'Abdul', 'honourific': None, 'family': 'Mutolib', 'lineage': None}, 'id': 'amutolib24@yahoo.com'}, {'id': None, 'name': {'family': 'Rahmat', 'honourific': None, 'lineage': None, 'given': 'Ali'}}, {'name': {'given': 'Helvi', 'lineage': None, 'honourific': None, 'family': 'Yanfika'}, 'id': 'helviyanfika@yahoo.co.id'}, {'id': 'indahlistiana@yahoo.com', 'name': {'family': 'Listiana', 'honourific': None, 'lineage': None, 'given': 'Indah'}}, {'id': None, 'name': {'honourific': None, 'family': 'Rudy', 'lineage': None, 'given': 'Rudy'}}, {'name': {'family': 'haryanto', 'honourific': None, 'lineage': None, 'given': 'yoyon'}, 'id': None}]",,['FP26'],other,8,,show,"Fix_Hasil Review_Level of income, knowledge, and impact of climate change on fishing household in Limau Subdistrict, Tanggamus Regency",https://iopscience.iop.org/article/10.1088/1755-1315/739/1/012041,['S1'],"Hasil Review The 1st Universitas Lampung International Confrence on Science, Technology and Environment (1st ULICoSTE)",2022-02-19 10:28:48,archive,,,39536,,,,,,,
40,http://repository.lppm.unila.ac.id/id/eprint/39578,public,,pub,,"[{'files': [{'filename': 'Oke fix_Level of income.pdf', 'hash': '927b6ffc3074952ff575a888e80c99e3', 'hash_type': 'MD5', 'mtime': '2022-02-19 06:44:22', 'mime_type': 'application/pdf', 'fileid': 444384, 'filesize': 1717240, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/444384', 'objectid': 160860}], 'docid': 160860, 'main': 'Oke fix_Level of income.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/160860', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 39578, 'language': 'en', 'mime_type': 'application/pdf'}]","The 1st Universitas Lampung International Confrence on Science, Technology and Environment (1st ULICoSTE)",2022-02-19 10:30:52,,301,2022-02-19 10:30:52,1970-01-01 00:00:00.000002021,disk0/00/03/95/78,,"[{'name': {'given': 'Abdul', 'family': 'Mutolib', 'honourific': None, 'lineage': None}, 'id': 'amutolib24@yahoo.com'}, {'id': None, 'name': {'given': 'Ali', 'family': 'Rahmat', 'honourific': None, 'lineage': None}}, {'name': {'given': 'Helvi', 'lineage': None, 'honourific': None, 'family': 'Yanfika'}, 'id': 'helviyanfika@yahoo.co.id'}, {'name': {'lineage': None, 'honourific': None, 'family': 'Listiana', 'given': 'Indah'}, 'id': 'indahlistiana@yahoo.com'}, {'name': {'given': 'Rudy', 'family': 'Rudy', 'honourific': None, 'lineage': None}, 'id': None}, {'id': None, 'name': {'given': 'yoyon', 'family': 'haryanto', 'honourific': None, 'lineage': None}}]",,['FP26'],other,8,,show,"Oke_Fix_Hasli Review_Level of income, knowledge, and impact of climate change on fishing household in Limau Subdistrict, Tanggamus Regency",https://iopscience.iop.org/article/10.1088/1755-1315/739/1/012041,['S1'],"Hasil Review The 1st Universitas Lampung International Confrence on Science, Technology and Environment (1st ULICoSTE)",2022-02-19 10:30:52,archive,,,39578,,,,,,,
41,http://repository.lppm.unila.ac.id/id/eprint/34763,public,TRUE,pub,4.0,"[{'docid': 155436, 'main': 'effectiveness of self-help groups in the implementation of livelihood imporvement programs - Copy.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2021-11-01 03:05:27', 'hash': 'abce889df65240910c71cfd9be826727', 'filename': 'effectiveness of self-help groups in the implementation of livelihood imporvement programs - Copy.pdf', 'fileid': 407908, 'mime_type': 'application/pdf', 'filesize': 402137, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/407908', 'objectid': 155436}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155436', 'eprintid': 34763, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",© Penerbit UMT,2021-11-02 01:21:41,149-161,930,2021-11-02 01:21:41,2021-06-01 00:00:00.000000000,disk0/00/03/47/63,Journal of Sustainability Science and Management,"[{'id': 'korrangga@yahoo.com', 'name': {'lineage': None, 'family': 'Rangga', 'honourific': None, 'given': 'Kordiyana'}}, {'name': {'honourific': None, 'family': 'Gultom', 'lineage': None, 'given': 'Dame Trully'}, 'id': 'trully.dame@yahoo.co.id'}, {'name': {'given': 'Tubagus', 'lineage': None, 'honourific': None, 'family': 'Hasanuddin'}, 'id': 'tb_sijati@yahoo.com'}, {'name': {'given': 'Begem', 'lineage': None, 'honourific': None, 'family': 'Viantimala'}, 'id': None}]",eISSN: 2672-7226,['FP26'],article,7,16.0,show,"EFFECTIVENESS OF SELF-HELP GROUPS IN THE IMPLEMENTATION OF LIVELIHOOD IMPROVEMENT PROGRAMS AND FOOD SECURITY
IN LAMPUNG, INDONESIA",,['S1'],"Abstract: The Community-Based Livelihood Improvement Programme (PPMK) implemented with the help of Self-Help Groups (SHG) is expected to improve the livelihoods of poor people. This study aims to analyse: 1) the effectiveness of SHG in the implementation of PPMK programmes, 2) food security of SHG member households, and
3) the relationship between the effectiveness of PPMK programme implementation and SHG member food security. The study was conducted at Margodadi Village, Metro City in October-December 2018. The research method used involved a survey with a quantitative approach with saturation sampling techniques. Respondents were 25 SHG members who were recipients of aid under the PPMK programme. A descriptive analysis method was used to answer the first and second objectives, while the non-parametric statistic of Spearman’s Rank correlations was used to answer the third objective. The results showed that:
1)  SHG members were effective in implementing the PPMK programme with a rating in the “good” category, with all the overall programme objectives being achieved, helping to increase the income of SHG member households, strengthening SHG’s institutional capacity and the ability of SHG members to expand their business;
2)  the food security level of the majority of SHG member households in Margodadi
Village was both objectively and subjectively in high category; and
3)  the effectiveness of SHG in the PPMK was significantly different from the level of
household food security.

Keywords: Group effectiveness, program, food security, household.",2021-11-02 01:21:41,archive,,published,34763,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']",,,,,,
42,http://repository.lppm.unila.ac.id/id/eprint/30236,public,TRUE,pub,,"[{'docid': 135926, 'main': 'sustainable food', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/358491', 'objectid': 135926, 'filesize': 2754, 'datasetid': 'document', 'mtime': '2021-05-19 15:09:45', 'hash_type': 'MD5', 'filename': 'sustainable food', 'hash': '2bf6fb40509a9dfb8285ebdc56f4cef3', 'fileid': 358491, 'mime_type': 'text/html'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/135926', 'eprintid': 30236, 'placement': 1, 'security': 'public', 'mime_type': 'text/html', 'language': 'en'}]",,2021-05-20 01:22:03,,966,2021-05-20 01:22:03,1970-01-01 00:00:00.000002021,disk0/00/03/02/36,,"[{'id': 'korrangga@yahoo.com', 'name': {'family': 'Rangga', 'honourific': None, 'lineage': None, 'given': 'Kordiyana'}}, {'id': None, 'name': {'given': 'Tri', 'family': 'Pujiana', 'honourific': None, 'lineage': None}}, {'id': 'yuniarafiati@yahoo.com', 'name': {'given': 'Yuniar Aviati', 'lineage': None, 'honourific': None, 'family': 'Syarief'}}, {'id': 'beggem_vh@yahoo.com', 'name': {'given': 'BV', 'honourific': None, 'family': 'Begem Viantimala', 'lineage': None}}, {'id': 'amutolib24@yahoo.com', 'name': {'given': 'Abdul', 'lineage': None, 'honourific': None, 'family': 'Mutolib'}}, {'id': 'dinaarini24@gmail.com', 'name': {'family': 'Adipathy', 'honourific': None, 'lineage': None, 'given': 'Dina Arini'}}]",,['FP26'],conference_item,9,,show,"Contribution of sustainable food house area to income and
family food security in Tulang Bawang Barat, Lampung
Province",https://doi.org/10.1088/1755-1315/739/1/012059,"['H1', 'HC']","This study aims to determine the implementation of the sustainable food house area
program, contribution of the program to family income of farmer women's group, and analyze
the food security of KWT members in Tulang Bawang Barat Regency. The research was
conducted in five groups of women farmers in Margodadi, Marga Kencana, Tirta Makmur,
Tirta Kencana, and Mulya Asri Villages. Data were collected in December 2019. Data were
collected using survey methods and direct interviews in the field. The sampling method was
carried out deliberately (purposive sampling); as many as 62 people were interviewed by
visiting the respondent's house. The results showed that the implementation of the program was
seen from the development of village nurseries, development of demonstration plot plots, and
development of farmer women's group members' yards. The income women's group's income
the yard utilization program for one year ranges from IDR 2,565,600 - IDR 6,930,000. Family
food security of KWT members subjectively categorized in the medium category from the
adequacy of family food availability of KWT members, food distribution in the family is quite
good, and aspects of family food consumption are also quite good. The affordability of
families to get food is quite relatively. Women farmer groups' knowledge is already good about
the food the body needs in the right composition. It is present in all types of food that are
useful for health, in consuming family food by taking into account the quality and quantity of
food they consume",2021-05-20 01:22:03,archive,[{'url': 'https://doi.org/10.1088/1755-1315/739/1/012059'}],published,30236,,,18-19 November 2020,conference,ULICOSTE2020,Radisson Hotel,paper
