,ispublished,publisher,documents,full_text_status,uri,lastmod,userid,datestamp,creators,dir,date,type,divisions,title,rev_number,metadata_visibility,eprint_status,status_changed,succeeds,subjects,abstract,eprintid,place_of_pub,institution,department,date_type,pages,monograph_type,publication,issn,corp_creators,pagerange,number,refereed,official_url,volume,id_number,related_url,contributors,referencetext,keywords,contact_email,event_type,event_title,pres_type
153,pub,Universitas Lampung,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 25096, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/38882', 'docid': 38882, 'main': 'Jurnal Gesti-Irfan.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/227162', 'objectid': 38882, 'hash_type': 'MD5', 'mtime': '2020-11-12 14:20:25', 'filename': 'Jurnal Gesti-Irfan.pdf', 'hash': '825339ca954fdd4d8b828c6a125a3b2d', 'fileid': 227162, 'mime_type': 'application/pdf', 'filesize': 483499, 'datasetid': 'document'}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/25096,2020-11-13 01:20:17,620,2020-11-13 01:20:17,"[{'name': {'given': 'Gesti', 'family': 'Verdayanti', 'honourific': None, 'lineage': None}, 'id': None}, {'id': 'irfan.affandi@fp.unila.ac.id', 'name': {'family': 'Affandi', 'honourific': None, 'lineage': None, 'given': 'Muhammad Irfan'}}, {'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Suryani', 'given': 'Ani'}}]",disk0/00/02/50/96,2020-05-01 00:00:00.000000000,article,['FP1'],Analisis Pendapatan dan Skala Ekonomi Usahatani Bawang Merah di Kota Metro,6,show,archive,2020-11-13 01:20:17,,['S1'],"This research aims to determine the analyze cost, revenue, income and economic of scale of onion farming. This research was conducted in Metro City which is chosen purposively in which total number of respondents are 33 farmers who are chosen using saturation sampling. Primary and secondary data were collected in November 2017–Mei 2018. The research data are analyzed byincome analysis and multiple linear regression analysis with Cobb-Douglass production function. The results of this research showed that onion farming at first cultivation season and second cultivation season was profitable for farmers in Metro City, R/C value of total cost was about 1.43 and 1.53. Economic of scale of onion farming in Metro City was increasing return to scale, meaning that there was an increase of the profit caused by an increase of total production.",25096,,,,published,,,JIIA (Jurnal Ilmu-Ilmu Agribisnis),2337-7070,,210-217,2.0,TRUE,,8.0,,,,,,,,,
154,pub,"Department Agribusiness, Fakultas Pertanian Unila, Unila","[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 24408, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/38135', 'docid': 38135, 'main': 'VIONA.pdf', 'files': [{'filesize': 280034, 'datasetid': 'document', 'filename': 'VIONA.pdf', 'hash': '8c3885167a0025473be2199dd1b07175', 'hash_type': 'MD5', 'mtime': '2020-10-29 13:12:12', 'mime_type': 'application/pdf', 'fileid': 221983, 'uri': 'http://repository.lppm.unila.ac.id/id/file/221983', 'objectid': 38135}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/24408,2020-11-01 00:28:46,928,2020-11-01 00:28:46,"[{'id': None, 'name': {'given': 'Pramayang', 'lineage': None, 'honourific': None, 'family': 'Viona'}}, {'name': {'lineage': None, 'family': 'Haryono', 'honourific': None, 'given': 'Dwi'}, 'id': 'dwih_unila@yahoo.com'}, {'id': 'ktut.murniati@fp.unila.ac.id', 'name': {'given': 'Ktut', 'lineage': None, 'family': 'Murniati', 'honourific': None}}]",disk0/00/02/44/08,2020-08-01 00:00:00.000000000,article,['FP1'],"PENDAPATAN DAN NILAI TAMBAH AGROINDUSTRI TEMPE
DI KECAMATAN PUNGGUR KABUPATEN LAMPUNG TENGAH",6,show,archive,2020-11-01 00:28:46,,['S1'],"This study aims to analyze the level of income and added value of tempe agroindustry. This study uses a case
study method. The research location is chosen purposively in Punggur Subdistrict, Central Lampung
Regency, with the consideration that Punggur Subdistrict has the highest number of tempe producers in
Central Lampung Regency. The samples were chosen by accidental sampling method in three villages. The
number of respondents are 42 respondents. The data used in this study are primary and secondary data. The
results showed that the tempe agroindustry in Punggur Subdistrict, Central Lampung Regency was
profitable and feasible because of R/C > 1 and positive added value.",24408,,,,,,,Jurnal Ilmu Ilmu Agribisnis,237770,,490-495,3.0,TRUE,https://jurnal.fp.unila.ac.id/index.php/JIA/article/view/4448/3183,8.0,,,,,,,,,
155,pub,(International Conference on Sustainability Science and Management: Advanced Technology in Environmental Research (CORECT-IJJSS 2019)) Vol 153 / 2020,"[{'eprintid': 52070, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Similarity Journal WAZ_The Economic Role.pdf', 'docid': 251960, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/616978', 'objectid': 251960, 'filesize': 4692640, 'datasetid': 'document', 'hash': 'dbe2da83e7af861fd41b2e871b982133', 'filename': 'Similarity Journal WAZ_The Economic Role.pdf', 'mtime': '2023-05-30 08:04:33', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 616978}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/251960'}]",public,http://repository.lppm.unila.ac.id/id/eprint/52070,2023-05-31 01:27:55,1083,2023-05-31 01:27:55,"[{'id': 'wan_abbas@yahoo.com', 'name': {'honourific': None, 'family': 'Wan Abbas Zakaria', 'lineage': None, 'given': 'Zakaria WA'}}, {'id': None, 'name': {'honourific': None, 'family': 'Teguh Endaryanto', 'lineage': None, 'given': 'Endaryanto T'}}, {'name': {'family': 'Lidya Sari Mas Indah', 'honourific': None, 'lineage': None, 'given': 'Indah LSM'}, 'id': 'lidya_masindah@yahoo.com'}, {'name': {'given': 'Mutolib, Abdul', 'family': 'Abdul Mutolib', 'honourific': None, 'lineage': None}, 'id': None}]",disk0_bak/00/05/20/70,1970-01-01 00:00:00.000002020,article,['FP1'],"Similarity The economic role of cassava in farmers' 
households in Central Lampung Regency, 
Lampung Province",6,show,archive,2023-05-31 01:27:55,,['AC'],"Abstract. This study aimed to analyze the economic role of cassava in 
farm households in Central Lampung Regency in the span of 1998 to 2018. 
Data collection were using surveys and in-depth interviews and analyzed 
using tabulation method. The results showed that there had been a decline 
in the economic role of cassava in farm households from 86% to 43.39%.
There had been an increase in the share of on-farm income outside cassava 
(sugar cane, poultry farming, and cattle, etc) and the share of off-farm 
income (farm laborers) and non-farm income (employees, drivers, and 
traders) in line with the growth of the sugar processing industry since the 
past 10 years. In 1998, the economic role of cassava on household income 
was 86% while it was 43.39% in 2018. Non-cassava income was 39.13%, 
off-farm income as farmer income was 8.52%, and non-farm income was
8.96%. The shift of the primary sector to the secondary and tertiary sectors 
occurred because in Terusan Nunyai Sub-district, sugar cane factories and 
pineapple factories had been established, so farmers preferred to become 
farm laborers, employees, drivers, and traders to increase their incomes.",52070,,,,published,,,"The economic role of cassava in farmers'  households in Central Lampung Regency,  Lampung Province",eISSN 2267 – 1242,,,,TRUE,https://www.e3sconferences.org/articles/e3sconf/abs/2020/13/e3sconf_corectijjss2020_03008/e3sconf_corectijjss2020_03008.html,153.0,,,"[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}]",,,,,,
156,pub,Industria: Jurnal Teknologi dan Manajemen Agroindustri,"[{'files': [{'objectid': 35872, 'uri': 'http://repository.lppm.unila.ac.id/id/file/206009', 'datasetid': 'document', 'filesize': 152290, 'fileid': 206009, 'mime_type': 'application/pdf', 'mtime': '2020-06-15 06:42:47', 'hash_type': 'MD5', 'filename': 'Peer Review 5.pdf', 'hash': 'ef7144801247084692ae786afa9829ee'}], 'main': 'Peer Review 5.pdf', 'docid': 35872, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35872', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 22466, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/22466,2020-06-15 06:58:04,7,2020-06-15 06:58:04,"[{'name': {'given': 'WDS', 'lineage': None, 'honourific': None, 'family': 'Wuryaningsih Dwi Sayekti'}}]",disk0/00/02/24/66,1970-01-01 00:00:00.000002020,other,['FP1'],The Pattern of Local Cassava-Based Processed Food Choice in Lampung Province,7,show,archive,2020-06-15 06:58:04,,['S1'],Peer review,22466,,,,published,,,,,,,,,,,,,,,,,,,
157,pub,,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/228490', 'objectid': 39076, 'filesize': 512927, 'datasetid': 'document', 'mtime': '2020-11-15 04:55:04', 'hash_type': 'MD5', 'filename': 'Jurnal Abdinus Pemberdayaan Kelompok Wanita Tani Melalui Budidaya Perikanan.pdf', 'hash': '38e3ae2c55bbdba24098450d96468d7d', 'fileid': 228490, 'mime_type': 'application/pdf'}], 'docid': 39076, 'main': 'Jurnal Abdinus Pemberdayaan Kelompok Wanita Tani Melalui Budidaya Perikanan.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/39076', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 25297, 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/25297,2021-03-04 01:44:58,301,2021-03-04 01:44:58,"[{'id': 'helviyanfika@yahoo.co.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Yanfika', 'given': 'Helvi'}}, {'name': {'given': 'Abdul', 'family': 'Mutolib', 'honourific': None, 'lineage': None}, 'id': 'amutolib24@yahoo.com'}, {'id': 'trully.dame@yahoo.co.id', 'name': {'honourific': None, 'family': 'Gultom', 'lineage': None, 'given': 'Dame Trully'}}, {'id': None, 'name': {'given': 'Dio Rheza', 'honourific': None, 'family': 'Rivandi', 'lineage': None}}]",disk0/00/02/52/97,1970-01-01 00:00:00.000002020,article,['FP1'],"Pemberdayaan Kelompok Wanita Tani Melalui Budidaya Perikanan
Teknik Bioflok Di Kecamatan Adiluwih Kabupaten Pringsewu",6,show,archive,2021-03-04 01:44:58,,['S1'],"Abstract : Community empowerment activities aimed at increasing the
capacity of Human Resources (HR) KWT Bunda Jaya Bunda Jaya Pekon
Enggalrejo, Adiluwih District Pringsewu Regency in optimizing freshwater
fisheries as an alternative source of income. Through community service
activities, training and mentoring for catfish farming will be carried out
using biofloc techniques. The target of empowerment to be carried out is to
increase the knowledge and skills of Bunda Jaya KWT members about the
cultivation of freshwater fisheries through biofloc techniques, enhancing the
capacity of Bunda Jaya KWT HR in entrepreneurship and the creation of
alternative sources of income for Bunda Jaya KWT members and
administrators in the long run. The community empowerment program
through catfish aquaculture with biofloc technology in Punda KWT Bunda
Jaya, Pekon Enggalrejo, Adiluwih Pringsewu District is done through the
provision of 1 tarpaulin pond with 2 meters in diameter, catfish seeds, feed,
medicines, prebiotics and other needs for catfish farming. with a biofloc
system during one cultivation cycle. An increase in knowledge and skills of
Bunda Jaya KWT members after service / counseling related to knowledge
about catfish with biofloc technology increased from 18.79% to 90.30%.
The level of knowledge of KWT members regarding aquaculture water quality with biofloc technology increased significantly from 21.43% to
92.00%. The level of knowledge of KWT members regarding feeding,
alternative feed, and disease increased from 16.30% to 87.69%. Currently,
fish farming through biofloc ponds continues to run and the age of catfish is
1 (one) month after stocking of catfish seeds.",25297,,,,published,,,Jurnal ABDINUS : Jurnal Pengabdian Nusantara,,,215-225,2.0,TRUE,,3.0,,,,,,,,,
158,pub,,"[{'eprintid': 18203, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 31343, 'main': 'helvi PPM.pdf', 'files': [{'filesize': 512501, 'datasetid': 'document', 'mtime': '2020-02-25 03:58:19', 'hash_type': 'MD5', 'filename': 'helvi PPM.pdf', 'hash': '67edb7d9cbf2197d9f42c1bc10722736', 'fileid': 153245, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/153245', 'objectid': 31343}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/31343', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/18203,2020-02-25 04:03:26,301,2020-02-25 04:03:26,"[{'id': 'helviyanfika@yahoo.co.id', 'name': {'lineage': None, 'family': 'Yanfika', 'honourific': None, 'given': 'Helvi'}}, {'id': 'amutolib24@yahoo.com', 'name': {'given': 'Abdul', 'lineage': None, 'family': 'Mutolib', 'honourific': None}}, {'id': 'trully.dame@yahoo.co.id', 'name': {'given': 'Dame Trully', 'lineage': None, 'honourific': None, 'family': 'Gultom'}}, {'name': {'given': 'Dio Rheza', 'lineage': None, 'family': 'Rivandi', 'honourific': None}, 'id': None}]",disk0/00/01/82/03,1970-01-01 00:00:00.000002020,article,['FP1'],Pemberdayaan Kelompok Wanita Tani Melalui Budidaya Perikanan Teknik Bioflok Di Kecamatan Adiluwih Kabupaten Pringsewu,6,show,archive,2020-02-25 04:03:26,,['S1'],"Kegiatan pengabdian bertujuan meningkatkan kapasitas Sumber Daya Manusia (SDM) KWT Bunda Jaya Bunda Jaya Pekon Enggalrejo, Kecamatan Adiluwih Kabupaten Pringsewu dalam mengoptimalkan usaha perikanan air tawar sebagai sumber pendapatan alternatif.  Melalui kegiatan pengabdian kepada masyarakat akan dilakuakan pelatihan dan pendampingan udidaya ikan lele menggunakan teknik bioflok. Target pemberdayaan yang akan dilakukan adalah peningkatan pengetahuan dan keterampilan anggota KWT Bunda Jaya tentang budiaya perikanan air tawar melalui teknik bioflok, meningatkan kapasitas SDM KWT Bunda Jaya dalam berwirausaha dan terciptanya sumber pendapatan alternatif anggota dan pengurus KWT Bunda Jaya dalam jangka panjang. Program pemberdayaan masyarakat melalui kegiatan budidaya ikan lele dengan teknologi bioflok di Pekon KWT Bunda Jaya Pekon Enggalrejo Kecamatan Adiluwih Pringsewu dilakukan melalui pemberian bantuan 1 kolam terpal berdiameter 2 meter, bibit ikan lele, pakan, obat-obatan, prebiotic dan kebutuhan lain untuk budidaya ikan lele dengan sistem bioflok selama satu siklus budidaya.  Terjadi peningkatan pengetahuan dan ketrampilan anggota KWT Bunda Jaya pasca pengabdian/penyuluhan yang berkaitan dengan pengetahuan mengenai ikan lele dengan teknologi bioflok yang meningkat dari 18,79% menjadi 90,30%.  Tingkat pengetahuan anggota KWT mengenai kualitas air budidaya dengan teknologi bioflok meningkat signifikan dari 21,43% ke 92,00%.  Tingkat pengetahuan anggota KWT mengenai pemberian pakan, pakan alternative, dan penyakit meningkat dari 16,30% menjadi 87,69%.  Saat ini budidaya ikan melalui kolam bioflok terus berjalan dan usia ikan lele adalah 1 (satu) bulan setelah tebar bibit lele.",18203,,,,published,,,Jurnal ABDINUS : Jurnal Pengabdian Nusantara,2599-0764,,215-225,2.0,TRUE,https://ojs.unpkediri.ac.id/index.php/PPM/article/view/13787,3.0,,,,,,,,,
159,pub,jurnal.fkip.unila.ac.id,"[{'eprintid': 43503, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 165442, 'main': 'Jurnal 016.pdf', 'files': [{'mtime': '2022-07-20 07:40:27', 'hash_type': 'MD5', 'hash': 'bd11cd363cbee71b8337a16987ad067d', 'filename': 'Jurnal 016.pdf', 'fileid': 474804, 'mime_type': 'application/pdf', 'filesize': 378232, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/474804', 'objectid': 165442}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/165442', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/43503,2022-07-20 09:48:49,1000,2022-07-20 09:48:49,"[{'name': {'lineage': None, 'family': 'Yuli', 'honourific': None, 'given': 'Emsalega'}, 'id': '-'}, {'id': 'pargito.1959@fkip.unila.ac.id', 'name': {'family': 'Pargito', 'honourific': None, 'lineage': None, 'given': 'Pargito'}}, {'name': {'lineage': None, 'family': 'Erlina', 'honourific': None, 'given': 'Rufaidah'}, 'id': 'erlinarufaidah1958@gmail.com'}]",disk0/00/04/35/03,1970-01-01 00:00:00.000002020,article,['FP1'],"Increase Skill Life The Student With Use The Model Learning Snowball Throwing On The Subjects Of Social
Class",7,show,archive,2022-07-20 09:48:49,,"['L1', 'LB']","This research is motivated by the low life skills of students in class IV 
SD Negeri 6 Metro Timur. The purpose of this study is to determine the use of 
Snowball Throwing learning models in improving students' life skills. This type of 
research used in this research is Classroom Action Research. This study uses IV 
cycles. The procedure carried out in this study uses the stages of planning, action, 
implementation, observation, and reflection. The subjects of this research are the 
students in class VI SD Negeri 6 Metro Timur, totaling 27 students. The results 
showed that the use of the Snowball Throwing learning model in social studies 
learning could improve students life skills. The results in the VI cycle are that of 
all students as many as 23 (85.19%) students have increased their life skills and of 
the six indicators of life skills studied have reached more than 80%. So the 
research was stopped until the IV cycle.",43503,,,,published,,,Jurnal Studi Sosial,2798-0480,"['Yuli Emsalega', 'Pargito', 'Erlina Rufaidah']",,1.0,TRUE,http://jurnal.fkip.unila.ac.id/index.php/JSS/article/view/20989/14557,8.0,,,"[{'name': {'given': 'Emsalega', 'honourific': None, 'family': 'Yuli', 'lineage': None}, 'id': '-', 'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT', 'id': 'pargito.1959@fkip.unila.ac.id', 'name': {'given': 'Pargito', 'honourific': None, 'family': 'Pargito', 'lineage': None}}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT', 'id': 'erlinarufaidah1958@gmail.com', 'name': {'honourific': None, 'family': 'Erlina', 'lineage': None, 'given': 'Rufaidah'}}]",,,,,,
160,pub,"Departmen of Agribusiness, Lampung State of Polytechnic","[{'uri': 'http://repository.lppm.unila.ac.id/id/document/39455', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 209229, 'mime_type': 'application/pdf', 'fileid': 231123, 'filename': '1535-Article Text-3776-2-10-20200702.pdf', 'hash': '495f64e44da3f0aaa6875125205de227', 'mtime': '2020-11-16 23:11:36', 'hash_type': 'MD5', 'objectid': 39455, 'uri': 'http://repository.lppm.unila.ac.id/id/file/231123'}], 'docid': 39455, 'main': '1535-Article Text-3776-2-10-20200702.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 25657}]",public,http://repository.lppm.unila.ac.id/id/eprint/25657,2020-11-17 01:01:26,928,2020-11-17 01:01:26,"[{'name': {'lineage': None, 'family': 'Yuni', 'honourific': None, 'given': 'Hidayah Sari'}, 'id': None}, {'id': 'teguh.endaryanto@fp.unila.ac.id', 'name': {'family': 'Endaryanto', 'honourific': None, 'lineage': None, 'given': 'Teguh'}}, {'name': {'family': 'Murniati', 'honourific': None, 'lineage': None, 'given': 'Ktut'}, 'id': 'ktut.murniati@fp.unila.ac.id'}]",disk0/00/02/56/57,2020-04-01 00:00:00.000000000,article,['FP1'],"Analisis Finansial Usaha Peternakan Itik Petelur Dengan Sistem
Pemeliharaan Intensif Di Kecamatan Gadingrejo Kabupaten
Pringsewu",6,show,archive,2020-11-17 01:01:26,,['S1'],"This study aims to analyze the financial and sensitivity of the intensive system maintenance
laying duck business in Gadingrejo Subdistrict of Pringsewu District. The location was
chosen purposively in Gadingrejo Subdistrict, considering that the location is a duck center
in Pringsewu. Data was collected in February 2019. Respondents were taken by census
method with a total of 15 breeders. They were divided into six categories based on business
experience, namely breeders with business experience of two years, four years, five years, six
years, eight years and more than 10 years. The results showed that the laying duck business
with intensive system maintenance in six categories was profitable and feasible to be
developed based on investment criteria Net Present Value (NPV), Net Benefit Cost Ratio
(Net B/C), Gross Benefit Cost (Gross B/C), and Payback Period (PP)). The laying duck
business was sensitive to decreas egg price and decreas production. Whereas the increase
in production costs and the concentrate feed prices are only sensitive to the Payback Period
investment criteria indicator.",25657,,,,,,,Journal of Food System and Agribusiness,26545853,,25-33,1.0,TRUE,https://jurnal.polinela.ac.id/index.php/JFA/article/view/1535,4.0,,,,,,,,,
161,pub,Science and Engineering Research Support Society,"[{'eprintid': 24407, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 38134, 'main': 'IJAST Artikel.pdf', 'files': [{'objectid': 38134, 'uri': 'http://repository.lppm.unila.ac.id/id/file/221975', 'mime_type': 'application/pdf', 'fileid': 221975, 'hash': 'ad7017ea866c35b79c52edaee9450ad8', 'filename': 'IJAST Artikel.pdf', 'hash_type': 'MD5', 'mtime': '2020-10-29 06:14:54', 'datasetid': 'document', 'filesize': 536212}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/38134'}]",public,http://repository.lppm.unila.ac.id/id/eprint/24407,2020-11-01 00:28:37,928,2020-11-01 00:28:37,"[{'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'ZULKARNAIN', 'given': 'ZULKARNAIN'}}, {'id': 'wan_abbas@yahoo.com', 'name': {'given': 'Zakaria WA', 'lineage': None, 'honourific': None, 'family': 'Wan Abbas Zakaria'}}, {'name': {'given': 'Dwi', 'family': 'Haryono', 'honourific': None, 'lineage': None}, 'id': 'dwih_unila@yahoo.com'}, {'name': {'honourific': None, 'family': 'Murniati', 'lineage': None, 'given': 'Ktut'}, 'id': 'ktut.murniati@fp.unila.ac.id'}]",disk0/00/02/44/07,1970-01-01 00:00:00.000002020,article,['FP1'],"Determination of Cost of Sold Goods in Tapioca Factory of Cluster I and
Cluster II in Lampung Province",6,show,archive,2020-11-01 00:28:37,,['S1'],"The objective of the study is to find out the cost of goods manufactured (COGM) in tapioca
factory cluster I and cluster II in Lampung Province. The methodology that has been used to
know and find out the cost of goods manufactured is full costing method. The result of COGM in
tapioca factory cluster I and cluster II by full costing method were different for each kilos.
COGM by full costing in cluster I was Rp. 7.951,00 and in cluster II was RP. 8.089,00. Those
difference occurred due to different capacity of the factory so that it affected the efficiency of
production factors usage. Moreover, COGM of tapioca in cluster I and cluster II were still under
the price market which is about RP. 10.710,42 for each kilo so that these tapioca factory is
required to keep on doing sweet potato grinding",24407,,,,,,,International Journal of Advanced Science and Technology,2005-4238 IJAST,,5227-5234,4.0,TRUE,http://sersc.org/journals/index.php/IJAST/issue/view/263,29.0,,,,,,,,,
162,pub,International Journal of Advanced Science and Technology,"[{'security': 'public', 'placement': 1, 'eprintid': 41856, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'objectid': 163525, 'uri': 'http://repository.lppm.unila.ac.id/id/file/462122', 'fileid': 462122, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-05-25 07:53:17', 'hash': 'cd354fbbfbcbc6cf1d301e8e3e0e5dad', 'filename': 'DETERMINATION OF COST OF SOLD GOODS IN TAPIOKCA FACTORY OF CLUSTER I - Ktut Murniati.pdf', 'datasetid': 'document', 'filesize': 1733891}], 'main': 'DETERMINATION OF COST OF SOLD GOODS IN TAPIOKCA FACTORY OF CLUSTER I - Ktut Murniati.pdf', 'docid': 163525, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163525', 'format': 'text', 'pos': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/41856,2022-05-27 03:22:59,928,2022-05-27 03:22:59,"[{'name': {'given': 'ZULKARNAIN', 'honourific': None, 'family': 'ZULKARNAIN', 'lineage': None}, 'id': 'zulfadhilalzabir@gmail.com'}, {'name': {'given': 'Wan Abbas', 'honourific': None, 'family': 'Zakaria', 'lineage': None}, 'id': 'Wan_abbas@yahoo.com'}, {'id': 'dwi.haryono@fp.unila.ac.id', 'name': {'given': 'Dwi', 'lineage': None, 'family': 'Haryono', 'honourific': None}}, {'name': {'honourific': None, 'family': 'Murniati', 'lineage': None, 'given': 'Ktut'}, 'id': 'ktut.murniati@fp.unila.ac.id'}]",disk0/00/04/18/56,1970-01-01 00:00:00.000002020,other,['FP1'],Hasil Uji Similarity Determination of Cost of Sold Goods in Tapioca Factory of Cluster I and Cluster II in Lampung Province,7,show,archive,2022-05-27 03:22:59,,['S1'],"The objective of the study is to find out the cost of goods manufactured (COGM) in tapioca
factory cluster I and cluster II in Lampung Province. The methodology that has been used to
know and find out the cost of goods manufactured is full costing method. The result of COGM in
tapioca factory cluster I and cluster II by full costing method were different for each kilos.COGM by full costing in cluster I was Rp. 7.951,00 and in cluster II was RP.8.089,00. Those difference occurred due to different capacity of the factory so that it affected the efficiency of production factors usage. Moreover, COGM of tapioca in cluster I and cluster II were still under the price market which is about RP. 10.710,42 for each kilo so that these tapioca factory is required to keep on doing sweet potato grinding.",41856,Australia,,,published,,,,,,,,,http://sersc.org/journals/index.php/IJAST/article/view/25947,,,,,,,,,,
