,divisions,type,dir,date,creators,datestamp,corp_creators,lastmod,userid,refereed,uri,full_text_status,publisher,documents,ispublished,date_type,eprintid,abstract,subjects,status_changed,eprint_status,place_of_pub,metadata_visibility,rev_number,title,publication,issn,book_title,isbn,monograph_type,number,pagerange,volume,official_url,related_url,id_number,pages,institution,department,contact_email,editors,contributors,funders,projects,keywords,referencetext,succeeds,pres_type,event_type,event_title
98,['FH3'],other,disk0_bak/00/05/14/64,2022-06-01 00:00:00.000000000,"[{'name': {'given': 'AGUSTIN MR', 'family': 'YENNIE', 'honourific': None, 'lineage': None}}]",2023-05-12 03:37:19,['fakultas hukum'],2023-05-12 03:37:19,635,,http://repository.lppm.unila.ac.id/id/eprint/51464,public,universitas Lampung,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 51464, 'uri': 'http://repository.lppm.unila.ac.id/id/document/248707', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'objectid': 248707, 'uri': 'http://repository.lppm.unila.ac.id/id/file/609666', 'mime_type': 'application/pdf', 'fileid': 609666, 'hash': '5e9b4d8cc62f8111de2943521d3e2457', 'filename': '18274.pdf', 'hash_type': 'MD5', 'mtime': '2023-05-12 02:43:34', 'datasetid': 'document', 'filesize': 660531}], 'docid': 248707, 'main': '18274.pdf'}]",pub,completed,51464,"Lembaga keuangan perbankan/non-bank berperan dalam usaha-usaha yangdilaksanakan dengan
menghimpun dana-dana jangka menengah dan jangka panjang dengan jalan memberikan kredit
jangka menengah dan panjang kepada perusahaan- perusahaan atau proyek-proyek, baik yang
dimiliki oleh pemerintah maupun swasta. Keuangan non-bank yang berkembang cukup pesat
diiringi dengan transaksi dalam bentuk shadow banking yang berdampak sebagai saingan bank
dalam intermediasi kredit kepada rumah tangga dan bisnis, serta sekelompokjaringan lembaga
keuangan khusus yang menyalurkan dana dari pihak ketiga kepada investor melalui berbagai 
teknik pendanaan sekuritisasi yang mana teknik sekuritisasi ini secara luas diakui sebagai 
inovasi keuangan yang menciptakan risiko kredit yang umumnya terkait dengan stabilitas sistem
keuangan dan ekonomi riil. Pada intinya, shadow banking adalah lembaga nonbank yang
beroperasi layaknya perbankan, yakni menghimpun dana, memberi kredit dengan bunga yang
tinggi namun dengan syarat yang lebih mudah untuk dipenuhi dibandingkan dengansyarat yang 
diwajibkan oleh perbankan. Penelitian ini menggunakan penelitian hukum normatif. Pendekatan 
perundang-undangan digunakan untuk memetakan landasan kewenangan pemerintah dalam 
mengatur mengenai Praktik Perbankan, Peran Otoritas Jasa Keuangan, dan praktik shadow 
banking yang tengah terjadi dengan mengupayakan solusi bentuk peraturan yang harusnya 
disusun OJK guna mengontrol praktik tersebut, dengan salah satunya berkenaan dengan 
ketentuan Peraturan Otoritas Jasa Keuangan Nomor POJK No. 13/POJK.03/2021 tentang
Penyelenggaraan Produk Bank Umum.",['K1'],2023-05-12 03:37:19,archive,Bnadar lampung,show,7,"PENGUATAN PENANGANAN LEMBAGA JASA KEUANGAN
DITENGAH MARAKNYA SHADOW BANKING BERBASIS IT",,,,,,,,,https://silemlit21.unila.ac.id/,,,,,,,,,,,,,,,,
99,['FH3'],other,disk0_bak/00/05/05/19,2022-06-02 00:00:00.000000000,"[{'name': {'family': 'YENNIE', 'honourific': None, 'lineage': None, 'given': 'AGUSTIN MR'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Dianne', 'given': 'Eka Rusmawati'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Selvia', 'given': 'Oktaviana'}}, {'name': {'lineage': None, 'family': 'Siti Nurhasanah', 'honourific': None, 'given': 'Siti Nurhasanah'}}]",2023-04-14 06:25:59,['Universitas Lampung'],2023-04-14 06:25:59,244,,http://repository.lppm.unila.ac.id/id/eprint/50519,public,lppm unila,"[{'files': [{'datasetid': 'document', 'filesize': 944865, 'fileid': 544886, 'mime_type': 'application/pdf', 'mtime': '2023-04-14 03:16:31', 'hash_type': 'MD5', 'hash': 'aa038f91b66c5d676d95a8f4e478dd17', 'filename': 'LAPORAN PENELITIAN MANDIRI  KEMAJUAN BU YENNIE 2022 PENGELOLAAN ROYALTI.pdf', 'objectid': 190220, 'uri': 'http://repository.lppm.unila.ac.id/id/file/544886'}], 'main': 'LAPORAN PENELITIAN MANDIRI  KEMAJUAN BU YENNIE 2022 PENGELOLAAN ROYALTI.pdf', 'docid': 190220, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/190220', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 50519, 'mime_type': 'application/pdf', 'language': 'en'}]",pub,published,50519,,['K1'],2023-04-14 06:25:59,archive,Bandar Lampung,show,7,"PENGELOLAAN ROYALTI PENCIPTA LAGU DI BANDAR LAMPUNG
BERDASARKAN UNDANG-UNDANG NOMOR 28 TAHUN 2014 TENTANG HAK
CIPTA SETELAH BERLAKUNYA PERATURAN PEMERINTAH NOMOR 56
TAHUN 2021 TENTANG PENGELOLAAN ROYALTI HAK CIPTA LAGU
DAN/ATAU MUSIK",,,,,,,,,https://silemlit21.unila.ac.id,,,,,,,,,,,,,,,,
100,['FH3'],other,disk0_bak/00/05/14/61,2022-10-05 00:00:00.000000000,"[{'name': {'given': 'Yulia', 'lineage': None, 'family': 'Yulia Neta', 'honourific': None}, 'id': 'yulia.neta@fh.unila.ac.id'}, {'id': None, 'name': {'family': 'Malicia', 'honourific': None, 'lineage': None, 'given': 'Evendia'}}, {'id': 'dita.febrianto@fh.unila.ac.id', 'name': {'given': 'Febrianto', 'lineage': None, 'family': 'Dita', 'honourific': None}}, {'id': None, 'name': {'family': 'Selvia', 'honourific': None, 'lineage': None, 'given': 'Oktaviana'}}]",2023-05-12 03:37:13,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']",2023-05-12 03:37:13,287,,http://repository.lppm.unila.ac.id/id/eprint/51461,public,https://silemlit21.unila.ac.id/,"[{'placement': 1, 'security': 'public', 'eprintid': 51461, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'datasetid': 'document', 'filesize': 483412, 'mime_type': 'application/pdf', 'fileid': 609644, 'hash': 'c023fee008e397fef69ed029a20f7da5', 'filename': 'Yulia Neta_Fakultas Hukum_Penelitian Pemula_Laporan Akhir.pdf', 'hash_type': 'MD5', 'mtime': '2023-05-12 02:35:04', 'objectid': 248703, 'uri': 'http://repository.lppm.unila.ac.id/id/file/609644'}], 'main': 'Yulia Neta_Fakultas Hukum_Penelitian Pemula_Laporan Akhir.pdf', 'docid': 248703, 'uri': 'http://repository.lppm.unila.ac.id/id/document/248703', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",submitted,submitted,51461,"ABSTRAK
Berlakunya Undang-Undang Nomor 6 Tahun 2014 tentang Desa
memberikan dimensi yang berbeda dalam proses demokratisasi desa. Saat ini pembentukan peraturan desa sebagai salah satu bentuk otonomi desa masih menjadi proses yang stagnan. Desa sebagai bagian dari penyelenggaraan otonomi daerah sebagaimana telah diatur dalam UU Nomor 23 Tahun 2014 tentang Pemerintahan Daerah jo. UU Nomor 11 Tahun 2020 tentang Cipta Kerja, memiliki peranan dalam peningkatan kapasitas desa terhadap pembentukan peraturan desa. Tujuan jangka panjang penelitian ini adalah nantinya semakin optimalnya proses pembentukan peraturan desa dalam rangka penyelenggaraan otonomi sehingga desa mampu memberdayakan potensi dan menghadapi tantangan yang di desa. Melalui hasil
penelitian ini, akan menemukan desain hukum yang mampu mengoptimasikan pembentukan peraturan desa dalam kerangka otonomi. Penelitian ini menggunakan pendekatan statute approach dan conceptual approach, yaitu mengkaji peraturan
perundang-undangan dan konsep hukum terkait penyelenggaraan pemerintahan desa dalam pembentukan peraturan desa. Hasil yang diharapkan melalui penelitian ini adalah desain hukum optimasi pembentukan peraturan desa dalam kerangka
otonomi, sehingga hasil penelitian ini menjadi satu langkah menuju hilirisasi naskah kebijakan hukum yang dapat diterapkan oleh pemerintahan daerah.
Kata kunci: Peraturan Desa, Otonomi, Desentralisasi.",['K1'],2023-05-12 03:37:13,archive,Bandar Lampung,show,10,"DESAIN HUKUM OPTIMASI PEMBENTUKAN PERATURAN DESA
DALAM KERANGKA OTONOMI",,,,,,,,,,,,,,,,,,,,,,,,,
101,['FH3'],experiment,disk0_bak/00/05/07/86,1970-01-01 00:00:00.000002022,"[{'id': 'yulia.neta@fh.unila.ac.id', 'name': {'lineage': None, 'family': 'Yulia Neta', 'honourific': None, 'given': 'Yulia'}}, {'name': {'given': 'Evendia', 'family': 'Malicia', 'honourific': None, 'lineage': None}, 'id': None}, {'id': 'rohaini.arifien81@gmail.com', 'name': {'family': 'ROHAINI', 'honourific': None, 'lineage': None, 'given': 'ROHAINI'}}, {'id': 'emilia.susanti@fh.unila.ac.id', 'name': {'given': 'susanti', 'honourific': None, 'family': 'Emilia susanti', 'lineage': None}}, {'id': 'dona.raisa@fh.unila.ac.id', 'name': {'lineage': None, 'family': 'Dona', 'honourific': None, 'given': 'Raisa Monica'}}]",2023-04-27 06:15:41,,2023-04-27 06:15:41,147,,http://repository.lppm.unila.ac.id/id/eprint/50786,public,,"[{'eprintid': 50786, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': 'LAPORAN PENGABDIAN.pdf', 'docid': 190495, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/547090', 'objectid': 190495, 'filesize': 545601, 'datasetid': 'document', 'hash': '2c594d2c52688afe517fdaf06f2ea835', 'filename': 'LAPORAN PENGABDIAN.pdf', 'hash_type': 'MD5', 'mtime': '2023-04-27 05:02:51', 'mime_type': 'application/pdf', 'fileid': 547090}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/190495'}]",unpub,completed,50786,"Kegiatan Pengabdian Kepada Masyarakat ini bertujuan untuk membangun desa yang responsif gender. Indonesia sebagai negara hukum memberikan jaminan penghormatan, perlindungan, dan pemenuhan terhadap Hak Asasi Manusia (HAM). HAM merupakan hak dasar yang melekat pada manusia tanpa terkecuali. Bahkan perlindungan terhadap Hak Asasi Perempuan menjadi pusat perhatian secara global. Hal ini karena perempuan seringkali memperoleh perlakuan yang diskriminatif dan dianggap lemah sehingga terbatas dalam pengembangan diri. Dalam konstitusi negara Indonesia telah menjamin mengenai persamaan kedudukan laki-laki dan perempuan, sebagaimana diatur dalam Pasal 27 ayat (1) UUD Tahun 1945. Hal ini karena perlindungan terhadap hak asasi perempuan telah diatur dalam berbagai peraturan perundang-undangan di Indonesia, salah satunya melalui pengarusutamaan gender. Dengan demikian penting untuk dipahami oleh pemerintah desa terhadap pengarusutamaan gender. Kegiatan ini menjadi sebuah solusi agar indikasi-indikasi ketidakadilan gender di desa dapat dihindari. Sehingga sasaran khalayak dalam kegiatan ini adalah pemerintah desa, Badan Permusyawaratan Desa, dan perwakilan masyarakat desa. Lokasi kegiatan dilaksanakan di Desa Fajar Baru, Kabupaten Lampung Selatan. Metode yang akan digunakan dalam kegiatan ini yaitu melalui ceramah, diskusi, dan focus group discussion. Harapannya dari kegiatan ini, kontribusi dan partisipasi perempuan dapat meningkat.",['K1'],2023-04-27 06:15:41,archive,,show,8,SOSIALISASI HUKUM PENGARUSUTAMAAN GENDER BAGI PEMERINTAHAN DESA,,,,,,,,,,,,,,,,,,,,,,,,,
102,['FH3'],other,disk0_bak/00/05/18/46,2022-09-01 00:00:00.000000000,"[{'name': {'given': 'yuswanto', 'family': 'Yuswanto', 'honourific': None, 'lineage': None}, 'id': None}, {'id': None, 'name': {'given': 'Eka Putri', 'honourific': None, 'family': 'Marlia', 'lineage': None}}, {'id': 'fxsmj.unila@gmail.com', 'name': {'family': 'Sumarja', 'honourific': None, 'lineage': None, 'given': 'FX'}}, {'id': None, 'name': {'family': 'Nurmayani', 'honourific': None, 'lineage': None, 'given': 'Nurmayani'}}, {'name': {'given': 'Deviani', 'family': 'Eka', 'honourific': None, 'lineage': None}, 'id': None}]",2023-05-19 07:38:39,,2023-05-19 07:38:39,212,,http://repository.lppm.unila.ac.id/id/eprint/51846,public,FH Universitas Lampung,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 51846, 'uri': 'http://repository.lppm.unila.ac.id/id/document/250723', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'objectid': 250723, 'uri': 'http://repository.lppm.unila.ac.id/id/file/614228', 'fileid': 614228, 'mime_type': 'application/pdf', 'mtime': '2023-05-19 04:57:23', 'hash_type': 'MD5', 'filename': '2022_Laporan Penelitian Yuswanto Dkk.pdf', 'hash': 'b08ccdb5c17f80da7310fe37f03e92aa', 'datasetid': 'document', 'filesize': 182801}], 'main': '2022_Laporan Penelitian Yuswanto Dkk.pdf', 'docid': 250723}]",unpub,,51846,"Penelitian ini dilakukan secara normatif melalui penelaahan peraturan perundang-undangan, yang kemudian didukung dengan teori hukum pajak menggunakan pendekatan socio-legal, statute dan conseptual approach untuk mengkaji fenomena hukum dan implikasi sosial-ekonomi dari aset kripto sebagai
Pajak Penghasilan, dengan tujuan untuk menganalisis kedudukan hukum cryptocurrency di Indonesia dan peraturan-peraturannya dalam perpajakan Indonesia.
Hasil penelitian menunjukkan bahwa cryptocurrency tidak diterima di Indonesia sebagai mata uang atau alat tukar, melainkan dianggap sebagai aset yang dapat diperdagangkan layaknya barang komoditas. Pengaturan pemajakan aset kripto
mengacu pada Pasal 4 Ayat (2) dan Pasal 22 UU PPh dan UU PPn, dan dilaksanakan menurut PMK No. 68/PMK.03/2022. Dari sudut pandang Pajak Penghasilan, aset kripto dianggap sama dengan obyek PPh sebagaimana diatur dalam Pasal 22 UU PPh.",['K1'],2023-05-19 07:38:39,archive,,show,8,Perspektif Hukum Potensi Cryptocurrency Sebagai Obyek Pajak Penghasilan,,,,,,,,,,,,,,,,,,,,,,,,,
103,['FH3'],other,disk0_bak/00/05/03/57,2022-06-02 00:00:00.000000000,"[{'id': None, 'name': {'given': 'ahmad zazili', 'lineage': None, 'honourific': None, 'family': 'ahmad zazili'}}, {'id': 'trijaya', 'name': {'family': 'Mohammad', 'honourific': None, 'lineage': None, 'given': 'wendy'}}, {'name': {'family': 'Dita', 'honourific': None, 'lineage': None, 'given': 'Febrianto'}, 'id': None}]",2023-04-12 07:40:55,['Universitas Lampung'],2023-04-12 07:40:55,246,,http://repository.lppm.unila.ac.id/id/eprint/50357,public,lppm unila,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/190054', 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 730384, 'mime_type': 'application/pdf', 'fileid': 543659, 'hash': '80d40e57277407ff035de927ff743efc', 'filename': 'WENDY_FH_LAPORAN KEMAJUAN_PKMU.pdf', 'mtime': '2023-04-12 03:17:11', 'hash_type': 'MD5', 'objectid': 190054, 'uri': 'http://repository.lppm.unila.ac.id/id/file/543659'}], 'docid': 190054, 'main': 'WENDY_FH_LAPORAN KEMAJUAN_PKMU.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 50357}]",pub,published,50357,"Permasalahan pinjaman online ilegal makin meresahkan masyarakat. Pengaduan
masyarakat yang dirugikan terus meningkat. Otoritas Jasa Keuangan (OJK)
mencatat kerugian masyarakat akibat investasi ilegal mencapai Rp 114,9 triliun
sejak 2011 hingga 2020. Tujuan dan Target Kegiatan Pengabdian Kepada
Masyarakat tentang Penyuluhan Hukum: Literasi Keuangan Guna Mencegah
Jebakan Pinjaman Online Ilegal Di Desa Merak Batin Kecamatan Natar
Kabupaten Lampung Selatan ini untuk memecahkan masalah yang dihadapi
masyarakat, maka perlu adanya kegiatan proses belajar untuk memberikan
pengetahuan dan pemahaman mengenai Literasi Keuangan agar terhindar dari
jebakan pinjaman online ilegal. Melalui kegiatan ini diharapkan terjadi peralihan
pengetahuan dan pemahaman sehingga dapat meningkatkan pengetahuan
masyarakat peserta penyuluhan. Metode kegiatan yang digunakan untuk
memecahkan permasalahan menggunakan metode sosialisasi. Materi sosialisasi
berupa peraturan perundang-undangan terkait dengan pinjaman online, serta
informasi-informasi tentang teknologi keuangan, pinjaman online",['K1'],2023-04-12 07:40:55,archive,Bandar Lampung,show,7,"LITERASI KEUANGAN GUNA MENCEGAH JEBAKAN PINJAMAN
ONLINE ILEGAL DI DESA MERAK BATIN KECAMATAN NATAR
KABUPATEN LAMPUNG SELATAN",,,,,,,,,https://silemlit21.unila.ac.id,,,,,,,,,,,"Pinjaman Online, Literasi Keuangan",,,,,
104,['FH3'],other,disk0_bak/00/05/03/86,2022-10-04 00:00:00.000000000,"[{'name': {'given': 'ahmad zazili', 'honourific': None, 'family': 'ahmad zazili', 'lineage': None}, 'id': None}, {'id': 'trijaya', 'name': {'given': 'wendy', 'lineage': None, 'family': 'Mohammad', 'honourific': None}}, {'name': {'given': 'Febrianto', 'honourific': None, 'family': 'Dita', 'lineage': None}, 'id': None}]",2023-04-12 08:54:52,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']",2023-04-12 08:54:52,287,,http://repository.lppm.unila.ac.id/id/eprint/50386,public,https://silemlit21.unila.ac.id/,"[{'security': 'public', 'placement': 1, 'eprintid': 50386, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'filesize': 3656072, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2023-04-12 08:11:12', 'hash': '98542810062561c7d444537d3544349a', 'filename': 'Ahmad Zazili_FH_PKMU_Laporan Akhir_compressed.pdf', 'fileid': 543953, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/543953', 'objectid': 190094}], 'docid': 190094, 'main': 'Ahmad Zazili_FH_PKMU_Laporan Akhir_compressed.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/190094', 'format': 'text', 'pos': 1}]",pub,published,50386,"Permasalahan pinjaman online ilegal makin meresahkan masyarakat. Pengaduan
masyarakat yang dirugikan terus meningkat. Otoritas Jasa Keuangan (OJK)
mencatat kerugian masyarakat akibat investasi ilegal mencapai Rp 114,9 triliun
sejak 2011 hingga 2020. Tujuan dan Target Kegiatan Pengabdian Kepada
Masyarakat tentang Penyuluhan Hukum: Literasi Keuangan Guna Mencegah
Jebakan Pinjaman Online Ilegal Di Desa Merak Batin Kecamatan Natar
Kabupaten Lampung Selatan ini untuk memecahkan masalah yang dihadapi
masyarakat, maka perlu adanya kegiatan proses belajar untuk memberikan
pengetahuan dan pemahaman mengenai Literasi Keuangan agar terhindar dari
jebakan pinjaman online ilegal. Melalui kegiatan ini diharapkan terjadi peralihan
pengetahuan dan pemahaman sehingga dapat meningkatkan pengetahuan
masyarakat peserta penyuluhan. Metode kegiatan yang digunakan untuk
memecahkan permasalahan menggunakan metode sosialisasi. Materi sosialisasi
berupa peraturan perundang-undangan terkait dengan pinjaman online, serta
informasi-informasi tentang teknologi keuangan, pinjaman online. Lokasi
kegiatan PKM ini di Rt 03/RW 01 Desa Merak Batin Kecamatan Natar Kabupaten
Lampung Selatan. PKM tentang Literasi Keuangan ini sejalan dengan rencana
strategis pengabdian kepada masyarakat Universitas Lampung yaitu berperan aktif
dalam mengembangkan ilmu pengetahuan dan teknologi serta meningkatkan
kesejahteraan masyarakat sehingga akan memberikan sumbangsih untuk menyelesaikan dan mengatasi masalah masyarakat. Kegiatan pengabdian ini telah
dilakukan pada tanggal 30 Juli 2022 yang dihadiri oleh 39 peserta. Kata Kunci: Pinjaman Online, Pinjaman Online Ilegal, Literasi Keuangan",['K1'],2023-04-12 08:54:52,archive,,show,8,"PENYULUHAN HUKUM: LITERASI KEUANGAN GUNA MENCEGAH
JEBAKAN PINJAMAN ONLINE ILEGAL DI DESA MERAK BATIN
KECAMATAN NATAR KABUPATEN LAMPUNG SELATAN",,,,,,,,,,,,,,,,,,,,,,,,,
105,['FH3'],book,disk0_bak/00/05/19/18,2022-09-23 00:00:00.000000000,"[{'id': 'eka.deviani@fh.unila.ac.id', 'name': {'given': 'eka', 'honourific': None, 'family': 'deviani', 'lineage': None}}, {'name': {'given': 'Rifka', 'lineage': None, 'family': 'Yudhi', 'honourific': None}, 'id': 'rifka.yudhi@fh.unila.ac.id'}]",2023-05-22 01:06:38,,2023-05-22 01:06:38,4439,TRUE,http://repository.lppm.unila.ac.id/id/eprint/51918,public,Pusaka Media,"[{'docid': 251119, 'main': 'Buku Ajar Hukum Kepegawaian 2022.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/615141', 'objectid': 251119, 'hash_type': 'MD5', 'mtime': '2023-05-21 03:53:13', 'hash': '0dd9ba23e028689439135845a6f758b8', 'filename': 'Buku Ajar Hukum Kepegawaian 2022.pdf', 'fileid': 615141, 'mime_type': 'application/pdf', 'filesize': 1040970, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/251119', 'eprintid': 51918, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",pub,published,51918,"Mata kuliah Hukum Kepegawaian merupakan mata kuliah yang
membahas perihal Aparatur Sipil Negara (ASN) dari berbagai aspek, yakni aspek kedudukan, penggolongan, hak dan kewajiban, prosedur pengadaan, pemberhentian serta aspek penyelesaian sengketa kepegawaian. Dari bahasan atau kajian berbagai aspek tersebut ditetapkan berbagai peraturan perundang-undangan baik yang bersifat pokok (Undang-Undang Aparatur Sipil Negara) maupun yang bersifat peraturan pelaksanaan, yang terus menerus mengalami perubahan dari waktu ke waktu, di mana mulai timbul karena pengaruh faktor politik yang menghendaki perubahan terutama pada aspek kedudukan ASN yang mempunyai kaitan erat dengan pelaksanaan dari tugas-tugas negara.",['K1'],2023-05-22 01:06:38,archive,Bandar Lampung,show,7,Hukum Kepegawaian Historisitas dan aktualitas Aparatur Sipil Negara ( PNS & PPPK),,,,978-623-418-111-1,,,,,,,,59.0,,,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Prastyo', 'given': 'Agung Budi'}, 'id': 'agung.prastyo@fh.unila.ac.id'}]",,,,,,,,,
106,['FH3'],monograph,disk0_bak/00/04/91/27,2022-12-01 00:00:00.000000000,"[{'id': 'draisamonica@gmail.com', 'name': {'given': 'DRM', 'lineage': None, 'honourific': None, 'family': 'dona raisa monica'}}, {'name': {'given': 'susanti', 'lineage': None, 'honourific': None, 'family': 'Emilia susanti'}, 'id': 'emilia.susanti@fh.unila.ac.id'}]",2023-03-24 01:29:20,,2023-03-24 01:29:20,37,,http://repository.lppm.unila.ac.id/id/eprint/49127,public,Pusaka Media,"[{'security': 'public', 'placement': 1, 'eprintid': 49127, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'fileid': 533952, 'mime_type': 'application/pdf', 'mtime': '2023-03-22 12:26:40', 'hash_type': 'MD5', 'hash': 'cb358e0ba1e876ca9e2f4a9d48de3fd8', 'filename': 'monograf prof narto.pdf', 'datasetid': 'document', 'filesize': 6674817, 'objectid': 188566, 'uri': 'http://repository.lppm.unila.ac.id/id/file/533952'}], 'main': 'monograf prof narto.pdf', 'docid': 188566, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/188566', 'format': 'text', 'pos': 1}]",pub,published,49127,"Indonesia sebagai negara hukum mengedepankan prinsip
perlindungan hukum (social defence) dan kesejahteraan masyarakat
(social malware). Melalui alat kelengkapannya, negara terus
berupaya mengakomodir prinsip tersebut yang diwujudkan ke
dalam berbagai peraturan perundang-undangan. Pemberian 
restitusi sebagai kompensasi kerugian terhadap korban dalam 
perjalanannya begitu sulit dilaksanakan. Prosedur yang rumit kerap
kali menghambat korban untuk mendapatkan haknya. Undang�Undang Tindak Pidana Kekerasan Seksual mengakomodasi hal
tersebut dengan menerapkan restitusi sebagai aturan yang melekat 
dengan tindak pidana yang dilakukan.
Kata Kunci: Restitusi, Kekerasan Seksual, Dana Bantuan Korban",['K1'],2023-03-24 01:29:20,archive,Bandar Lampung,show,7,Dinamika Restitusi SEbagai Hak Korban Dalam Undang-Undang Tindak Pidana Kekerasan Seksual,,,,,project_report,,,,,,978-623-418-135-7,269.0,Universitas Lampung,Fakultas Hukum,,,,,,,,,,,
107,['FH3'],monograph,disk0_bak/00/04/91/26,2022-12-01 00:00:00.000000000,"[{'id': 'draisamonica@gmail.com', 'name': {'given': 'DRM', 'lineage': None, 'honourific': None, 'family': 'dona raisa monica'}}, {'id': 'emilia.susanti@fh.unila.ac.id', 'name': {'given': 'susanti', 'lineage': None, 'honourific': None, 'family': 'Emilia susanti'}}]",2023-03-24 01:29:16,,2023-03-24 01:29:16,37,,http://repository.lppm.unila.ac.id/id/eprint/49126,public,Pusaka Media,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 49126, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/188565', 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/533945', 'objectid': 188565, 'filesize': 6674817, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2023-03-22 12:07:16', 'hash': 'cb358e0ba1e876ca9e2f4a9d48de3fd8', 'filename': 'monograf prof narto.pdf', 'fileid': 533945, 'mime_type': 'application/pdf'}], 'docid': 188565, 'main': 'monograf prof narto.pdf'}]",pub,published,49126,,['K1'],2023-03-24 01:29:16,archive,Bandar Lampung,show,7,Dinamika Restitusi Sebagai Hak Korban Dalam Undang-Undang Tindak Pidana Kekerasan Seksual,,,,,project_report,,,,,,978-623-418-135-7,269.0,Universitas Lampung,Fakultas Hukum,,,,,,,,,,,
