,date_type,eprintid,abstract,subjects,status_changed,eprint_status,metadata_visibility,rev_number,volume,title,divisions,type,dir,date,issn,creators,publication,pagerange,datestamp,userid,lastmod,refereed,full_text_status,uri,documents,publisher,number,ispublished,event_title,event_location,event_type,event_dates,corp_creators,pres_type,official_url,related_url,contributors,id_number,referencetext,contact_email,succeeds,place_of_pub,isbn,pages,book_title,editors,patent_applicant,funders,series
103,,13967,"Lampung Province has issued several children programs, but its implementation is still not maximal. Such conditions Are possible because, in the context of the actors and substance, the KLA (Kota Layak Anak or Child-Friendly City) program still positions the local government as a single actor. The issue of children has not been the center of attention in the overall development policy. Sectoral, segmented, and structured children programs do not involve community potential. Such patterns and modeling are the products of top-down planning. That is, the location of the constraints is in the centralized model as the applied planning model. Related to this, hence more comprehensive, integrated methods,models and ways to achieve the objectives of KLA program of Lampung Province are required. The purpose of this study is to explain: 1) various central issues of child’s problems, potentials of community institutional support and 2) model structure and phases of acceleration of city/district proper for children that can fulfill child rights, child protection, and child development. On the basis of the expected objectives, used the descriptive qualitative method. The research findings: 1) there are still many problems that occur in Lampung Province; 2) This study provides an overview of the potential of community institutions that have concerns about child issues and support for local government policy, but both are not synergistic, development programs are still implemented partially, segmented, sectoral, not yet integrated and less involving or inclusive to community potential. It can be concluded that the solution that can be developed is to build a collaborative planning model based on dialogue in multi-stakeholder forums as a strategic material for the city/ district in accordance with the implementation of the 3 stages which become the acceleration area of KLA",['H1'],2019-08-26 05:51:12,archive,show,7,,Acceleration Model of Child-Friendly City/District in Lampung Province,['FISIP2'],other,disk0/00/01/39/67,1970-01-01 00:00:00.000002019,,"[{'id': 'noverman.duadji@fisip.unila.ac.id', 'name': {'lineage': None, 'family': 'noverman duadji', 'honourific': None, 'given': 'noverman'}}]",,,2019-08-26 05:51:12,345,2019-08-26 05:51:12,,public,http://repository.lppm.unila.ac.id/id/eprint/13967,"[{'files': [{'filesize': 634471, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2019-08-26 02:08:13', 'filename': 'Peer reviewe Teman Sejawat_Jurnal Nasional terakreditasi_Bina Praja_  Acceleration Model of Child.pdf', 'hash': '55dec473c45e149a825682c8bdf3e0ca', 'fileid': 121750, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/121750', 'objectid': 27002}], 'docid': 27002, 'main': 'Peer reviewe Teman Sejawat_Jurnal Nasional terakreditasi_Bina Praja_  Acceleration Model of Child.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/27002', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 13967, 'mime_type': 'application/pdf', 'language': 'en'}]",Penerbit Research & Development Agency Ministry of Home Affair Republic Of Indonesia,,pub,,,,,['Universitas Lampung'],,http://binaprajajournal.com/ojs/index.php/jbp/article/view/365/255,,,p-ISSN 2085-4323 |e-ISSN: 2503-3360,,,,Jakarta,,,,,,,
104,published,13986,"Sudah lebih dari 20 tahun isu gender di Indonesia termasuk perempuan dan anak dalam pembangunan diwacanakan, didiskusikan, dan impelementasikan oleh berbagai kalangan, mulai dari akademisi, aktifis, pengambil kebijakan, bahkan masyarakat tingkat, regional, dan nasioanal. Terlebih komitmen global terkait gender, Perempuan dan anak sudah ada dalam millennium Development Goals(MDGs)yang telah berakhir pada september 2015 dulanjutkan dengan agenda agenda pembangunnan Berkelanjuttan/ sustainaboel,Development Goals (SDG's",['H1'],2019-08-28 02:43:43,archive,show,8,,"Anak, Perempuan dan Sustainable Development Goals (SDGs)",['FISIP2'],other,disk0/00/01/39/86,1970-01-01 00:00:00.000002019,,"[{'id': 'noverman.duadji@fisip.unila.ac.id', 'name': {'given': 'noverman', 'family': 'noverman duadji', 'honourific': None, 'lineage': None}}]",,,2019-08-28 02:43:43,345,2019-08-28 02:43:43,,public,http://repository.lppm.unila.ac.id/id/eprint/13986,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/27019', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'objectid': 27019, 'uri': 'http://repository.lppm.unila.ac.id/id/file/121873', 'mime_type': 'application/pdf', 'fileid': 121873, 'hash': '8c92006e6f484ab72d09a9c11f10ec0b', 'filename': 'Peer reviewe teman sejawat Book Chapters_Gender dan SDGs.pdf', 'mtime': '2019-08-28 01:51:51', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 682916}], 'docid': 27019, 'main': 'Peer reviewe teman sejawat Book Chapters_Gender dan SDGs.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 13986}]",Suluh Media,,pub,,,,,['Universitas Lampung'],,http://grahailmu.id/product/anak-perempuan-dan-sustainable-development-goals-sdgs/,,,978-602-8610-43-8,,,,Yogyakarta,,,,,,,
105,,13956,"Penelitian ini membahas tentang dampak ekonomi politik dari kebijakan pengangkutan kapal di Indonesia, yang mendedikasikan Kementerian Kelautan dan Perikanan (KKP) sejauh ini belum maksimal dalam melaksanakan kebijakan pengangkutan kapal. Ada yang fokus dalam penelitian ini adalah tentang kebijakan pengangkutan kapal dengan dampak keseluruhan yang direplikasi berdasarkan kebijakan yang telah diterapkan, untuk mengatasi pelaku penangkapan ikan ilegal yang beroperasi di perairan republik perikanan wilayah Indonesia (WPP-NRI) . Penelitian ini menggunakan tipe penelitian sekunder dengan pendekatan kepustakawanan. Ada perspektif konstruktivis yang terlibat dengan menerapkan kebijakannya. Peneliti menyimpulkan bahwa kebijakan pengangkutan kapal belum maksimal. Masih ada beberapa kendala yang belum ditangani secara efektif, sumber daya manusia belum terdistribusi dengan baik, sarana dan prasarana belum memadai, dan tidak memaksimalkan kerja sama antara lembaga bilateral dan multilateral, yang terlibat dalam pelaksanaan kapal. Kebijakan yang terburu-buru Dari situ peneliti memberi saran, (1) Mengatasi kendala yang ditimbulkan secara effektif. (2) Menciptakan distribusi sumber daya manusia yang baik di seluruh wilayah / kabupaten / provinsi, terutama di perbatasan laut. (3) Penyesuaian sarana dan prasarana yang dibutuhkan serta memperkuat hubungan kerja sama dengan pemangku kepentingan.",['H1'],2019-08-25 17:16:08,archive,show,7,,DAMPAK EKONOMI POLITIK KEBIJAKAN PENENGGELAMAN KAPAL DI INDONESIA,['FISIP2'],other,disk0/00/01/39/56,1970-01-01 00:00:00.000002019,,"[{'name': {'lineage': None, 'family': 'noverman duadji', 'honourific': None, 'given': 'noverman'}, 'id': 'noverman.duadji@fisip.unila.ac.id'}]",,,2019-08-25 17:16:08,345,2019-08-25 17:16:08,,public,http://repository.lppm.unila.ac.id/id/eprint/13956,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/26990', 'rev_number': 1, 'docid': 26990, 'main': 'Peer Reviewe  teman sejawat Jurnal Nasional_Administratio_Dampak ekonomi.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/121615', 'objectid': 26990, 'filesize': 686471, 'datasetid': 'document', 'mtime': '2019-08-25 05:51:28', 'hash_type': 'MD5', 'filename': 'Peer Reviewe  teman sejawat Jurnal Nasional_Administratio_Dampak ekonomi.pdf', 'hash': '637f1c0b4723f57dcf991d3b66e46b2d', 'fileid': 121615, 'mime_type': 'application/pdf'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 13956, 'placement': 1, 'security': 'public'}]",Jurusan Administrasi Negara,,pub,,,,,['Universitas Lampung'],,http://jurnaladministratio.fisip.unila.ac.id/index.php/administratio/article/view/19/5,,,2548-6977,,,,Bandar lampung,,,,,,,
106,published,13949,"Adanya paradoksasi, fenomena kegagalan pemerintah dalam penyediaan public goods dan gagasan deepening democracy yang dianggap obat mujarab bagi keberhasilan pembangunan desa. Tujuan penulisan ini: mendeskripsikan musrenbang desa dalam ketercapaian produksi kebijakan yang unggul dan menemukan elemen-elemen penting terwujudnya kebijakan deliberatif yang unggul. Tulisan ini mengungkap bahwasanya, musrenbang desa dipandang sebagai tujuan, padahal ia hanya alat/proses yang dipilih. Terjadi pemahaman dan implementasi demokrasi desa yang semu, pencanggihan bentuk, tanpa perubahan kualitas substansi kebijakan. Elemen penting untuk ketercapaian excellence public policy, memerlukan penguatan kapasitas pemerintah melalui sebuah kelembagaan yang menjadi ruang baru dialog dan keterlibatan masyarakat melalui forum deliberatif. Untuk itu diperlukan komitmen politik, keterlibatan aktif masyarakat, trust warga, dan jaringan sosial",['H1'],2019-08-25 17:15:01,archive,show,7,,DEEPENING DEMOCRACY DAN EXCELLENCE PUBLIC POLICY (Telaah Musrenbang Desa di Kabupaten Lampung Selatan),['FISIP2'],other,disk0/00/01/39/49,1970-01-01 00:00:00.000002019,,"[{'name': {'given': 'noverman', 'family': 'noverman duadji', 'honourific': None, 'lineage': None}, 'id': 'noverman.duadji@fisip.unila.ac.id'}]",,,2019-08-25 17:15:01,345,2019-08-25 17:15:01,,public,http://repository.lppm.unila.ac.id/id/eprint/13949,"[{'eprintid': 13949, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Peer review  Teman Sejawat prosiding_Deepening Democracy.pdf', 'docid': 26983, 'files': [{'mime_type': 'application/pdf', 'fileid': 121565, 'filename': 'Peer review  Teman Sejawat prosiding_Deepening Democracy.pdf', 'hash': 'ae193912aa10c93a3bd40f51357e5cf4', 'mtime': '2019-08-25 05:19:33', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 702565, 'objectid': 26983, 'uri': 'http://repository.lppm.unila.ac.id/id/file/121565'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26983', 'rev_number': 1}]",Fisip Universitas Lampung,,unpub,,,,,['Universitas Lampung'],,http://publikasi.fisip.unila.ac.id/index.php/sefila2016/article/view/335,,,978-979-95174-8-7,,,,Lampung,,,,,,,
107,,13958,"The collaborative process is a key dimension of communications-based tourism management
planning. The collaborative process requires the participation of the community, the existence
of equality of power and the competence of actors as a guarantee of the sustainability of the
dialogue of authentic citizens. The purpose of this article describes whether the prerequisites
that are owned and required for the creation of a collaborative process in the management of
Teluk Kiluan tourism exist, so that collaborative processes do not produce a pseudodemocracy
but benefit for the community. The method used is qualitative descriptive. The
data collection of this study is done through the inventory stages of both primary and
secondary data. The results of the study find that the low requirements of Teluk Kiluan
indicate a non-collaborative community condition requiring changes in policy strategies
through government support, community participation, direct benefits, local resource use,
local institutional strengthening and synergy between levels and regions.",['H1'],2019-08-25 17:16:14,archive,show,7,,KOLABORATIF PENGELOLAAN PARIWISATA TELUK KILUAN (Collaborative Management Of The Teluk Kiluan Tourism),['FISIP2'],other,disk0/00/01/39/58,1970-01-01 00:00:00.000002019,,"[{'id': 'noverman.duadji@fisip.unila.ac.id', 'name': {'honourific': None, 'family': 'noverman duadji', 'lineage': None, 'given': 'noverman'}}]",,,2019-08-25 17:16:14,345,2019-08-25 17:16:14,,public,http://repository.lppm.unila.ac.id/id/eprint/13958,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 13958, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26992', 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/121629', 'objectid': 26992, 'filesize': 687584, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2019-08-25 05:59:13', 'hash': '1b240360242a9f51bbd53c0cf405c549', 'filename': 'Peer Reviewe Teman Sejawat Prosiding_Kolaboratif tata kelola pariwisata.pdf', 'fileid': 121629, 'mime_type': 'application/pdf'}], 'docid': 26992, 'main': 'Peer Reviewe Teman Sejawat Prosiding_Kolaboratif tata kelola pariwisata.pdf'}]",Fisip Universitas Lampung,,pub,,,,,['Universitas Lampung'],,http://jurnal.fisip.unila.ac.id/index.php/sefila/article/view/399,,,978-979-95174-9-4,,,,Bandar lampung,,,,,,,
108,,13952,"Government’s failure in the provision of public goods and ideas deepening democracy considered as panacea for the success of rural development. The objective of this research is to describe the village development planning in achievement of policy production and to find essential elements in attempt to realize a superior deliberative policy. This research used qualitative method. Research conducted in Southern Lampung, the Province of Lampung. Initial description obtained by understanding the meaning of emic and cross-subject inverstigation by comparing concept (theory), interpretation, and deliberative substantive policy theory formulation. Informant for this research consist of head of village and village officers, subdistrict head and its staff, SKPD in Southern Lampung Regency and chief and officers of provincial assembly; elit and political party figures, non-governmental organization and chosen villagers; businessman and local group interest and academician. Data gathered through: 1) observation; 2) In-depth interview; 3) document; 4) Focus Group Discussion (FGD). Data analyzed by Miles and Huberman interactive analysis. This paper reveals that the village development planning was seen as a goal, when it was just a selected tool or process. Essential elements for the achievement of public policy excellence, requires strengthening the institutional capacity of the government through the new space of dialogue and community engagement through the deliberative forum. It required political commitment, active community involvement, trust of citizens, and social networks. Keywords: development planning, democracy, deliberative policy",['H1'],2019-08-25 17:15:57,archive,show,7,,Kegagalan pemaknaan “Lembaga Musawarah Perencanaan dan Pembangunan Desa” dalam mewujudkan Deepening Democracy.,['FISIP2'],other,disk0/00/01/39/52,1970-01-01 00:00:00.000002019,,"[{'name': {'given': 'noverman', 'lineage': None, 'family': 'noverman duadji', 'honourific': None}, 'id': 'noverman.duadji@fisip.unila.ac.id'}]",,,2019-08-25 17:15:57,345,2019-08-25 17:15:57,,public,http://repository.lppm.unila.ac.id/id/eprint/13952,"[{'eprintid': 13952, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Peer reviewe  teman sejawat  Jurnal Nasional Terakreditasi_ MKP_Kegagalan Pemaksnaan LMD.pdf', 'docid': 26986, 'files': [{'filesize': 716907, 'datasetid': 'document', 'filename': 'Peer reviewe  teman sejawat  Jurnal Nasional Terakreditasi_ MKP_Kegagalan Pemaksnaan LMD.pdf', 'hash': 'b3bb3070fc3eae8b0982df1998431572', 'hash_type': 'MD5', 'mtime': '2019-08-25 05:35:12', 'mime_type': 'application/pdf', 'fileid': 121586, 'uri': 'http://repository.lppm.unila.ac.id/id/file/121586', 'objectid': 26986}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26986'}]",Universitas Airlangga,,pub,,,,,['Universitas Lampung'],,https://e-journal.unair.ac.id/MKP/article/view/2752/2300,,,2086-7050,,,,Surabaya,,,,,,,
109,,13953,"This paper describes the development of collaborative governance-based city/district, so it is hoped that children's policies and programs with holistic, integrative and sustainable character will be developed. This paper is the result of research aimed at: 1) mapping the problem and potential of children as the central issue that can be developed as a development issue; 2) develop an ideal city/district ideal child model. The research method used qualitative descriptive. Research location in Lampung Province. The results of the study describe children problems including child abuse, disability children, children faced with the law and abandoned babies due to policies and programs that are not partial to children, policies are partial, segmentative and sectorally arranged, no cooperation/partners with other institutions. The existence of local policy potential in the form of various policies and local regulations, the number of social institutions of children into social capital is strong physically and socially in building the collaborative model/partnership.",['H1'],2019-08-25 17:16:00,archive,show,7,,Kota Layak Anak Berbasis Collaborative Governance.,['FISIP2'],other,disk0/00/01/39/53,1970-01-01 00:00:00.000002019,,"[{'name': {'given': 'noverman', 'lineage': None, 'family': 'noverman duadji', 'honourific': None}, 'id': 'noverman.duadji@fisip.unila.ac.id'}]",,,2019-08-25 17:16:00,345,2019-08-25 17:16:00,,public,http://repository.lppm.unila.ac.id/id/eprint/13953,"[{'eprintid': 13953, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 26987, 'main': 'Peer reviewe  teman sejawat  Jurnal Nasional Terakreditasi_Walisongo_Kota Layak Anak Berbasis Collaborative.pdf', 'files': [{'filename': 'Peer reviewe  teman sejawat  Jurnal Nasional Terakreditasi_Walisongo_Kota Layak Anak Berbasis Collaborative.pdf', 'hash': 'f06a90ec582019383ddbd93384e05bf5', 'hash_type': 'MD5', 'mtime': '2019-08-25 05:38:28', 'mime_type': 'application/pdf', 'fileid': 121593, 'filesize': 672867, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/121593', 'objectid': 26987}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26987'}]","Penerbit Pusat Studi Gender dan Anak LP2M, Universitas Islam Negeri Walisongo, Semarang",,pub,,,,,['Universitas Lampung'],,http:// www.journal.walisongo.ac.id / index.php/ sawwa/ article/ view/ 2201/1823,,,0215-8175,,,,Semarang,,,,,,,
110,,13954,"Perspektif sustainable development goals dalam membangun kabupaten/kota layak anak bertujuan agar terjadi integrasi komitmen dan sdm pemerintah, masyarakat dan dunia usaha yang terencana secara menyeluruh dan berkelanjutan dalam kebijakan/program dan kegiatan pemenuhan hak-hak anak. Indikator ini menjadi barometer keberhasilan pembangunan kota layak anak yang berkelanjutan.",['H1'],2019-08-25 17:16:02,archive,show,8,,Kota Layak Anak yang Berkelanjutan,['FISIP2'],other,disk0/00/01/39/54,1970-01-01 00:00:00.000002019,,"[{'id': 'noverman.duadji@fisip.unila.ac.id', 'name': {'family': 'noverman duadji', 'honourific': None, 'lineage': None, 'given': 'noverman'}}]",,,2019-08-25 17:16:02,345,2019-08-25 17:16:02,,public,http://repository.lppm.unila.ac.id/id/eprint/13954,"[{'eprintid': 13954, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Peer reviewe  teman sejawat Buku Referensi_  Kota layak anak berkelanjutan.pdf', 'docid': 26988, 'files': [{'fileid': 121600, 'mime_type': 'application/pdf', 'mtime': '2019-08-25 05:43:17', 'hash_type': 'MD5', 'hash': 'a3e947b91387f34724ed882c6cf46846', 'filename': 'Peer reviewe  teman sejawat Buku Referensi_  Kota layak anak berkelanjutan.pdf', 'datasetid': 'document', 'filesize': 617751, 'objectid': 26988, 'uri': 'http://repository.lppm.unila.ac.id/id/file/121600'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26988'}]",Aura,,pub,,,,,['Universitas Lampung'],,http://repository.lppm.unila.ac.id/5850/,,,978-602-6739-64-3,,,,Bandar lampung,,,,,,,
111,,13950,"The phenomenon of the government failure in the rural can be viewed on the lack of the provision of public fasilities. This study aims to: 1) analyze the reasons of failure of village government in producing an excellence policy; 2) analyze the existing institutions in the community, as the realization of the carrying capacity of an excellence policy; and 3) develop a model of institutional strengthening to achieve the excellence of public policy. This study uses a qualitative approach with description methods. The data used is the primary and secondary data. Secondary data were obtained from the local government in the form of the relevant documentation. The primary data obtained from interviews, observation, focus group discussions. The data collected are analyzed qualitative descriptive.The results show that the failure of development due to the institutional model of village planning meetings is bureaucratic, formalism and the measurement focuses on the process instead of the result. There are no institutional supporting communities and the village planning meetings do not involve stakeholders. Required solutions are in the form of representative models of institutional strengthening,and the necessity to know to the community residents through a deliberative forum with a multi stakeholders. Keywords: multi stakeholders, governance body",['H1'],2019-08-25 17:15:51,archive,show,7,,Multi Stakeholders Governance Body Model in Achieving The Excellence Public Policy.,['FISIP2'],other,disk0/00/01/39/50,1970-01-01 00:00:00.000002019,,"[{'name': {'lineage': None, 'family': 'noverman duadji', 'honourific': None, 'given': 'noverman'}, 'id': 'noverman.duadji@fisip.unila.ac.id'}]",,,2019-08-25 17:15:51,345,2019-08-25 17:15:51,,public,http://repository.lppm.unila.ac.id/id/eprint/13950,"[{'eprintid': 13950, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Peer review Teman Sejawat_Jurnal  Nasional terakreditasi_Mimbar Multistakeholders Governance.pdf', 'docid': 26984, 'files': [{'mime_type': 'application/pdf', 'fileid': 121572, 'hash': 'f348d8d7944073aa79db1612f352317a', 'filename': 'Peer review Teman Sejawat_Jurnal  Nasional terakreditasi_Mimbar Multistakeholders Governance.pdf', 'hash_type': 'MD5', 'mtime': '2019-08-25 05:25:52', 'datasetid': 'document', 'filesize': 705308, 'objectid': 26984, 'uri': 'http://repository.lppm.unila.ac.id/id/file/121572'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26984', 'rev_number': 1}]",Penerbit Unisba Pusat Penerbitan Universitas (P2U-LPPM),,pub,,,,,['Universitas Lampung'],,http://ejournal.unisba.ac.id/index.php/mimbar/article/view/1879/pdf,,,ISSN 0215-8175,,,,bandung,,,,,,,
112,,13968,"Rumusan masalah penelitian ini adalah ‘Bagaimana pelembagaan (forum) musyawarah sebagai media partisipasi masyarakat dalam permusan dan implementasi program operasional PNPM Mandiri Perkotaan di Kota Bandar Lampung?’. Penelitian bertujuan untuk mendapatkan gambaran tentang bentuk pelembagaan (forum) musyawarah dalam perumusan dan implementasi program operasional PNPM Mandiri Perkotaan di Kota Bandar Lampung, sedangkan metode yang digunakan adalah metode kualitatif. Berkaitan dengan hasil penelitian diperoleh kesimpulan bahwa LKM dan KSM merupakan bentuk pelembagaan (forum) musyawarah dalam permusan dan implementasi program operasional PNPM Mandiri Perkotaan di Kota Bandar Lampung. Forum ini masih bersifat simbolik. Artinya forum musyawarah masih dikondisikan oleh pemerintah dengan mekanisme pembentukan bersifat top down, keanggotaannya cerminan representasi elit (elitis) bukan representasi masyarakat miskin dan demikian pula dengan keikutsertaan warga masih terkesan sebagai partisipasi semu. Kondisi inilah yang menyebabkan substansi program aksi PNPM MP di Kota Bandar Lampung belum menyentuh akar persoalan kemiskinan warga kota. Program aksi baru mampu mengatasi fenomena (gejalah) yang muncul atau ‘symptomatic program’ dan belum mengarah kepada ‘strategic program’. Program operasional belum beorientasi atau berpihak pada rakyat miskin sebagai sasaran (pro poor policy), tetapi masih menunjukkan kehendak dan keinginan pemerintah. PNPM Mandiri Perkotaan Kota Bandar Lampung belum menunjukan program aksi (kebijakan) hasil dari pelembagaan (forum) musyawarah atau sebagai hasil proses deliberasi, tetapi lebih merupakan ‘in policy’, yaitu kebijakan inkremental, tambal-sulam atas kebijakan sebelumnya dan lebih mencerminkan kepentingan pemerintah. Ada dua saran yang menjadi masukan untuk ditindak-lanjuti oleh pemerintah kota guna meningkatkan kualitas kebijakan (program), yaitu: (1) perlu merumuskan rancangan kelembagaan (forum) musyawarah yang benar-benar mencerminkan hakekat musyawarah yang sesungguhnya dengan dilandasi kerangka legal formal yang mengatur partisipasi publik kedalam bentuk perencanaan partisipatif; dan (2) perlu menumbuh-kembangkan nilainilai demokrasi perencanaan melalui kerjasama nyata, pembinaan manajerial, dukungan finansial dan penguatan jejaring (networking) kemitraan dengan organisasi akar rumput sebagai wadah masyarakat. Kata Kunci: Musyawarah; Partisipasi Masyarakat",['H1'],2019-08-26 05:50:53,archive,show,7,,PROGRAM OPERASIONAL PNPM MANDIRI PERKOTAAN DI KOTA BANDAR LAMPUNG: KAJIAN TENTANG PELEMBAGAAN (FORUM) MUSYAWARAH,['FISIP2'],other,disk0/00/01/39/68,1970-01-01 00:00:00.000002019,,"[{'name': {'given': 'noverman', 'lineage': None, 'honourific': None, 'family': 'noverman duadji'}, 'id': 'noverman.duadji@fisip.unila.ac.id'}]",,,2019-08-26 05:50:53,345,2019-08-26 05:50:53,,public,http://repository.lppm.unila.ac.id/id/eprint/13968,"[{'placement': 1, 'security': 'public', 'eprintid': 13968, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'mtime': '2019-08-26 02:13:41', 'hash_type': 'MD5', 'filename': 'Peer reviewew Teman Sejawat_Jurnal Nasional Terakreditasi_Humaniora_ PNPM Mandiri Pedesaan.pdf', 'hash': '3a9f7afe15aeee494f09e7dc99aa94f0', 'fileid': 121757, 'mime_type': 'application/pdf', 'filesize': 673182, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/121757', 'objectid': 27003}], 'main': 'Peer reviewew Teman Sejawat_Jurnal Nasional Terakreditasi_Humaniora_ PNPM Mandiri Pedesaan.pdf', 'docid': 27003, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27003', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",LPPM Unpad,,pub,,,,,['Universitas Lampung'],,http://jurnal.unpad.ac.id/sosiohumaniora/article/view/7307/3361,,,14110-0911,,,,Bandung,,,,,,,
113,,13957,"Sistem sentralisasi dan hegemoni kursif pemerintahan di Indonesia memiliki akar sejarah panjang, mulai era kolonial, hingga masa reformasi (otonomi daerah). Praktik penyelenggaraan tata kelola pemerintahan dan layanan publik terdistorsi ke dalam maladministration yang hanya menguntungkan penguasa, kroni dan kelompokkelompok tertentu sebagaimana yang dialami oleh Kabupaten Lampung Selatan dan Kabupaten Pesawaran. Sesuai dengan masalah dan tujuan penelitian, maka, digunakan metode kualitatif --- yang menunjukan bahwa hampir pada semua pekon/desa di Kabupaten Lampung Selatan dan Pesawaran, lembaga adat lampung masih eksis, kendati dengan fungsi yang berbeda. Selanjutnya, dengan adanya UU No. 6/2014 tentang Desa, maka, kondisi ini diyakini dapat dijadikan landasan governance sounds Musrenbang Desa untuk menghasilkan RPJM Desa dan RKP Desa yang berkualitas --- sehingga, (1) Diperlukan governance sounds berbasis lembaga adat Lampung dalam penyelenggaraan Musrenbang Desa; (2) Input Musrenbang Desa harus berangkat dari persoalan (masalah) dan kebutuhan masyarakat desa dengan memperhatikan potensi dan keanekaragaman kondisi desa; (3) Konsep governance sounds lebih memaknai lembaga adat Lampung sebagai lembaga yang akomodatif terhadap pluralisme dan kemajemukan forum deliberatif desa; (4) Perlunya perubahan struktur dan orientasi untuk mensinergikan lembaga adat Lampung dan forum Musrenbang Desa; (5) Forum Lembaga Adat Lampung harus menjadi forum tertinggi Musrenbang Desa yang dilandasi oleh perda. Keywords: Lembaga Adat, Musrenbang Desa, Governance Sounds",['H1'],2019-08-25 17:16:11,archive,show,7,,Pemodelan dalam Forum Musrenbang Desa di Kabupaten Lampung Selatan dan Kabupaten Pesawaran.,['FISIP2'],other,disk0/00/01/39/57,1970-01-01 00:00:00.000002019,,"[{'id': 'noverman.duadji@fisip.unila.ac.id', 'name': {'given': 'noverman', 'lineage': None, 'honourific': None, 'family': 'noverman duadji'}}]",,,2019-08-25 17:16:11,345,2019-08-25 17:16:11,,public,http://repository.lppm.unila.ac.id/id/eprint/13957,"[{'main': 'Peer reviewe teman sejawat  Jurnal nasional_Politik_Pemodelan dlm forum Musrenbangdes.pdf', 'docid': 26991, 'files': [{'objectid': 26991, 'uri': 'http://repository.lppm.unila.ac.id/id/file/121622', 'datasetid': 'document', 'filesize': 639316, 'fileid': 121622, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2019-08-25 05:54:04', 'filename': 'Peer reviewe teman sejawat  Jurnal nasional_Politik_Pemodelan dlm forum Musrenbangdes.pdf', 'hash': '00ec2c3c12df45b492ccf4ddc14650ef'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26991', 'eprintid': 13957, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",Pascasarjana Universitas Nasional,,pub,,,,,['Universitas Lampung'],,http://journal.unas.ac.id/politik/article/view/174/93,,,1978-063X,,,,Jakarta,,,,,,,
